date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1997234,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997235,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997236,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997237,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997238,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997239,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997240,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997241,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997242,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997243,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997244,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997245,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997246,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997247,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997248,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997249,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997250,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997251,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997252,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997253,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997254,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997255,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997256,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997257,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997258,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997259,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997260,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997261,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997262,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997263,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997264,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997265,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997266,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997267,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997268,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997269,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997270,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997271,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997272,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997273,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997274,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997275,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997276,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997277,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997278,-64.73,96.73,1,-64.8,96.2,1,0,0,0,21,4
1997279,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997280,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997281,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997282,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997283,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997284,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997285,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997286,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997287,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997288,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997289,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997290,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997291,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997292,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997293,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997294,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997295,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997296,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997297,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997298,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997299,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997300,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997301,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997302,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997303,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997304,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997305,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997306,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997307,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997308,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997309,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997310,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997311,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997312,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997313,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997314,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997315,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997316,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997317,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997318,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997319,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997320,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997321,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997322,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997323,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997324,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997325,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997326,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997327,-64.73,96.73,1,-64.8,96.2,1,0,0,0,21,4
1997328,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997329,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997330,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997331,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997332,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997333,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997334,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997335,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997336,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997337,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997338,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997339,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997340,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997341,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997342,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997343,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997344,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997345,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997346,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997347,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997348,-64.73,96.73,1,-64.8,96.2,1,0,0,0,21,4
1997349,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997350,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997351,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997352,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997353,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997354,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997355,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997356,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997357,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997358,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997359,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997360,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997361,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997362,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997363,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997364,-64.73,96.73,1,0,0,0,0,0,0,0,0
1997365,-64.73,96.73,0,0,0,0,0,0,0,0,0
1998001,-64.73,96.73,1,0,0,0,0,0,0,0,0
1998002,-64.73,96.73,1,0,0,0,0,0,0,0,0
