date,nic_1,nic_2,nic_3,size_1,size_2
2010174,-70.3283,-75.0162,0,0,0
2010175,-70.3368,-75.1806,0,0,0
2010176,-70.3437,-75.3314,0,0,0
2010177,-70.3483,-75.4504,0,0,0
2010178,-70.35,-75.52,1,13,4
2010179,-70.35,-75.5574,0,0,0
2010180,-70.35,-75.5913,0,0,0
2010181,-70.35,-75.621,0,0,0
2010182,-70.35,-75.6455,0,0,0
2010183,-70.35,-75.6641,0,0,0
2010184,-70.35,-75.6759,0,0,0
2010185,-70.35,-75.68,1,13,4
2010186,-70.3506,-75.6645,0,0,0
2010187,-70.3523,-75.6245,0,0,0
2010188,-70.3549,-75.5698,0,0,0
2010189,-70.3581,-75.5102,0,0,0
2010190,-70.3619,-75.4555,0,0,0
2010191,-70.3659,-75.4155,0,0,0
2010192,-70.37,-75.4,1,13,4
2010193,-70.3758,-75.4,0,0,0
2010194,-70.3841,-75.4,0,0,0
2010195,-70.3937,-75.4,0,0,0
2010196,-70.4033,-75.4,0,0,0
2010197,-70.4118,-75.4,0,0,0
2010198,-70.4177,-75.4,0,0,0
2010199,-70.42,-75.4,1,13,4
2010200,-70.42,-75.4009,0,0,0
2010201,-70.42,-75.4032,0,0,0
2010202,-70.42,-75.4065,0,0,0
2010203,-70.42,-75.4103,0,0,0
2010204,-70.42,-75.4141,0,0,0
2010205,-70.42,-75.4175,0,0,0
2010206,-70.42,-75.42,1,13,4
2010207,-70.42,-75.4217,0,0,0
2010208,-70.42,-75.4231,0,0,0
2010209,-70.42,-75.4244,0,0,0
2010210,-70.42,-75.4256,0,0,0
2010211,-70.42,-75.4269,0,0,0
2010212,-70.42,-75.4283,0,0,0
2010213,-70.42,-75.43,1,13,4
2010214,-70.42,-75.4325,0,0,0
2010215,-70.42,-75.4359,0,0,0
2010216,-70.42,-75.4397,0,0,0
2010217,-70.42,-75.4435,0,0,0
2010218,-70.42,-75.4468,0,0,0
2010219,-70.42,-75.4491,0,0,0
2010220,-70.42,-75.45,1,13,4
2010221,-70.42,-75.4461,0,0,0
2010222,-70.42,-75.4361,0,0,0
2010223,-70.42,-75.4224,0,0,0
2010224,-70.42,-75.4076,0,0,0
2010225,-70.42,-75.3939,0,0,0
2010226,-70.42,-75.3839,0,0,0
2010227,-70.42,-75.38,1,13,4
2010228,-70.42,-75.3819,0,0,0
2010229,-70.42,-75.387,0,0,0
2010230,-70.42,-75.3941,0,0,0
2010231,-70.42,-75.402,0,0,0
2010232,-70.42,-75.4097,0,0,0
2010233,-70.42,-75.4161,0,0,0
2010234,-70.42,-75.42,1,13,4
2010235,-70.42,-75.4222,0,0,0
2010236,-70.42,-75.4243,0,0,0
2010237,-70.42,-75.4262,0,0,0
2010238,-70.42,-75.4277,0,0,0
2010239,-70.42,-75.429,0,0,0
2010240,-70.42,-75.4297,0,0,0
2010241,-70.42,-75.43,1,13,4
2010242,-70.42,-75.4272,0,0,0
2010243,-70.42,-75.4201,0,0,0
2010244,-70.42,-75.4103,0,0,0
2010245,-70.42,-75.3997,0,0,0
2010246,-70.42,-75.3899,0,0,0
2010247,-70.42,-75.3828,0,0,0
2010248,-70.42,-75.38,1,13,4
2010249,-70.42,-75.38,0,0,0
2010250,-70.42,-75.38,0,0,0
2010251,-70.42,-75.38,0,0,0
2010252,-70.42,-75.38,0,0,0
2010253,-70.42,-75.38,0,0,0
2010254,-70.42,-75.38,0,0,0
2010255,-70.42,-75.38,1,13,4
2010256,-70.42,-75.3822,0,0,0
2010257,-70.42,-75.3879,0,0,0
2010258,-70.42,-75.3957,0,0,0
2010259,-70.42,-75.4043,0,0,0
2010260,-70.42,-75.4121,0,0,0
2010261,-70.42,-75.4178,0,0,0
2010262,-70.42,-75.42,1,13,4
2010263,-70.42,-75.4178,0,0,0
2010264,-70.42,-75.4121,0,0,0
2010265,-70.42,-75.4043,0,0,0
2010266,-70.42,-75.3957,0,0,0
2010267,-70.42,-75.3879,0,0,0
2010268,-70.42,-75.3822,0,0,0
2010269,-70.42,-75.38,1,13,4
2010270,-70.42,-75.3819,0,0,0
2010271,-70.42,-75.387,0,0,0
2010272,-70.42,-75.3941,0,0,0
2010273,-70.42,-75.402,0,0,0
2010274,-70.42,-75.4097,0,0,0
2010275,-70.42,-75.4161,0,0,0
2010276,-70.42,-75.42,1,13,4
2010277,-70.4189,-75.4222,0,0,0
2010278,-70.416,-75.4243,0,0,0
2010279,-70.4121,-75.4262,0,0,0
2010280,-70.4079,-75.4277,0,0,0
2010281,-70.404,-75.429,0,0,0
2010282,-70.4011,-75.4297,0,0,0
2010283,-70.4,-75.43,1,13,4
2010284,-70.4011,-75.43,0,0,0
2010285,-70.404,-75.43,0,0,0
2010286,-70.4079,-75.43,0,0,0
2010287,-70.4121,-75.43,0,0,0
2010288,-70.416,-75.43,0,0,0
2010289,-70.4189,-75.43,0,0,0
2010290,-70.42,-75.43,1,13,4
2010291,-70.42,-75.3164,0,0,0
2010292,-70.42,-75.0236,0,0,0
2010293,-70.42,-74.6231,0,0,0
2010297,-70.42,-73.38,1,13,4
2010301,-70.4079,-74.6535,0,0,0
2010302,-70.404,-75.0637,0,0,0
2010303,-70.4011,-75.3637,0,0,0
2010304,-70.4,-75.48,1,13,4
2010305,-70.4011,-75.4783,0,0,0
2010306,-70.404,-75.4741,0,0,0
2010307,-70.4079,-75.4682,0,0,0
2010308,-70.4121,-75.4618,0,0,0
2010309,-70.416,-75.4559,0,0,0
2010310,-70.4189,-75.4517,0,0,0
2010311,-70.42,-75.45,1,13,4
2010312,-70.42,-75.4506,0,0,0
2010313,-70.42,-75.452,0,0,0
2010314,-70.42,-75.4539,0,0,0
2010315,-70.42,-75.4561,0,0,0
2010316,-70.42,-75.458,0,0,0
2010317,-70.42,-75.4594,0,0,0
2010318,-70.42,-75.46,1,13,4
2010319,-70.4194,-75.46,0,0,0
2010320,-70.418,-75.46,0,0,0
2010321,-70.4161,-75.46,0,0,0
2010322,-70.4139,-75.46,0,0,0
2010323,-70.412,-75.46,0,0,0
2010324,-70.4106,-75.46,0,0,0
2010325,-70.41,-75.46,1,13,4
2010326,-70.41,-75.46,0,0,0
2010327,-70.41,-75.46,0,0,0
2010328,-70.41,-75.46,0,0,0
2010329,-70.41,-75.46,0,0,0
2010330,-70.41,-75.46,0,0,0
2010331,-70.41,-75.46,0,0,0
2010332,-70.41,-75.46,1,13,4
2010333,-70.4094,-75.4633,0,0,0
2010334,-70.408,-75.4719,0,0,0
2010335,-70.4061,-75.4836,0,0,0
2010336,-70.4039,-75.4964,0,0,0
2010337,-70.402,-75.5081,0,0,0
2010338,-70.4006,-75.5167,0,0,0
2010339,-70.4,-75.52,1,13,4
2010340,-70.4003,-75.5177,0,0,0
2010341,-70.401,-75.5118,0,0,0
2010342,-70.4023,-75.5033,0,0,0
2010343,-70.4038,-75.4937,0,0,0
2010344,-70.4057,-75.4841,0,0,0
2010345,-70.4078,-75.4758,0,0,0
2010346,-70.41,-75.47,1,13,4
2010347,-70.4139,-75.4659,0,0,0
2010348,-70.4203,-75.4619,0,0,0
2010349,-70.428,-75.4581,0,0,0
2010350,-70.4359,-75.4549,0,0,0
2010351,-70.443,-75.4523,0,0,0
2010352,-70.4481,-75.4506,0,0,0
2010353,-70.45,-75.45,1,13,4
2010354,-70.4472,-75.45,0,0,0
2010355,-70.4401,-75.45,0,0,0
2010356,-70.4303,-75.45,0,0,0
2010357,-70.4197,-75.45,0,0,0
2010358,-70.4099,-75.45,0,0,0
2010359,-70.4028,-75.45,0,0,0
2010360,-70.4,-75.45,1,13,4
2010361,-70.4005,-75.451,0,0,0
2010362,-70.4018,-75.4535,0,0,0
2010363,-70.4035,-75.457,0,0,0
2010364,-70.4055,-75.461,0,0,0
2010365,-70.4074,-75.4648,0,0,0
2011001,-70.4095,-75.469,0,0,0
2011002,-70.41,-75.47,1,13,4
2011003,-70.41,-75.47,0,0,0
2011004,-70.41,-75.47,0,0,0
2011005,-70.41,-75.47,0,0,0
2011006,-70.41,-75.47,0,0,0
2011007,-70.41,-75.47,0,0,0
2011008,-70.41,-75.47,0,0,0
2011009,-70.41,-75.47,1,13,4
2011010,-70.4096,-75.469,0,0,0
2011011,-70.4086,-75.4662,0,0,0
2011012,-70.4071,-75.4621,0,0,0
2011013,-70.4053,-75.4571,0,0,0
2011014,-70.4034,-75.4514,0,0,0
2011015,-70.4016,-75.4456,0,0,0
2011016,-70.4,-75.44,1,13,4
2011017,-70.3986,-75.4333,0,0,0
2011018,-70.3971,-75.4246,0,0,0
2011019,-70.3957,-75.4151,0,0,0
2011020,-70.3943,-75.4057,0,0,0
2011021,-70.3929,-75.3977,0,0,0
2011022,-70.3914,-75.3921,0,0,0
2011023,-70.39,-75.39,1,12,4
2011024,-70.3884,-75.3912,0,0,0
2011025,-70.3866,-75.3944,0,0,0
2011026,-70.3847,-75.3994,0,0,0
2011027,-70.3829,-75.4059,0,0,0
2011028,-70.3814,-75.4133,0,0,0
2011029,-70.3804,-75.4215,0,0,0
2011030,-70.38,-75.43,1,12,4
2011031,-70.3822,-75.4414,0,0,0
2011032,-70.3879,-75.4574,0,0,0
2011033,-70.3957,-75.4763,0,0,0
2011034,-70.4043,-75.4967,0,0,0
2011035,-70.4121,-75.5168,0,0,0
2011036,-70.4178,-75.5351,0,0,0
2011037,-70.42,-75.55,1,12,4
2011038,-70.4156,-75.5609,0,0,0
2011039,-70.4041,-75.5692,0,0,0
2011040,-70.3885,-75.5764,0,0,0
2011041,-70.3715,-75.5836,0,0,0
2011042,-70.3559,-75.5924,0,0,0
2011043,-70.3444,-75.6041,0,0,0
2011044,-70.34,-75.62,1,10,3
2011045,-70.354,-75.6801,0,0,0
2011046,-70.3907,-75.8054,0,0,0
2011047,-70.4423,-75.9687,0,0,0
2011048,-70.5009,-76.143,0,0,0
2011049,-70.5587,-76.301,0,0,0
2011050,-70.6076,-76.4157,0,0,0
2011051,-70.64,-76.46,1,10,3
2011052,-70.6613,-76.4577,0,0,0
2011053,-70.6817,-76.4479,0,0,0
2011054,-70.7003,-76.4262,0,0,0
2011055,-70.7164,-76.3879,0,0,0
2011056,-70.7289,-76.3288,0,0,0
2011057,-70.7371,-76.2443,0,0,0
2011058,-70.74,-76.13,1,9,3
