date,ers_1,ers_2,ers_3
1999238,-66.5754,152.7908,1
1999239,-66.5489,152.7162,1
1999240,-66.5224,152.6416,1
1999241,-66.4922,152.5942,1
1999242,-66.4583,152.5739,1
1999243,-66.4245,152.5536,1
1999244,-66.3845,152.5039,1
1999245,-66.3382,152.4246,1
1999246,-66.2919,152.3453,1
1999247,-66.2805,152.2723,1
1999248,-66.304,152.2055,1
1999249,-66.3274,152.1387,1
1999250,-66.3077,152.082,1
1999251,-66.2448,152.0353,1
1999252,-66.1819,151.9886,1
1999253,-66.1222,151.998,1
1999254,-66.0657,152.0637,1
1999255,-66.0092,152.1294,1
1999256,-65.9809,152.1622,1
1999257,-65.9809,152.1622,1
1999258,-65.9809,152.1622,1
1999259,-65.9544,152.1417,1
1999260,-65.9013,152.1007,1
1999261,-65.8482,152.0597,1
1999262,-65.8057,151.9828,1
1999263,-65.7737,151.87,1
1999264,-65.7416,151.7573,1
1999265,-65.7084,151.624,1
1999266,-65.6739,151.4701,1
1999267,-65.6394,151.3162,1
1999268,-65.6221,151.2392,1
1999269,-65.6221,151.2392,1
1999270,-65.6221,151.2392,1
1999271,-65.5987,151.162,1
1999272,-65.552,151.0077,1
1999273,-65.5052,150.8533,1
1999274,-65.4695,150.739,1
1999275,-65.4448,150.6649,1
1999276,-65.4201,150.5907,1
1999277,-65.3936,150.5416,1
1999278,-65.3652,150.5176,1
1999279,-65.3368,150.4936,1
1999280,-65.3119,150.4282,1
1999281,-65.2904,150.3214,1
1999282,-65.2689,150.2146,1
1999283,-65.2366,150.119,1
1999284,-65.1933,150.0346,1
1999285,-65.15,149.9501,1
1999286,-65.1284,149.9079,1
1999287,-65.1284,149.9079,1
1999288,-65.1284,149.9079,1
1999289,-65.1284,149.9079,1
1999290,-65.1284,149.9079,1
1999291,-65.1284,149.9079,1
1999292,-65.1284,149.9079,1
1999293,-65.1284,149.9079,1
1999294,-65.1284,149.9079,1
