date,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2004264,-76.1257,-43.5258,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004265,-76.1263,-43.5267,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004266,-76.127,-43.5277,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004267,-76.1276,-43.5286,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004268,-76.1283,-43.5293,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004269,-76.1291,-43.5298,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004270,-76.13,-43.53,1,0,0,0,-76.1562,-43.6811,1,0,0,0,10,8
2004271,0,0,0,0,0,0,-76.1562,-43.6811,1,0,0,0,0,0
2004272,0,0,0,0,0,0,-76.1666,-43.6056,1,0,0,0,0,0
2004273,0,0,0,0,0,0,-76.1666,-43.6056,1,0,0,0,0,0
2004274,0,0,0,0,0,0,-76.1666,-43.6056,1,0,0,0,0,0
2004275,0,0,0,0,0,0,-76.1666,-43.6056,1,0,0,0,0,0
2004276,0,0,0,0,0,0,-76.1666,-43.6056,1,0,0,0,0,0
2004277,0,0,0,0,0,0,-76.2507,-43.5139,1,0,0,0,0,0
2004278,0,0,0,0,0,0,-76.2507,-43.5139,1,0,0,0,0,0
2004279,0,0,0,0,0,0,-76.2507,-43.5139,1,0,0,0,0,0
2004280,0,0,0,0,0,0,-76.2507,-43.5139,1,0,0,0,0,0
2004281,0,0,0,0,0,0,-76.2507,-43.5139,1,0,0,0,0,0
2004282,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004283,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004284,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004285,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004286,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004287,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004288,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004289,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004290,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004291,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004292,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004293,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004294,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004295,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004296,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004297,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004298,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004299,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004300,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004301,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004302,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004303,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004304,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004305,-76.2,-43.5,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2004306,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004307,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004308,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004309,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004310,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004311,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004312,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004313,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004314,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004315,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004316,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004317,0,0,0,0,0,0,-76.2507,-43.6211,0,0,0,0,0,0
2004318,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004319,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004320,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004321,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004322,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004323,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004324,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004325,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004326,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004327,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004328,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004329,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004330,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004331,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004332,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004333,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004334,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004335,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004336,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004337,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004338,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004339,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004340,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004341,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004342,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004343,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004344,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004345,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004346,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004347,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004348,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004349,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004350,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004351,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004352,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004353,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004354,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004355,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004356,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004357,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004358,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004359,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004360,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004361,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004362,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004363,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004364,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004365,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2004366,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005001,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005002,-76.23,-43.48,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005003,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005004,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005005,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005006,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005007,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005008,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005009,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005010,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005011,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005012,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005013,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005014,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005015,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005016,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005017,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005018,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005019,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005020,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005021,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005022,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005023,-76.25,-43.5,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005024,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005025,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005026,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005027,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005028,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005029,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005030,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005031,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005032,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005033,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005034,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005035,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005036,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005037,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005038,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005039,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005040,0,0,0,0,0,0,-76.2507,-43.6211,0,0,0,0,0,0
2005041,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005042,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005043,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005044,-76.25,-43.45,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005045,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005046,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005047,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005048,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005049,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005050,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005051,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005052,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005053,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005054,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005055,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005056,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005057,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005058,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005059,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005060,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005061,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005062,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005063,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005064,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005065,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005066,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005067,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005068,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005069,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005070,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005071,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005072,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005073,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005074,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005075,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005076,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005077,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005078,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005079,-76.27,-43.47,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005080,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005081,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005082,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005083,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005084,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005085,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005086,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005087,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005088,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005089,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005090,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005091,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005092,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005093,-76.25,-43.5,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005094,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005095,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005096,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005097,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005098,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005099,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005100,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005101,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005102,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005103,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005104,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005105,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005106,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005107,-76.22,-43.5,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005108,-76.2206,-43.4983,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005109,-76.222,-43.4941,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005110,-76.2239,-43.4882,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005111,-76.2261,-43.4818,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005112,-76.228,-43.4759,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005113,-76.2294,-43.4717,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005114,-76.23,-43.47,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005115,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005116,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005117,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005118,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005119,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005120,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005121,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005122,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005123,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005124,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005125,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005126,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005127,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005128,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005129,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005130,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005131,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005132,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005133,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005134,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005135,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005136,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005137,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005138,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005139,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005140,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005141,0,0,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005142,-76.23,-43.48,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005143,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005144,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005145,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005146,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005147,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005148,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005149,-76.23,-43.48,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005150,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005151,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005152,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005153,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005154,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005155,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005156,-76.23,-43.48,1,0,0,0,-76.2507,-43.6211,1,0,0,0,10,8
2005157,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005158,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005159,-76.23,-43.48,0,0,0,0,-76.2507,-43.6211,1,0,0,0,0,0
2005160,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005161,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005162,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005163,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005164,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005165,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005166,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005167,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005168,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005169,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005170,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005171,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005172,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005173,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005174,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005175,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005176,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005177,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005178,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005179,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005180,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005181,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005182,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005183,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005184,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005185,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005186,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005187,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005188,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005189,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005190,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005191,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005192,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005193,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005194,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005195,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005196,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005197,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005198,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005199,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005200,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005201,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005202,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005203,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005204,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005205,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005206,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005207,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005208,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005209,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005210,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005211,0,0,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005212,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005213,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005214,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005215,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005216,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005217,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005218,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005219,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005220,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005221,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005222,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005223,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005224,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005225,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005226,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
2005227,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005228,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005229,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005230,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005231,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005232,-76.23,-43.48,0,0,0,0,-76.2614,-43.6039,1,0,0,0,0,0
2005233,-76.23,-43.48,1,0,0,0,-76.2614,-43.6039,1,0,0,0,10,8
