date,nic_1,nic_2,nic_3,size_1,size_2
1999157,-72.4,-59.3,1,14,9
1999178,-71.4,-59.7,1,14,9
1999192,-71,-59.6,1,14,9
1999193,-70.9712,-59.6,0,0,0
1999194,-70.942,-59.6,0,0,0
1999195,-70.9127,-59.6,0,0,0
1999196,-70.8836,-59.6,0,0,0
1999197,-70.8549,-59.6,0,0,0
1999198,-70.827,-59.6,0,0,0
1999199,-70.8,-59.6,1,14,9
1999220,-70.3,-59.8,1,14,9
1999241,-69.9,-59.9,1,14,9
1999242,-69.8523,-59.9161,0,0,0
1999243,-69.7809,-59.9431,0,0,0
1999244,-69.6968,-59.9786,0,0,0
1999245,-69.6107,-60.0197,0,0,0
1999246,-69.5337,-60.0638,0,0,0
1999247,-69.4765,-60.1081,0,0,0
1999248,-69.45,-60.15,1,14,9
1999262,-69.4,-60.8,1,14,9
1999276,-69.2,-59.9,1,14,9
1999290,-69.1,-59.6,1,14,9
1999291,-69.1,-59.6166,0,0,0
1999292,-69.1,-59.6595,0,0,0
1999293,-69.1,-59.7181,0,0,0
1999294,-69.1,-59.7819,0,0,0
1999295,-69.1,-59.8405,0,0,0
1999296,-69.1,-59.8834,0,0,0
1999297,-69.1,-59.9,1,14,9
1999298,-69.1,-59.9,0,0,0
1999299,-69.1,-59.9,0,0,0
1999300,-69.1,-59.9,0,0,0
1999301,-69.1,-59.9,0,0,0
1999302,-69.1,-59.9,0,0,0
1999303,-69.1,-59.9,0,0,0
1999304,-69.1,-59.9,1,14,9
1999318,-69.1,-60,1,14,9
1999332,-68.6,-59.7,1,14,9
1999346,-68.7,-59.5,1,14,9
1999347,-68.7,-59.5043,0,0,0
1999348,-68.7,-59.5158,0,0,0
1999349,-68.7,-59.5322,0,0,0
1999350,-68.7,-59.5511,0,0,0
1999351,-68.7,-59.5702,0,0,0
1999352,-68.7,-59.5873,0,0,0
1999353,-68.7,-59.6,1,14,9
2000051,-68.05,-60,1,14,9
2000052,-68.0425,-60,0,0,0
2000053,-68.0356,-60,0,0,0
2000054,-68.0292,-60,0,0,0
2000055,-68.0228,-60,0,0,0
2000056,-68.016,-60,0,0,0
2000057,-68.0085,-60,0,0,0
2000058,-68,-60,1,14,9
2000072,-67.8,-60.1,1,14,9
2000073,-67.8,-60.1,0,0,0
2000074,-67.8,-60.1,0,0,0
2000075,-67.8,-60.1,0,0,0
2000076,-67.8,-60.1,0,0,0
2000077,-67.8,-60.1,0,0,0
2000078,-67.8,-60.1,0,0,0
2000079,-67.8,-60.1,1,14,9
2000080,-67.8028,-60.1,0,0,0
2000081,-67.8099,-60.1,0,0,0
2000082,-67.8197,-60.1,0,0,0
2000083,-67.8303,-60.1,0,0,0
2000084,-67.8401,-60.1,0,0,0
2000085,-67.8472,-60.1,0,0,0
2000086,-67.85,-60.1,1,14,9
2000100,-67.75,-60.1,1,14,9
2000114,-67.5,-60.1,1,14,9
2000149,-67.4,-60.1,1,14,9
2000163,-68.3,-60,1,14,9
2000177,-67,-59.7,1,14,9
2000178,-66.9586,-59.6847,0,0,0
2000179,-66.9182,-59.6716,0,0,0
2000180,-66.8809,-59.6596,0,0,0
2000181,-66.8484,-59.6475,0,0,0
2000182,-66.8228,-59.6343,0,0,0
2000183,-66.806,-59.6189,0,0,0
2000184,-66.8,-59.6,1,14,9
2000198,-66.9,-58.9,1,14,9
2000199,-66.8967,-58.9033,0,0,0
2000200,-66.8877,-58.9123,0,0,0
2000201,-66.8741,-58.9259,0,0,0
2000202,-66.8574,-58.9426,0,0,0
2000203,-66.8386,-58.9614,0,0,0
2000204,-66.819,-58.981,0,0,0
2000205,-66.8,-59,1,14,9
2000219,-66.4,-59.4,1,14,9
2000220,-66.3827,-59.419,0,0,0
2000221,-66.3673,-59.4386,0,0,0
2000222,-66.3531,-59.4574,0,0,0
2000223,-66.3399,-59.4741,0,0,0
2000224,-66.3269,-59.4877,0,0,0
2000225,-66.3138,-59.4967,0,0,0
2000226,-66.3,-59.5,1,14,9
2000254,-65.9,-59.5,1,14,9
2000317,-65.6,-59.2,1,14,9
2001001,-65.4,-59.4,1,14,9
