date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992056,-64.6951,131.2197,1,0,0,0,0,0
1992057,-64.699,131.024,1,0,0,0,0,0
1992058,-64.7142,130.8317,1,0,0,0,0,0
1992059,-64.7405,130.6429,1,0,0,0,0,0
1992060,-64.7669,130.4542,1,0,0,0,0,0
1992061,-64.7859,130.2963,1,0,0,0,0,0
1992062,-64.7973,130.1694,1,0,0,0,0,0
1992063,-64.8088,130.0425,1,0,0,0,0,0
1992064,-64.8269,129.8779,1,0,0,0,0,0
1992065,-64.8514,129.6757,1,0,0,0,0,0
1992066,-64.876,129.4735,1,0,0,0,0,0
1992067,-64.8883,129.3724,1,0,0,0,0,0
1992068,-64.8883,129.3724,1,0,0,0,0,0
1992069,-64.8883,129.3724,1,0,0,0,0,0
1992070,-64.9206,129.21,1,0,0,0,0,0
1992071,-64.9853,128.8852,1,0,0,0,0,0
1992072,-65.0499,128.5604,1,0,0,0,0,0
1992073,-65.0637,128.3156,1,0,0,0,0,0
1992074,-65.0268,128.1508,1,0,0,0,0,0
1992075,-64.9899,127.9861,1,0,0,0,0,0
1992076,-64.9714,127.9037,1,0,0,0,0,0
1992077,-64.9714,127.9037,1,0,0,0,0,0
1992078,-64.9714,127.9037,1,0,0,0,0,0
1992079,-64.9775,127.8221,1,0,0,0,0,0
1992080,-64.9898,127.6588,1,0,0,0,0,0
1992081,-65.002,127.4955,1,0,0,0,0,0
1992082,-65.0188,127.3555,1,-65.1,127.1,1,25,15
1992083,-65.0403,127.2386,1,0,0,0,0,0
1992084,-65.0618,127.1217,1,0,0,0,0,0
1992085,-65.0693,126.9365,1,0,0,0,0,0
1992086,-65.0627,126.6829,1,0,0,0,0,0
1992087,-65.0563,126.4293,1,0,0,0,0,0
1992088,-65.0516,126.2286,1,0,0,0,0,0
1992089,-65.0489,126.0809,1,0,0,0,0,0
1992090,-65.0462,125.9332,1,0,0,0,0,0
1992091,-65.0431,125.8383,1,0,0,0,0,0
1992092,-65.0396,125.7963,1,0,0,0,0,0
1992093,-65.0362,125.7543,1,0,0,0,0,0
1992094,-65.0327,125.7123,1,0,0,0,0,0
1992095,-65.0292,125.6703,1,0,0,0,0,0
1992096,-65.0258,125.6283,1,0,0,0,0,0
1992097,-65.0223,125.5863,1,0,0,0,0,0
1992098,-65.0189,125.5444,1,0,0,0,0,0
1992099,-65.0154,125.5024,1,0,0,0,0,0
1992100,-65.0119,125.4604,1,0,0,0,0,0
1992101,-65.0085,125.4184,1,0,0,0,0,0
1992102,-65.005,125.3764,1,0,0,0,0,0
1992103,-65.0016,125.3344,1,0,0,0,0,0
1992104,-64.9981,125.2924,1,0,0,0,0,0
1992105,-64.9946,125.2504,1,0,0,0,0,0
1992112,-65.2316,119.1855,1,0,0,0,0,0
1992113,-65.1973,119.0389,1,0,0,0,0,0
