date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,size_1,size_2
1995239,0,0,0,-72.4,-125.5,1,0,0,0,12,8
1995240,0,0,0,-72.4358,-125.5593,0,0,0,0,0,0
1995241,0,0,0,-72.4711,-125.6181,0,0,0,0,0,0
1995242,0,0,0,-72.5047,-125.6763,0,0,0,0,0,0
1995243,0,0,0,-72.5355,-125.7337,0,0,0,0,0,0
1995244,0,0,0,-72.5624,-125.7902,0,0,0,0,0,0
1995245,0,0,0,-72.5843,-125.8457,0,0,0,0,0,0
1995246,0,0,0,-72.6,-125.9,1,0,0,0,12,8
1995260,0,0,0,-72.7,-126.6,1,0,0,0,12,8
1995265,-72.734,-127.7757,1,0,0,0,0,0,0,0,0
1995266,-72.762,-127.8872,1,0,0,0,0,0,0,0,0
1995267,-72.79,-127.9987,1,0,0,0,0,0,0,0,0
1995268,-72.804,-128.0544,1,0,0,0,0,0,0,0,0
1995269,-72.804,-128.0544,1,0,0,0,0,0,0,0,0
1995270,-72.804,-128.0544,1,0,0,0,0,0,0,0,0
1995271,-72.7972,-128.1015,1,0,0,0,0,0,0,0,0
1995272,-72.7835,-128.1958,1,0,0,0,0,0,0,0,0
1995273,-72.7699,-128.2901,1,0,0,0,0,0,0,0,0
1995274,-72.7631,-128.3372,1,-72.1,-127.1,1,0,0,0,12,8
1995275,-72.7631,-128.3372,1,0,0,0,0,0,0,0,0
1995276,-72.7631,-128.3372,1,0,0,0,0,0,0,0,0
1995277,-72.7579,-128.3592,1,0,0,0,0,0,0,0,0
1995278,-72.7475,-128.4032,1,0,0,0,0,0,0,0,0
1995279,-72.7372,-128.4472,1,0,0,0,0,0,0,0,0
1995280,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995281,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995282,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995283,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995284,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995285,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995286,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995287,-72.732,-128.4692,1,0,0,0,0,0,0,0,0
1995288,-72.732,-128.4692,1,-73.1,-128.2,1,0,0,0,12,8
1995289,-72.7632,-128.5018,1,-73.0834,-128.1668,0,0,0,0,0,0
1995290,-72.8255,-128.5669,1,-73.0405,-128.081,0,0,0,0,0,0
1995291,-72.8879,-128.632,1,-72.9819,-127.9638,0,0,0,0,0,0
1995292,-72.9191,-128.6646,1,-72.9181,-127.8362,0,0,0,0,0,0
1995293,-72.9191,-128.6646,1,-72.8595,-127.719,0,0,0,0,0,0
1995294,-72.9191,-128.6646,1,-72.8166,-127.6332,0,0,0,0,0,0
1995295,-72.9474,-128.8183,1,-72.8,-127.6,1,0,0,0,12,8
1995296,-73.0041,-129.1257,1,-72.8138,-127.6734,0,0,0,0,0,0
1995297,-73.0608,-129.433,1,-72.8499,-127.8679,0,0,0,0,0,0
1995298,-73.0891,-129.5867,1,-72.9009,-128.1446,0,0,0,0,0,0
1995299,-73.0891,-129.5867,1,-72.959,-128.4649,0,0,0,0,0,0
1995300,-73.0891,-129.5867,1,-73.0167,-128.7901,0,0,0,0,0,0
1995301,-73.0891,-129.5867,1,-73.0662,-129.0813,0,0,0,0,0,0
1995302,-73.0891,-129.5867,1,-73.1,-129.3,1,0,0,0,12,8
1995303,-73.0891,-129.5867,1,0,0,0,0,0,0,0,0
1995304,-73.0891,-129.5867,1,0,0,0,0,0,0,0,0
1995305,-73.0891,-129.5867,1,0,0,0,0,0,0,0,0
1995306,-73.0891,-129.5867,1,0,0,0,0,0,0,0,0
1995307,-73.127,-129.6191,1,0,0,0,0,0,0,0,0
1995308,-73.2028,-129.684,1,0,0,0,0,0,0,0,0
1995309,-73.2787,-129.7489,1,0,0,0,0,0,0,0,0
1995310,-73.3275,-129.8444,1,0,0,0,0,0,0,0,0
1995311,-73.3493,-129.9706,1,0,0,0,0,0,0,0,0
1995312,-73.3711,-130.0968,1,0,0,0,0,0,0,0,0
1995313,-73.3871,-130.2835,1,0,0,0,0,0,0,0,0
1995314,-73.3973,-130.5308,1,0,0,0,0,0,0,0,0
1995315,-73.4075,-130.7781,1,0,0,0,0,0,0,0,0
1995316,-73.4029,-131.0287,1,0,0,0,0,0,0,0,0
1995317,-73.3835,-131.2827,1,0,0,0,0,0,0,0,0
1995318,-73.3641,-131.5367,1,0,0,0,0,0,0,0,0
1995319,-73.3612,-131.7074,1,0,0,0,0,0,0,0,0
1995320,-73.3749,-131.7946,1,0,0,0,0,0,0,0,0
1995321,-73.3886,-131.8819,1,0,0,0,0,0,0,0,0
1995322,-73.3767,-131.9621,1,0,0,0,0,0,0,0,0
1995323,-73.3394,-132.0351,1,-73.4,-131.8,1,0,0,0,12,8
1995324,-73.3021,-132.1081,1,-73.3834,-131.8,0,0,0,0,0,0
1995325,-73.2623,-132.1562,1,-73.3405,-131.8,0,0,0,0,0,0
1995326,-73.2199,-132.1795,1,-73.2819,-131.8,0,0,0,0,0,0
1995327,-73.1776,-132.2028,1,-73.2181,-131.8,0,0,0,0,0,0
1995328,-73.1565,-132.2144,1,-73.1595,-131.8,0,0,0,0,0,0
1995329,-73.1565,-132.2144,1,-73.1166,-131.8,0,0,0,0,0,0
1995330,-73.1565,-132.2144,1,-73.1,-131.8,1,0,0,0,12,8
1995331,-73.1485,-132.2281,1,-73.1222,-131.7945,0,0,0,0,0,0
1995332,-73.1324,-132.2554,1,-73.1793,-131.7802,0,0,0,0,0,0
1995333,-73.1163,-132.2828,1,-73.2574,-131.7606,0,0,0,0,0,0
1995334,-73.0877,-132.271,1,-73.3426,-131.7394,0,0,0,0,0,0
1995335,-73.0464,-132.22,1,-73.4207,-131.7198,0,0,0,0,0,0
1995336,-73.0052,-132.169,1,-73.4778,-131.7055,0,0,0,0,0,0
1995337,-72.9985,-132.1867,1,-73.5,-131.7,1,0,0,0,12,8
1995338,-73.0263,-132.2732,1,-73.4834,-131.7388,0,0,0,0,0,0
1995339,-73.0541,-132.3597,1,-73.4405,-131.8388,0,0,0,0,0,0
1995340,-73.0731,-132.4427,1,-73.3819,-131.9755,0,0,0,0,0,0
1995341,-73.0834,-132.5223,1,-73.3181,-132.1245,0,0,0,0,0,0
1995342,-73.0937,-132.6019,1,-73.2595,-132.2612,0,0,0,0,0,0
1995343,-73.1136,-132.6804,1,-73.2166,-132.3612,0,0,0,0,0,0
1995344,-73.1431,-132.7578,1,-73.2,-132.4,1,0,0,0,12,8
1995345,-73.1727,-132.8352,1,0,0,0,0,0,0,0,0
1995346,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995347,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995348,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995349,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995350,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995351,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995352,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995353,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995354,-73.1875,-132.8739,1,0,0,0,0,0,0,0,0
1995355,-73.1635,-132.7743,1,0,0,0,0,0,0,0,0
1995356,-73.1155,-132.5752,1,0,0,0,0,0,0,0,0
1995357,-73.0675,-132.3761,1,0,0,0,0,0,0,0,0
1995358,-73.0435,-132.2765,1,-73.2,-132,1,0,0,0,12,8
1995359,-73.0435,-132.2765,1,0,0,0,0,0,0,0,0
1995360,-73.0435,-132.2765,1,0,0,0,0,0,0,0,0
1995361,-73.0435,-132.2765,1,0,0,0,0,0,0,0,0
1995362,-73.0571,-132.3041,1,0,0,0,0,0,0,0,0
1995363,-73.0845,-132.3592,1,0,0,0,0,0,0,0,0
1995364,-73.1118,-132.4143,1,0,0,0,0,0,0,0,0
1995365,-73.1442,-132.5034,0,0,0,0,0,0,0,0,0
1996001,-73.1766,-132.6039,1,0,0,0,0,0,0,0,0
1996002,-73.1767,-132.6041,1,0,0,0,0,0,0,0,0
1996003,-73.1768,-132.6044,1,0,0,0,0,0,0,0,0
1996004,-73.1808,-132.641,1,0,0,0,0,0,0,0,0
1996005,-73.1889,-132.7142,1,0,0,0,0,0,0,0,0
1996006,-73.1969,-132.7875,1,0,0,0,0,0,0,0,0
1996007,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996008,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996009,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996010,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996011,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996012,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996013,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996014,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996015,-73.2009,-132.8241,1,0,0,0,0,0,0,0,0
1996016,-73.2001,-132.8694,1,0,0,0,0,0,0,0,0
1996017,-73.1985,-132.96,1,0,0,0,0,0,0,0,0
1996018,-73.1969,-133.0506,1,0,0,0,0,0,0,0,0
1996019,-73.2002,-133.1487,1,0,0,0,0,0,0,0,0
1996020,-73.2082,-133.2543,1,0,0,0,0,0,0,0,0
1996021,-73.2164,-133.36,1,0,0,0,0,0,0,0,0
1996022,-73.221,-133.5033,1,0,0,0,0,0,0,0,0
1996023,-73.2222,-133.6842,1,0,0,0,0,0,0,0,0
1996024,-73.2234,-133.8651,1,0,0,0,0,0,0,0,0
1996025,-73.224,-133.9556,1,0,0,0,0,0,0,0,0
1996026,-73.224,-133.9556,1,0,0,0,0,0,0,0,0
1996027,-73.224,-133.9556,1,0,0,0,0,0,0,0,0
1996028,-73.224,-133.9556,1,0,0,0,0,0,0,0,0
1996029,-73.224,-133.9556,1,0,0,0,0,0,0,0,0
1996030,-73.224,-133.9556,1,0,0,0,0,0,0,0,0
1996031,-73.2386,-134.0207,1,0,0,0,0,0,0,0,0
1996032,-73.2679,-134.151,1,0,0,0,0,0,0,0,0
1996033,-73.2971,-134.2812,1,0,0,0,0,0,0,0,0
1996034,-73.3117,-134.3463,1,0,0,0,0,0,0,0,0
1996035,-73.3117,-134.3463,1,-73.5,-134.2,1,0,0,0,12,8
1996036,-73.3117,-134.3463,1,0,0,0,0,0,0,0,0
1996037,-73.2986,-134.4001,1,0,0,0,0,0,0,0,0
1996038,-73.2722,-134.5078,1,0,0,0,0,0,0,0,0
1996039,-73.2459,-134.6155,1,0,0,0,0,0,0,0,0
1996040,-73.2461,-134.7475,1,0,0,0,0,0,0,0,0
1996041,-73.2728,-134.904,1,0,0,0,0,0,0,0,0
1996042,-73.2994,-135.0605,1,0,0,0,0,0,0,0,0
1996043,-73.3127,-135.1387,1,0,0,0,0,0,0,0,0
1996044,-73.3127,-135.1387,1,0,0,0,0,0,0,0,0
1996045,-73.3127,-135.1387,1,0,0,0,0,0,0,0,0
1996046,-73.3065,-135.1921,1,0,0,0,0,0,0,0,0
1996047,-73.2941,-135.2989,1,0,0,0,0,0,0,0,0
1996048,-73.2817,-135.4056,1,0,0,0,0,0,0,0,0
1996049,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996050,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996051,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996052,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996053,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996054,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996055,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996056,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996057,-73.2755,-135.459,1,0,0,0,0,0,0,0,0
1996058,-73.2587,-135.2439,1,0,0,0,0,0,0,0,0
1996059,-73.225,-134.8136,1,0,0,0,0,0,0,0,0
1996060,-73.1913,-134.3833,1,0,0,0,0,0,0,0,0
1996061,-73.1744,-134.1682,1,0,0,0,0,0,0,0,0
1996062,-73.1744,-134.1682,1,0,0,0,0,0,0,0,0
1996063,-73.1744,-134.1682,1,-73.2,-133.9,1,0,0,0,12,8
1996064,-73.1699,-134.2193,1,0,0,0,0,0,0,0,0
1996065,-73.161,-134.3215,1,0,0,0,0,0,0,0,0
1996066,-73.1521,-134.4237,1,0,0,0,0,0,0,0,0
1996067,-73.1476,-134.4748,1,0,0,0,0,0,0,0,0
1996068,-73.1476,-134.4748,1,0,0,0,0,0,0,0,0
1996069,-73.1476,-134.4748,1,0,0,0,0,0,0,0,0
1996070,-73.1585,-134.5277,1,0,0,0,0,0,0,0,0
1996071,-73.1801,-134.6335,1,0,0,0,0,0,0,0,0
1996072,-73.2019,-134.7393,1,0,0,0,0,0,0,0,0
1996073,-73.2294,-134.825,1,0,0,0,0,0,0,0,0
1996074,-73.2627,-134.8906,1,0,0,0,0,0,0,0,0
1996075,-73.296,-134.9562,1,0,0,0,0,0,0,0,0
1996076,-73.3281,-134.9425,1,0,0,0,0,0,0,0,0
1996077,-73.3588,-134.8495,1,-73.5,-134.3,1,0,0,0,12,8
1996078,-73.3895,-134.7565,1,-73.5179,-134.3488,0,0,0,0,0,0
1996079,-73.4311,-134.7438,1,-73.5369,-134.4082,0,0,0,0,0,0
1996080,-73.4835,-134.8114,1,-73.5558,-134.4764,0,0,0,0,0,0
1996081,-73.5358,-134.879,1,-73.573,-134.5515,0,0,0,0,0,0
1996082,-73.5702,-134.9673,1,-73.587,-134.6317,0,0,0,0,0,0
1996083,-73.5866,-135.0763,1,-73.5965,-134.7151,0,0,0,0,0,0
1996084,-73.603,-135.1854,1,-73.6,-134.8,1,0,0,0,12,8
1996085,-73.6206,-135.2738,1,0,0,0,0,0,0,0,0
1996086,-73.6395,-135.3415,1,0,0,0,0,0,0,0,0
1996087,-73.6584,-135.4093,1,0,0,0,0,0,0,0,0
1996088,-73.694,-135.6712,1,0,0,0,0,0,0,0,0
1996089,-73.7464,-136.1272,1,0,0,0,0,0,0,0,0
1996090,-73.7987,-136.5831,1,0,0,0,0,0,0,0,0
1996091,-73.8504,-137.0551,1,0,0,0,0,0,0,0,0
1996092,-73.9015,-137.5432,1,0,0,0,0,0,0,0,0
1996093,-73.9526,-138.0312,1,0,0,0,0,0,0,0,0
1996094,-73.9821,-138.4395,1,0,0,0,0,0,0,0,0
1996095,-73.99,-138.7681,1,0,0,0,0,0,0,0,0
1996096,-73.998,-139.0967,1,0,0,0,0,0,0,0,0
1996097,-74.0106,-139.3627,1,0,0,0,0,0,0,0,0
1996098,-74.0277,-139.5662,1,0,0,0,0,0,0,0,0
1996099,-74.0449,-139.7697,1,0,0,0,0,0,0,0,0
1996100,-74.0829,-140.0789,1,0,0,0,0,0,0,0,0
1996101,-74.1415,-140.4939,1,0,0,0,0,0,0,0,0
1996102,-74.2002,-140.9088,1,0,0,0,0,0,0,0,0
1996103,-74.2237,-141.2583,1,0,0,0,0,0,0,0,0
1996104,-74.2118,-141.5423,1,0,0,0,0,0,0,0,0
1996105,-74.1999,-141.8264,1,0,0,0,0,0,0,0,0
1996106,-74.1932,-142.0954,1,0,0,0,0,0,0,0,0
1996107,-74.1915,-142.3494,1,0,0,0,0,0,0,0,0
1996108,-74.1898,-142.6033,1,0,0,0,0,0,0,0,0
1996109,-74.2302,-143.0213,1,0,0,0,0,0,0,0,0
1996110,-74.3128,-143.6031,1,0,0,0,0,0,0,0,0
1996111,-74.3955,-144.185,1,0,0,0,0,0,0,0,0
1996112,-74.4548,-144.7274,1,0,0,0,0,0,0,0,0
1996113,-74.4907,-145.2301,1,0,0,0,0,0,0,0,0
1996114,-74.5266,-145.7329,1,0,0,0,0,0,0,0,0
1996115,-74.5411,-146.044,1,0,0,0,0,0,0,0,0
1996116,-74.5344,-146.1634,1,0,0,0,0,0,0,0,0
1996117,-74.5277,-146.2828,1,0,0,0,0,0,0,0,0
1996118,-74.5243,-146.3425,1,0,0,0,0,0,0,0,0
1996119,-74.5243,-146.3425,1,0,0,0,0,0,0,0,0
1996120,-74.5243,-146.3425,1,0,0,0,0,0,0,0,0
1996121,-74.5318,-146.4073,1,0,0,0,0,0,0,0,0
1996122,-74.5468,-146.5369,1,0,0,0,0,0,0,0,0
1996123,-74.5617,-146.6665,1,0,0,0,0,0,0,0,0
1996124,-74.5707,-146.811,1,0,0,0,0,0,0,0,0
1996125,-74.5738,-146.9703,1,0,0,0,0,0,0,0,0
1996126,-74.5769,-147.1296,1,0,0,0,0,0,0,0,0
1996127,-74.5799,-147.2889,1,0,0,0,0,0,0,0,0
1996128,-74.583,-147.4483,1,0,0,0,0,0,0,0,0
1996129,-74.5861,-147.6076,1,0,0,0,0,0,0,0,0
1996130,-74.5892,-147.7669,1,0,0,0,0,0,0,0,0
1996131,-74.5922,-147.9262,1,0,0,0,0,0,0,0,0
1996132,-74.5953,-148.0856,1,0,0,0,0,0,0,0,0
1996133,-74.5984,-148.2449,1,0,0,0,0,0,0,0,0
1996134,-74.6014,-148.4042,1,0,0,0,0,0,0,0,0
1996135,-74.6045,-148.5636,1,0,0,0,0,0,0,0,0
1996136,-74.6076,-148.7229,1,0,0,0,0,0,0,0,0
1996137,-74.6107,-148.8822,1,0,0,0,0,0,0,0,0
1996138,-74.6137,-149.0415,1,0,0,0,0,0,0,0,0
1996139,-74.6168,-149.2009,1,0,0,0,0,0,0,0,0
1996140,-74.6199,-149.3602,1,0,0,0,0,0,0,0,0
1996141,-74.6229,-149.5195,1,0,0,0,0,0,0,0,0
1996142,-74.626,-149.6788,1,0,0,0,0,0,0,0,0
1996143,-74.6291,-149.8382,1,0,0,0,0,0,0,0,0
1996144,-74.6321,-149.9975,1,0,0,0,0,0,0,0,0
1996145,-74.6352,-150.1568,1,0,0,0,0,0,0,0,0
1996146,-74.6383,-150.3161,1,0,0,0,0,0,0,0,0
1996147,-74.6414,-150.4755,1,0,0,0,0,0,0,0,0
1996148,-74.6444,-150.6348,1,0,0,0,0,0,0,0,0
1996149,-74.6475,-150.7941,1,0,0,0,0,0,0,0,0
1996150,-74.6506,-150.9535,1,0,0,0,0,0,0,0,0
1996151,-74.6536,-151.1128,1,0,0,0,0,0,0,0,0
1996152,-74.6567,-151.2721,1,0,0,0,0,0,0,0,0
1996153,-74.6598,-151.4314,1,0,0,0,0,0,0,0,0
1996154,-74.6629,-151.5908,1,0,0,0,0,0,0,0,0
1996155,-74.6659,-151.7501,1,0,0,0,0,0,0,0,0
1996156,-74.669,-151.9094,1,0,0,0,0,0,0,0,0
1996157,-74.6721,-152.0687,1,0,0,0,0,0,0,0,0
1996158,-74.6736,-152.1484,1,0,0,0,0,0,0,0,0
1996159,-74.6736,-152.1484,1,0,0,0,0,0,0,0,0
1996160,-74.6736,-152.1484,1,0,0,0,0,0,0,0,0
1996161,-74.6736,-152.1484,1,0,0,0,0,0,0,0,0
1996162,-74.6736,-152.1484,1,0,0,0,0,0,0,0,0
1996163,-74.6736,-152.1484,1,0,0,0,0,0,0,0,0
1996164,-74.7137,-152.4122,1,0,0,0,0,0,0,0,0
1996165,-74.7938,-152.9397,1,0,0,0,0,0,0,0,0
1996166,-74.874,-153.4672,1,0,0,0,0,0,0,0,0
1996167,-74.9319,-153.7821,1,0,0,0,0,0,0,0,0
1996168,-74.9676,-153.8841,1,0,0,0,0,0,0,0,0
1996169,-75.0033,-153.9862,1,0,0,0,0,0,0,0,0
1996170,-75.0517,-154.1182,1,0,0,0,0,0,0,0,0
1996171,-75.113,-154.2801,1,0,0,0,0,0,0,0,0
1996172,-75.1742,-154.442,1,0,0,0,0,0,0,0,0
1996173,-75.2506,-154.6895,1,0,0,0,0,0,0,0,0
1996174,-75.3421,-155.0224,1,0,0,0,0,0,0,0,0
1996175,-75.4335,-155.3553,1,0,0,0,0,0,0,0,0
1996176,-75.4991,-155.7372,1,0,0,0,0,0,0,0,0
1996177,-75.5388,-156.168,1,0,0,0,0,0,0,0,0
1996178,-75.5785,-156.5987,1,0,0,0,0,0,0,0,0
1996179,-75.6152,-156.9769,1,0,0,0,0,0,0,0,0
1996180,-75.6489,-157.3025,1,0,0,0,0,0,0,0,0
1996181,-75.6827,-157.6281,1,0,0,0,0,0,0,0,0
1996182,-75.7014,-157.92,1,0,0,0,0,0,0,0,0
1996183,-75.7049,-158.1782,1,0,0,0,0,0,0,0,0
1996184,-75.7085,-158.4365,1,0,0,0,0,0,0,0,0
1996185,-75.6927,-158.5338,1,0,0,0,0,0,0,0,0
1996186,-75.6575,-158.4702,1,0,0,0,0,0,0,0,0
1996187,-75.6223,-158.4066,1,0,0,0,0,0,0,0,0
1996188,-75.5824,-158.3522,1,0,0,0,0,0,0,0,0
1996189,-75.5379,-158.3068,1,0,0,0,0,0,0,0,0
1996190,-75.4934,-158.2615,1,0,0,0,0,0,0,0,0
1996191,-75.4574,-158.2466,1,0,0,0,0,0,0,0,0
1996192,-75.4299,-158.2619,1,0,0,0,0,0,0,0,0
1996193,-75.4025,-158.2772,1,0,0,0,0,0,0,0,0
1996194,-75.396,-158.3387,1,0,0,0,0,0,0,0,0
1996195,-75.4106,-158.4462,1,0,0,0,0,0,0,0,0
1996196,-75.4252,-158.5538,1,0,0,0,0,0,0,0,0
1996197,-75.4203,-158.5952,1,0,0,0,0,0,0,0,0
1996198,-75.3959,-158.5704,1,0,0,0,0,0,0,0,0
1996199,-75.3716,-158.5456,1,0,0,0,0,0,0,0,0
1996200,-75.3472,-158.5208,1,0,0,0,0,0,0,0,0
1996201,-75.3228,-158.496,1,0,0,0,0,0,0,0,0
1996202,-75.2984,-158.4713,1,0,0,0,0,0,0,0,0
1996203,-75.274,-158.4465,1,0,0,0,0,0,0,0,0
1996204,-75.2497,-158.4217,1,0,0,0,0,0,0,0,0
1996205,-75.2253,-158.3969,1,0,0,0,0,0,0,0,0
1996206,-75.1996,-158.3564,1,0,0,0,0,0,0,0,0
1996207,-75.1727,-158.3002,1,0,0,0,0,0,0,0,0
1996208,-75.1457,-158.2439,1,0,0,0,0,0,0,0,0
1996209,-75.1331,-158.2784,1,0,0,0,0,0,0,0,0
1996210,-75.1349,-158.4037,1,0,0,0,0,0,0,0,0
1996211,-75.1366,-158.529,1,0,0,0,0,0,0,0,0
1996212,-75.1519,-158.7755,1,0,0,0,0,0,0,0,0
1996213,-75.1807,-159.1433,1,0,0,0,0,0,0,0,0
1996214,-75.2095,-159.5112,1,0,0,0,0,0,0,0,0
1996215,-75.2112,-159.7333,1,0,0,0,0,0,0,0,0
1996216,-75.1859,-159.8097,1,0,0,0,0,0,0,0,0
1996217,-75.1606,-159.886,1,0,0,0,0,0,0,0,0
1996218,-75.1479,-159.9242,1,0,0,0,0,0,0,0,0
1996219,-75.1479,-159.9242,1,0,0,0,0,0,0,0,0
1996220,-75.1479,-159.9242,1,0,0,0,0,0,0,0,0
1996221,-75.1446,-159.9847,1,0,0,0,0,0,0,0,0
1996222,-75.138,-160.1057,1,0,0,0,0,0,0,0,0
1996223,-75.1314,-160.2266,1,0,0,0,0,0,0,0,0
1996224,-75.1281,-160.2871,1,0,0,0,0,0,0,0,0
1996225,-75.1281,-160.2871,1,0,0,0,0,0,0,0,0
1996226,-75.1281,-160.2871,1,0,0,0,0,0,0,0,0
1996227,-75.11,-160.3048,1,0,0,0,0,0,0,0,0
1996228,-75.0738,-160.3401,1,0,0,0,0,0,0,0,0
1996229,-75.0377,-160.3753,1,0,0,0,0,0,0,0,0
1996230,-75.0196,-160.393,1,0,0,0,0,0,0,0,0
1996231,-75.0196,-160.393,1,0,0,0,0,0,0,0,0
1996232,-75.0196,-160.393,1,0,0,0,0,0,0,0,0
1996233,-75.0184,-160.478,1,0,0,0,0,0,0,0,0
1996234,-75.0161,-160.648,1,0,0,0,0,0,0,0,0
1996235,-75.0138,-160.818,1,0,0,0,0,0,0,0,0
1996236,-75.0268,-161.0437,1,0,0,0,0,0,0,0,0
1996237,-75.0551,-161.325,1,0,0,0,0,0,0,0,0
1996238,-75.0834,-161.6063,1,0,0,0,0,0,0,0,0
1996239,-75.1312,-161.8287,1,0,0,0,0,0,0,0,0
1996240,-75.1983,-161.9922,1,0,0,0,0,0,0,0,0
1996241,-75.2653,-162.1557,1,0,0,0,0,0,0,0,0
1996242,-75.2989,-162.2374,1,0,0,0,0,0,0,0,0
1996243,-75.2989,-162.2374,1,0,0,0,0,0,0,0,0
1996244,-75.2989,-162.2374,1,0,0,0,0,0,0,0,0
1996245,-75.3054,-162.2987,1,0,0,0,0,0,0,0,0
1996246,-75.3184,-162.4212,1,0,0,0,0,0,0,0,0
1996247,-75.3314,-162.5437,1,0,0,0,0,0,0,0,0
1996248,-75.3019,-162.7584,1,0,0,0,0,0,0,0,0
1996249,-75.23,-163.0652,1,0,0,0,0,0,0,0,0
1996250,-75.158,-163.3721,1,0,0,0,0,0,0,0,0
1996251,-75.0969,-163.5397,1,0,0,0,0,0,0,0,0
1996252,-75.0466,-163.5681,1,0,0,0,0,0,0,0,0
1996253,-74.9963,-163.5965,1,0,0,0,0,0,0,0,0
1996254,-74.9625,-163.587,1,0,0,0,0,0,0,0,0
1996255,-74.9451,-163.5394,1,0,0,0,0,0,0,0,0
1996256,-74.9278,-163.492,1,0,0,0,0,0,0,0,0
1996257,-74.8952,-163.4346,1,0,0,0,0,0,0,0,0
1996258,-74.8475,-163.3673,1,0,0,0,0,0,0,0,0
1996259,-74.7998,-163.3,1,0,0,0,0,0,0,0,0
1996260,-74.7617,-163.377,1,0,0,0,0,0,0,0,0
1996261,-74.7333,-163.5981,1,0,0,0,0,0,0,0,0
1996262,-74.7049,-163.8192,1,0,0,0,0,0,0,0,0
1996263,-74.6167,-163.975,1,0,0,0,0,0,0,0,0
1996264,-74.4688,-164.0652,1,0,0,0,0,0,0,0,0
1996265,-74.3209,-164.1556,1,0,0,0,-74.8547,-163.148,1,0,0
1996266,-74.195,-164.2727,1,0,0,0,-74.624,-163.5239,1,0,0
1996267,-74.0914,-164.4166,1,0,0,0,-74.3934,-163.8998,1,0,0
1996268,-73.9877,-164.5605,1,0,0,0,-74.1987,-164.1755,1,0,0
1996269,-73.8889,-164.6783,1,0,0,0,-74.04,-164.3512,1,0,0
1996270,-73.795,-164.7698,1,0,0,0,-73.8813,-164.5268,1,0,0
1996271,-73.701,-164.8613,1,0,0,0,-73.7869,-164.6293,1,0,0
1996272,-73.6257,-164.9893,1,0,0,0,-73.7569,-164.6587,1,0,0
1996273,-73.569,-165.1538,1,0,0,0,-73.7269,-164.6881,1,0,0
1996274,-73.5122,-165.3182,1,0,0,0,-73.6742,-164.8055,1,0,0
1996275,-73.4697,-165.4434,1,0,0,0,-73.5989,-165.0109,1,0,0
