date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,size_1,size_2
1995078,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995079,-66.0858,64.3085,1,0,0,0,0,0,0,0,0
1995080,-66.0456,64.2129,1,0,0,0,0,0,0,0,0
1995081,-66.0055,64.1171,1,0,0,0,0,0,0,0,0
1995082,-65.9854,64.0693,1,0,0,0,0,0,0,0,0
1995083,-65.9854,64.0693,1,0,0,0,0,0,0,0,0
1995084,-65.9854,64.0693,1,0,0,0,0,0,0,0,0
1995085,-65.9854,64.0693,1,0,0,0,0,0,0,0,0
1995086,-65.9854,64.0693,1,0,0,0,0,0,0,0,0
1995087,-65.9854,64.0693,1,0,0,0,0,0,0,0,0
1995088,-65.965,64.0222,1,0,0,0,0,0,0,0,0
1995089,-65.9241,63.9282,1,0,0,0,0,0,0,0,0
1995090,-65.8832,63.834,1,0,0,0,0,0,0,0,0
1995091,-65.8628,63.787,1,0,0,0,0,0,0,0,0
1995092,-65.8628,63.787,1,0,0,0,0,0,0,0,0
1995093,-65.8628,63.787,1,0,0,0,0,0,0,0,0
1995094,-65.8628,63.787,1,0,0,0,0,0,0,0,0
1995095,-65.8628,63.787,1,0,0,0,0,0,0,0,0
1995096,-65.8628,63.787,1,0,0,0,0,0,0,0,0
1995097,-65.8489,63.7189,1,0,0,0,0,0,0,0,0
1995098,-65.8212,63.5827,1,0,0,0,0,0,0,0,0
1995099,-65.7935,63.4465,1,0,0,0,0,0,0,0,0
1995100,-65.7796,63.3784,1,0,0,0,0,0,0,0,0
1995101,-65.7796,63.3784,1,0,0,0,0,0,0,0,0
1995102,-65.7796,63.3784,1,0,0,0,0,0,0,0,0
1995103,-65.7796,63.3784,1,0,0,0,0,0,0,0,0
1995104,-65.7796,63.3784,1,0,0,0,0,0,0,0,0
1995105,-65.7796,63.3784,1,0,0,0,0,0,0,0,0
1995106,-65.7847,63.3053,1,0,0,0,0,0,0,0,0
1995107,-65.7948,63.1591,1,0,0,0,0,0,0,0,0
1995108,-65.8049,63.013,1,0,0,0,0,0,0,0,0
1995109,-65.81,62.9399,1,0,0,0,0,0,0,0,0
1995110,-65.81,62.9399,1,0,0,0,0,0,0,0,0
1995111,-65.81,62.9399,1,0,0,0,0,0,0,0,0
1995112,-65.8117,62.8521,1,0,0,0,0,0,0,0,0
1995113,-65.8152,62.6766,1,0,0,0,0,0,0,0,0
1995114,-65.8187,62.5011,1,0,0,0,0,0,0,0,0
1995115,-65.8378,62.3733,1,0,0,0,0,0,0,0,0
1995116,-65.8726,62.2932,1,0,0,0,0,0,0,0,0
1995117,-65.9075,62.2131,1,0,0,0,0,0,0,0,0
1995118,-65.9398,62.1123,1,0,0,0,0,0,0,0,0
1995119,-65.9696,61.9908,1,0,0,0,0,0,0,0,0
1995120,-65.9994,61.8693,1,0,0,0,0,0,0,0,0
1995121,-66.0158,61.7685,1,0,0,0,0,0,0,0,0
1995122,-66.0188,61.6885,1,0,0,0,0,0,0,0,0
1995123,-66.0218,61.6084,1,0,0,0,0,0,0,0,0
1995124,-66.0293,61.5187,1,0,0,0,0,0,0,0,0
1995125,-66.0412,61.4194,1,0,0,0,0,0,0,0,0
1995126,-66.053,61.3201,1,0,0,0,0,0,0,0,0
1995127,-66.0662,61.1768,1,0,0,0,0,0,0,0,0
1995128,-66.0807,60.9893,1,0,0,0,0,0,0,0,0
1995129,-66.0953,60.8018,1,0,0,0,0,0,0,0,0
1995130,-66.11,60.6414,1,0,0,0,0,0,0,0,0
1995131,-66.1251,60.5079,1,0,0,0,0,0,0,0,0
1995132,-66.1401,60.3744,1,0,0,0,0,0,0,0,0
1995133,-66.1374,60.1667,1,0,0,0,0,0,0,0,0
1995134,-66.117,59.8846,1,0,0,0,0,0,0,0,0
1995135,-66.0965,59.6026,1,0,0,0,0,0,0,0,0
1995136,-66.0846,59.3359,1,0,0,0,0,0,0,0,0
1995137,-66.0813,59.0844,1,0,0,0,0,0,0,0,0
1995138,-66.078,58.8329,1,0,0,0,0,0,0,0,0
1995139,-66.0776,58.6192,1,0,0,0,0,0,0,0,0
1995140,-66.0803,58.443,1,0,0,0,0,0,0,0,0
1995141,-66.083,58.2669,1,0,0,0,0,0,0,0,0
1995142,-66.0692,58.094,1,0,0,0,0,0,0,0,0
1995143,-66.0388,57.9241,1,0,0,0,0,0,0,0,0
1995144,-66.0085,57.7542,1,0,0,0,0,0,0,0,0
1995145,-65.9687,57.6645,1,0,0,0,0,0,0,0,0
1995146,-65.9193,57.6549,1,0,0,0,0,0,0,0,0
1995147,-65.8699,57.6454,1,0,0,0,0,0,0,0,0
1995148,-65.8153,57.5516,1,0,0,0,0,0,0,0,0
1995149,-65.7553,57.3737,1,0,0,0,0,0,0,0,0
1995150,-65.6954,57.1958,1,0,0,0,0,0,0,0,0
1995151,-65.6534,57.04,1,0,0,0,0,0,0,0,0
1995152,-65.6293,56.9064,1,0,0,0,0,0,0,0,0
1995153,-65.6052,56.7728,1,0,0,0,0,0,0,0,0
1995154,-65.5891,56.6264,1,0,0,0,0,0,0,0,0
1995155,-65.581,56.4671,1,0,0,0,0,0,0,0,0
1995156,-65.5729,56.3077,1,0,0,0,0,0,0,0,0
1995157,-65.5426,56.0277,1,0,0,0,0,0,0,0,0
1995158,-65.49,55.627,1,0,0,0,0,0,0,0,0
1995159,-65.4375,55.2264,1,0,0,0,0,0,0,0,0
1995160,-65.4057,54.9191,1,0,0,0,0,0,0,0,0
1995161,-65.3946,54.7052,1,0,0,0,0,0,0,0,0
1995162,-65.3835,54.4913,1,0,0,0,0,0,0,0,0
1995163,-65.3788,54.2658,1,0,0,0,0,0,0,0,0
1995164,-65.3803,54.0286,1,0,0,0,0,0,0,0,0
1995165,-65.3819,53.7914,1,0,0,0,0,0,0,0,0
1995166,-65.3818,53.6301,1,0,0,0,0,0,0,0,0
1995167,-65.3801,53.5447,1,0,0,0,0,0,0,0,0
1995168,-65.3784,53.4592,1,0,0,0,0,0,0,0,0
1995169,-65.3875,53.3691,1,0,0,0,0,0,0,0,0
1995170,-65.4074,53.2742,1,0,0,0,0,0,0,0,0
1995171,-65.4273,53.1793,1,0,0,0,0,0,0,0,0
1995172,-65.4491,53.1104,1,0,0,0,0,0,0,0,0
1995173,-65.4728,53.0675,1,0,0,0,0,0,0,0,0
1995174,-65.4965,53.0246,1,0,0,0,0,0,0,0,0
1995175,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995176,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995177,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995178,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995179,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995180,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995181,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995182,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995183,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995184,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995185,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
1995186,-65.5084,53.0031,1,0,0,0,0,0,0,0,0
