date,nic_1,nic_2,nic_3,size_1,size_2
2021332,-77.4309,-35.3759,0,0,0
2021333,-77.4343,-35.3912,0,0,0
2021334,-77.4372,-35.4049,0,0,0
2021335,-77.4403,-35.4192,0,0,0
2021336,-77.4443,-35.4368,0,0,0
2021337,-77.45,-35.46,1,30,18
2021338,-77.4607,-35.4916,0,0,0
2021339,-77.4776,-35.5316,0,0,0
2021340,-77.498,-35.5784,0,0,0
2021341,-77.5191,-35.6302,0,0,0
2021342,-77.5383,-35.6855,0,0,0
2021343,-77.5528,-35.7427,0,0,0
2021344,-77.56,-35.8,1,30,18
2021345,-77.5622,-35.8586,0,0,0
2021346,-77.5639,-35.9206,0,0,0
2021347,-77.5651,-35.9859,0,0,0
2021348,-77.5661,-36.0546,0,0,0
2021349,-77.5671,-36.1265,0,0,0
2021350,-77.5684,-36.2017,0,0,0
2021351,-77.57,-36.28,1,30,18
2021352,-77.5725,-36.3748,0,0,0
2021353,-77.5759,-36.491,0,0,0
2021354,-77.5797,-36.6159,0,0,0
2021355,-77.5835,-36.737,0,0,0
2021356,-77.5868,-36.8414,0,0,0
2021357,-77.5891,-36.9166,0,0,0
2021358,-77.59,-36.95,1,30,18
2021359,-77.5896,-36.9569,0,0,0
2021360,-77.5886,-36.9618,0,0,0
2021361,-77.5871,-36.9652,0,0,0
2021362,-77.5853,-36.9681,0,0,0
2021363,-77.5834,-36.971,0,0,0
2021364,-77.5816,-36.9747,0,0,0
2021365,-77.58,-36.98,1,30,18
2022001,-77.5776,-36.9905,0,0,0
2022002,-77.5759,-36.9991,0,0,0
2022003,-77.5741,-37.0091,0,0,0
2022004,-77.5725,-37.021,0,0,0
2022005,-77.5712,-37.0349,0,0,0
2022006,-77.5703,-37.0512,0,0,0
2022007,-77.57,-37.07,1,30,18
2022008,-77.5717,-37.1013,0,0,0
2022009,-77.5764,-37.1511,0,0,0
2022010,-77.5829,-37.2145,0,0,0
2022011,-77.5905,-37.2862,0,0,0
2022012,-77.5982,-37.3611,0,0,0
2022013,-77.605,-37.4341,0,0,0
2022014,-77.61,-37.5,1,30,18
2022015,-77.6136,-37.5627,0,0,0
2022016,-77.6167,-37.6279,0,0,0
2022017,-77.6195,-37.6936,0,0,0
2022018,-77.6221,-37.7577,0,0,0
2022019,-77.6247,-37.8182,0,0,0
2022020,-77.6273,-37.873,0,0,0
2022021,-77.63,-37.92,1,30,18
2022022,-77.633,-37.9583,0,0,0
2022023,-77.6361,-37.9902,0,0,0
2022024,-77.6393,-38.0185,0,0,0
2022025,-77.6424,-38.0458,0,0,0
2022026,-77.6453,-38.075,0,0,0
2022027,-77.6478,-38.1088,0,0,0
2022028,-77.65,-38.15,1,30,18
2022029,-77.652,-38.2078,0,0,0
2022030,-77.6539,-38.2843,0,0,0
2022031,-77.6558,-38.3719,0,0,0
2022032,-77.6575,-38.463,0,0,0
2022033,-77.6588,-38.5498,0,0,0
2022034,-77.6597,-38.6247,0,0,0
2022035,-77.66,-38.68,1,30,18
2022036,-77.66,-38.7185,0,0,0
2022037,-77.66,-38.7497,0,0,0
2022038,-77.66,-38.7764,0,0,0
2022039,-77.66,-38.8011,0,0,0
2022040,-77.66,-38.8265,0,0,0
2022041,-77.66,-38.8552,0,0,0
2022042,-77.66,-38.89,1,30,18
2022043,-77.6558,-38.9296,0,0,0
2022044,-77.6448,-38.9721,0,0,0
2022045,-77.6293,-39.0186,0,0,0
2022046,-77.6117,-39.0703,0,0,0
2022047,-77.5944,-39.1287,0,0,0
2022048,-77.5797,-39.1948,0,0,0
2022049,-77.57,-39.27,1,30,18
2022050,-77.5644,-39.3722,0,0,0
2022051,-77.5602,-39.5109,0,0,0
2022052,-77.5568,-39.6742,0,0,0
2022053,-77.5537,-39.8505,0,0,0
2022054,-77.5502,-40.0281,0,0,0
2022055,-77.5458,-40.1951,0,0,0
2022056,-77.54,-40.34,1,30,18
2022057,-77.5309,-40.4681,0,0,0
2022058,-77.5177,-40.5921,0,0,0
2022059,-77.5017,-40.7115,0,0,0
2022060,-77.4837,-40.8257,0,0,0
2022061,-77.4651,-40.9339,0,0,0
2022062,-77.4468,-41.0356,0,0,0
2022063,-77.43,-41.13,1,30,18
2022064,-77.4146,-41.2163,0,0,0
2022065,-77.3996,-41.2955,0,0,0
2022066,-77.3846,-41.3697,0,0,0
2022067,-77.3695,-41.4411,0,0,0
2022068,-77.3539,-41.5118,0,0,0
2022069,-77.3375,-41.5841,0,0,0
2022070,-77.32,-41.66,1,30,18
2022071,-77.2984,-41.7385,0,0,0
2022072,-77.2718,-41.8174,0,0,0
2022073,-77.2432,-41.897,0,0,0
2022074,-77.2157,-41.9777,0,0,0
2022075,-77.1923,-42.0599,0,0,0
2022076,-77.1761,-42.1438,0,0,0
2022077,-77.17,-42.23,1,30,18
2022078,-77.1755,-42.3186,0,0,0
2022079,-77.1898,-42.4096,0,0,0
2022080,-77.2094,-42.5026,0,0,0
2022081,-77.2306,-42.5974,0,0,0
2022082,-77.2502,-42.6938,0,0,0
2022083,-77.2645,-42.7914,0,0,0
2022084,-77.27,-42.89,1,30,18
2022085,-77.269,-42.9933,0,0,0
2022086,-77.2662,-43.1029,0,0,0
2022087,-77.2616,-43.2151,0,0,0
2022088,-77.2555,-43.3265,0,0,0
2022089,-77.2481,-43.4334,0,0,0
2022090,-77.2396,-43.5325,0,0,0
2022091,-77.23,-43.62,1,30,18
2022092,-77.2081,-43.7029,0,0,0
2022093,-77.1674,-43.7873,0,0,0
2022094,-77.1157,-43.8689,0,0,0
2022095,-77.0604,-43.9433,0,0,0
2022096,-77.0093,-44.0062,0,0,0
2022097,-76.97,-44.0532,0,0,0
2022098,-76.95,-44.08,1,30,18
2022099,-76.9432,-44.0945,0,0,0
2022100,-76.9379,-44.1074,0,0,0
2022101,-76.9338,-44.1185,0,0,0
2022102,-76.9303,-44.1275,0,0,0
2022103,-76.9272,-44.1343,0,0,0
2022104,-76.9239,-44.1385,0,0,0
2022105,-76.92,-44.14,1,30,18
2022106,-76.916,-44.1394,0,0,0
2022107,-76.9122,-44.138,0,0,0
2022108,-76.9086,-44.1361,0,0,0
2022109,-76.9048,-44.1339,0,0,0
2022110,-76.9006,-44.132,0,0,0
2022111,-76.8957,-44.1306,0,0,0
2022112,-76.89,-44.13,1,30,18
2022113,-76.8823,-44.13,0,0,0
2022114,-76.8721,-44.13,0,0,0
2022115,-76.8602,-44.13,0,0,0
2022116,-76.8474,-44.13,0,0,0
2022117,-76.8342,-44.13,0,0,0
2022118,-76.8215,-44.13,0,0,0
2022119,-76.81,-44.13,1,30,18
2022120,-76.7983,-44.1317,0,0,0
2022121,-76.7852,-44.1359,0,0,0
2022122,-76.772,-44.1418,0,0,0
2022123,-76.7597,-44.1482,0,0,0
2022124,-76.7495,-44.1541,0,0,0
2022125,-76.7426,-44.1583,0,0,0
2022126,-76.74,-44.16,1,30,18
2022127,-76.74,-44.16,0,0,0
2022128,-76.74,-44.16,0,0,0
2022129,-76.74,-44.16,0,0,0
2022130,-76.74,-44.16,0,0,0
2022131,-76.74,-44.16,0,0,0
2022132,-76.74,-44.16,0,0,0
2022133,-76.74,-44.16,1,30,18
2022147,-76.88,-45.35,1,30,18
