date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2003174,0,0,0,-58.9892,-46.1028,0,-59.1454,-46.1333,1,-59.1454,-46.1333,1,0,0
2003175,0,0,0,-58.9763,-46.1107,0,-59.1454,-46.1333,1,-59.1454,-46.1333,1,0,0
2003176,0,0,0,-58.9618,-46.1229,0,-59.0173,-46.2129,1,-59.0173,-46.2129,1,0,0
2003177,0,0,0,-58.9464,-46.1387,0,-58.9506,-46.3184,1,-58.9506,-46.3184,1,0,0
2003178,0,0,0,-58.9305,-46.1573,0,-58.9506,-46.3184,1,-58.9506,-46.3184,1,0,0
2003179,0,0,0,-58.9149,-46.178,0,-59.0111,-46.2838,1,-59.0111,-46.2838,1,0,0
2003180,0,0,0,-58.9,-46.2,1,-59.0111,-46.2838,1,-59.0111,-46.2838,1,48,22
2003181,0,0,0,0,0,0,-59.0502,-46.2627,1,-59.0502,-46.2627,1,0,0
2003182,0,0,0,0,0,0,-59.0502,-46.2627,1,-59.0502,-46.2627,1,0,0
2003183,0,0,0,0,0,0,-59.0502,-46.2627,1,-59.0502,-46.2627,1,0,0
2003184,0,0,0,0,0,0,-59.0502,-46.2627,1,-59.0502,-46.2627,1,0,0
2003185,0,0,0,0,0,0,-59.0502,-46.2627,1,-59.0039,-46.2674,0,0,0
2003186,0,0,0,0,0,0,-58.9577,-46.2721,1,-58.9577,-46.2721,1,0,0
2003187,0,0,0,0,0,0,-58.9577,-46.2721,1,-58.9577,-46.2721,1,0,0
2003188,0,0,0,0,0,0,-58.822,-46.2924,1,-58.822,-46.2924,1,0,0
2003189,0,0,0,0,0,0,-58.7831,-46.3595,1,-58.7831,-46.3595,1,0,0
2003190,0,0,0,0,0,0,-58.7214,-46.415,1,-58.7214,-46.415,1,0,0
2003191,0,0,0,0,0,0,-58.7164,-46.5648,1,-58.7164,-46.5648,1,0,0
2003192,0,0,0,0,0,0,-58.6664,-46.8255,1,-58.6664,-46.8255,1,0,0
2003193,0,0,0,0,0,0,-58.6664,-46.8255,1,-58.6664,-46.8255,1,0,0
2003194,0,0,0,-58.7,-47.3,1,-58.6701,-47.0263,1,-58.6701,-47.0263,1,48,22
2003195,0,0,0,0,0,0,-58.6722,-47.185,1,-58.6722,-47.185,1,0,0
2003196,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003197,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003198,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003199,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003200,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003201,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003202,0,0,0,0,0,0,-58.707,-47.3041,1,-58.707,-47.3041,1,0,0
2003203,0,0,0,0,0,0,-58.8138,-47.397,1,-58.8138,-47.397,1,0,0
2003204,0,0,0,0,0,0,-58.8138,-47.397,1,-58.8138,-47.397,1,0,0
2003205,0,0,0,0,0,0,-58.8924,-47.3499,1,-58.8924,-47.3499,1,0,0
2003206,0,0,0,0,0,0,-58.9402,-47.2321,1,-58.9402,-47.2321,1,0,0
2003207,0,0,0,0,0,0,-59.0733,-47.21,1,-59.0733,-47.21,1,0,0
2003208,0,0,0,0,0,0,-59.1285,-47.1217,1,-59.1285,-47.1217,1,0,0
2003209,0,0,0,0,0,0,-59.1537,-47.0309,1,-59.1537,-47.0309,1,0,0
2003210,0,0,0,0,0,0,-59.3436,-46.7876,1,-59.3436,-46.7876,1,0,0
2003211,0,0,0,0,0,0,-59.3436,-46.7876,1,-59.3436,-46.7876,1,0,0
2003212,0,0,0,0,0,0,-59.4773,-46.4085,1,-59.4773,-46.4085,1,0,0
2003213,0,0,0,0,0,0,-59.5238,-46.3028,1,-59.5238,-46.3028,1,0,0
2003214,0,0,0,0,0,0,-59.5722,-46.0531,1,-59.5722,-46.0531,1,0,0
2003215,0,0,0,-59.4,-44.7,1,-59.5763,-45.9273,1,-59.5763,-45.9273,1,48,22
2003216,0,0,0,0,0,0,-59.6081,-45.7808,1,-59.6081,-45.7808,1,0,0
2003217,0,0,0,0,0,0,-59.5692,-45.6901,1,-59.5692,-45.6901,1,0,0
2003218,0,0,0,0,0,0,-59.607,-45.3378,1,-59.607,-45.3378,1,0,0
2003219,0,0,0,0,0,0,-59.5406,-45.0404,1,-59.5406,-45.0404,1,0,0
2003220,0,0,0,0,0,0,-59.5035,-44.8477,1,-59.5035,-44.8477,1,0,0
2003221,0,0,0,0,0,0,-59.4711,-44.7657,1,-59.4711,-44.7657,1,0,0
2003222,0,0,0,0,0,0,-59.4095,-44.6061,1,-59.4095,-44.6061,1,0,0
2003223,0,0,0,0,0,0,-59.4095,-44.6061,1,-59.4095,-44.6061,1,0,0
2003224,0,0,0,0,0,0,-59.3594,-44.3774,1,-59.3594,-44.3774,1,0,0
2003225,0,0,0,0,0,0,-59.2895,-44.3171,1,-59.2895,-44.3171,1,0,0
2003226,0,0,0,0,0,0,-59.237,-44.289,1,-59.237,-44.289,1,0,0
2003227,0,0,0,0,0,0,-59.1841,-44.2141,1,-59.1841,-44.2141,1,0,0
2003228,0,0,0,0,0,0,-59.1538,-44.2155,1,-59.1538,-44.2155,1,0,0
2003229,0,0,0,0,0,0,-59.1538,-44.2155,1,-59.1538,-44.2155,1,0,0
2003230,0,0,0,0,0,0,-59.1151,-44.0375,1,-59.1151,-44.0375,1,0,0
2003231,0,0,0,0,0,0,-59.1056,-44.0922,1,-59.1056,-44.0922,1,0,0
2003232,0,0,0,0,0,0,-59.1056,-44.0922,1,-59.1056,-44.0922,1,0,0
2003233,0,0,0,0,0,0,-59.1056,-44.0922,1,-59.1056,-44.0922,1,0,0
2003234,0,0,0,0,0,0,-59.1056,-44.0922,1,-59.1056,-44.0922,1,0,0
2003235,0,0,0,0,0,0,-59.1056,-44.0922,1,-59.1056,-44.0922,1,0,0
2003236,0,0,0,0,0,0,-59.1264,-43.9219,1,-59.1264,-43.9219,1,0,0
2003237,0,0,0,0,0,0,-59.1784,-43.6955,1,-59.1784,-43.6955,1,0,0
2003238,0,0,0,0,0,0,-59.1319,-43.5601,1,-59.1319,-43.5601,1,0,0
2003239,0,0,0,0,0,0,-59.1319,-43.5601,1,-59.1319,-43.5601,1,0,0
2003240,0,0,0,0,0,0,-59.1271,-43.1997,1,-59.1271,-43.2097,1,0,0
2003241,0,0,0,0,0,0,-59.0657,-43.1002,1,-59.0657,-43.1002,1,0,0
2003242,0,0,0,0,0,0,-59.0657,-43.1002,1,-59.0657,-43.1002,1,0,0
2003243,0,0,0,0,0,0,-58.9256,-43.1528,1,-58.9256,-43.1528,1,0,0
2003244,0,0,0,0,0,0,-58.9256,-43.1528,1,-58.9256,-43.1528,1,0,0
2003245,0,0,0,0,0,0,-58.8455,-43.2923,1,-58.8455,-43.2923,1,0,0
2003246,0,0,0,0,0,0,-58.7178,-43.3706,1,-58.7178,-43.3706,1,0,0
2003247,0,0,0,0,0,0,-58.629,-43.3909,1,-58.629,-43.3909,1,0,0
2003248,0,0,0,0,0,0,-58.629,-43.3909,1,-58.5413,-43.3828,0,0,0
2003249,0,0,0,0,0,0,-58.5252,-43.3065,1,-58.4516,-43.3649,0,0,0
2003250,0,0,0,-58.3,-43.2,1,-58.418,-43.2835,1,-58.3819,-43.347,0,48,22
2003251,0,0,0,0,0,0,-58.3678,-43.2788,1,-58.3538,-43.3389,1,0,0
2003252,0,0,0,0,0,0,-58.3678,-43.2788,1,-58.3538,-43.3389,0,0,0
2003253,0,0,0,0,0,0,-58.3678,-43.2788,1,-58.3538,-43.3389,0,0,0
2003254,0,0,0,0,0,0,-58.3678,-43.2788,1,-58.3538,-43.3389,0,0,0
2003255,0,0,0,0,0,0,-58.3538,-43.3389,1,-58.3538,-43.3389,1,0,0
2003256,0,0,0,0,0,0,-58.3538,-43.3389,1,-58.3538,-43.3389,1,0,0
2003257,0,0,0,0,0,0,-58.3538,-43.3389,1,-58.3538,-43.3389,1,0,0
2003258,0,0,0,0,0,0,-58.3538,-43.3389,1,-58.3538,-43.3389,1,0,0
2003259,0,0,0,0,0,0,-58.3538,-43.3389,1,-58.3538,-43.3389,1,0,0
2003260,0,0,0,0,0,0,-58.2748,-43.072,1,-58.2748,-43.072,1,0,0
2003261,0,0,0,0,0,0,-58.2748,-43.072,1,-58.2748,-43.072,1,0,0
2003262,0,0,0,0,0,0,-58.2213,-42.997,1,-58.2213,-42.997,1,0,0
2003263,0,0,0,0,0,0,-58.2213,-42.997,1,-58.2213,-42.997,1,0,0
2003264,0,0,0,-58.2,-43,1,-58.151,-42.9411,1,-58.151,-42.9411,1,48,22
2003265,0,0,0,0,0,0,-58.151,-42.9411,1,-58.151,-42.9411,1,0,0
2003266,0,0,0,0,0,0,-58.1322,-43.0873,1,-58.1322,-43.0873,1,0,0
2003267,0,0,0,0,0,0,-58.1518,-43.1331,1,-58.1518,-43.1331,1,0,0
2003268,0,0,0,0,0,0,-58.1518,-43.1331,1,-58.1518,-43.1331,1,0,0
2003269,0,0,0,0,0,0,-58.2632,-43.2001,1,-58.2632,-43.2001,1,0,0
2003270,0,0,0,0,0,0,-58.2632,-43.2001,1,-58.2632,-43.2001,1,0,0
2003271,0,0,0,0,0,0,-58.2632,-43.2001,1,-58.2632,-43.2001,1,0,0
2003272,0,0,0,0,0,0,-58.2632,-43.2001,1,-58.2632,-43.2001,1,0,0
2003273,0,0,0,0,0,0,-58.3519,-43.0779,1,-58.3519,-43.0779,1,0,0
2003274,0,0,0,0,0,0,-58.3519,-43.0779,1,-58.3189,-42.9774,1,0,0
2003275,0,0,0,0,0,0,-58.3519,-43.0779,1,-58.3054,-42.8978,0,0,0
2003276,0,0,0,0,0,0,-58.2998,-42.8569,1,-58.2998,-42.8569,1,0,0
2003277,0,0,0,0,0,0,-58.2998,-42.8569,1,-58.2998,-42.8569,1,0,0
2003278,0,0,0,0,0,0,-58.3045,-42.7478,1,-58.3045,-42.7478,1,0,0
2003279,0,0,0,0,0,0,-58.3045,-42.7478,1,-58.3045,-42.7478,1,0,0
2003280,0,0,0,0,0,0,-58.2701,-42.5706,1,-58.2701,-42.5706,1,0,0
2003281,0,0,0,0,0,0,-58.2172,-42.3317,1,-58.2172,-42.3317,1,0,0
2003282,0,0,0,0,0,0,-58.1671,-42.1547,1,-58.1671,-42.1547,1,0,0
2003283,0,0,0,0,0,0,-58.1263,-42.073,1,-58.1263,-42.073,1,0,0
2003284,0,0,0,0,0,0,-58.1062,-41.9538,1,-58.1062,-41.9538,1,0,0
2003285,0,0,0,0,0,0,-58.1062,-41.9538,1,-58.1062,-41.9538,1,0,0
2003286,0,0,0,0,0,0,-58.0425,-41.7432,1,-58.0425,-41.7432,1,0,0
2003287,0,0,0,0,0,0,-58.006,-41.6467,1,-58.006,-41.6467,1,0,0
2003288,0,0,0,0,0,0,-58.0087,-41.5606,1,-58.0087,-41.5606,1,0,0
2003289,0,0,0,0,0,0,-58.006,-41.4785,1,-58.006,-41.4785,1,0,0
2003290,0,0,0,0,0,0,-57.9811,-41.3956,1,-57.9811,-41.3956,1,0,0
2003291,0,0,0,0,0,0,-57.9811,-41.3956,1,-57.9811,-41.3956,1,0,0
2003292,0,0,0,-57.9,-40.7,1,-57.9049,-41.1503,1,-57.9049,-41.1503,1,48,22
2003293,0,0,0,0,0,0,-57.9049,-41.1503,1,-57.9049,-41.1503,0,0,0
2003294,0,0,0,0,0,0,-57.9049,-41.1503,1,-57.9049,-41.1503,1,0,0
2003295,0,0,0,0,0,0,-57.8508,-40.8244,1,-57.8508,-40.8244,1,0,0
2003296,0,0,0,0,0,0,-57.9359,-40.4062,1,-57.9359,-40.4062,1,0,0
2003297,0,0,0,0,0,0,-58.097,-40.0636,1,-58.097,-40.0636,1,0,0
2003298,0,0,0,0,0,0,-58.097,-40.0636,1,0,0,0,0,0
2003299,0,0,0,0,0,0,-58.2152,-39.8529,1,0,0,0,0,0
2003300,0,0,0,0,0,0,-58.3546,-39.4832,1,0,0,0,0,0
2003301,0,0,0,0,0,0,-58.3976,-39.1529,1,0,0,0,0,0
2003302,0,0,0,0,0,0,-58.4377,-38.8054,1,0,0,0,0,0
2003303,0,0,0,0,0,0,-58.5064,-38.4378,1,0,0,0,0,0
2003304,0,0,0,0,0,0,-58.4885,-38.1045,1,0,0,0,0,0
2003305,0,0,0,0,0,0,-58.3074,-37.5667,1,0,0,0,0,0
2003306,0,0,0,0,0,0,-58.1744,-37.2898,1,0,0,0,0,0
2003307,0,0,0,0,0,0,-58.0811,-37.2641,1,0,0,0,0,0
2003308,0,0,0,0,0,0,-57.8777,-37.0469,1,0,0,0,0,0
2003309,0,0,0,0,0,0,-57.7357,-36.8685,1,0,0,0,0,0
2003310,0,0,0,0,0,0,-57.5601,-36.9074,1,0,0,0,0,0
2003311,0,0,0,0,0,0,-57.3934,-36.7012,1,0,0,0,0,0
2003312,0,0,0,0,0,0,-57.2276,-36.5559,1,0,0,0,0,0
2003313,0,0,0,0,0,0,-57.1782,-36.3132,1,0,0,0,0,0
2003314,0,0,0,0,0,0,-57.1117,-35.9695,1,0,0,0,0,0
2003315,0,0,0,0,0,0,-56.9557,-35.1697,1,0,0,0,0,0
2003316,0,0,0,0,0,0,-56.9265,-34.8597,1,0,0,0,0,0
2003317,0,0,0,0,0,0,-56.9135,-34.6064,1,0,0,0,0,0
2003318,0,0,0,0,0,0,-56.864,-34.3402,1,0,0,0,0,0
2003319,0,0,0,0,0,0,-56.821,-34.1568,1,0,0,0,0,0
2003320,0,0,0,0,0,0,-56.6438,-33.9086,1,0,0,0,0,0
2003321,0,0,0,0,0,0,-56.5192,-33.7628,1,0,0,0,0,0
2003322,0,0,0,0,0,0,-56.4034,-33.7934,1,0,0,0,0,0
2003323,0,0,0,0,0,0,-56.4034,-33.7934,1,0,0,0,0,0
2003324,0,0,0,0,0,0,-56.2364,-33.3972,1,0,0,0,0,0
2003325,0,0,0,0,0,0,-56.1475,-33.2429,1,0,0,0,0,0
2003326,0,0,0,0,0,0,-56.1475,-33.2429,1,0,0,0,0,0
2003327,0,0,0,-55.6,-32.4,1,-55.9596,-32.9685,1,0,0,0,48,22
2003328,0,0,0,0,0,0,-55.8704,-32.8311,1,0,0,0,0,0
2003329,0,0,0,0,0,0,-55.8009,-32.6519,1,0,0,0,0,0
2003330,0,0,0,0,0,0,-55.5968,-32.4021,1,0,0,0,0,0
2003331,0,0,0,0,0,0,-55.5968,-32.4021,1,0,0,0,0,0
2003332,0,0,0,0,0,0,-55.5509,-32.3412,1,0,0,0,0,0
2003333,0,0,0,0,0,0,-55.5509,-32.3412,1,0,0,0,0,0
2003334,0,0,0,0,0,0,-55.3949,-32.2858,1,0,0,0,0,0
2003335,0,0,0,0,0,0,-55.2845,-32.1921,1,0,0,0,0,0
2003336,0,0,0,0,0,0,-55.1474,-32.2265,1,0,0,0,0,0
2003337,0,0,0,0,0,0,-55.0653,-32.271,1,0,0,0,0,0
2003338,0,0,0,0,0,0,-54.9804,-32.2062,1,0,0,0,0,0
2003339,0,0,0,0,0,0,-54.894,-32.2082,1,0,0,0,0,0
2003340,0,0,0,0,0,0,-54.6694,-32.3435,1,0,0,0,0,0
2003341,0,0,0,0,0,0,-54.5788,-32.3811,1,0,0,0,0,0
2003342,0,0,0,0,0,0,-54.5065,-32.5408,1,0,0,0,0,0
2003343,0,0,0,0,0,0,-54.5065,-32.5408,1,0,0,0,0,0
2003344,0,0,0,0,0,0,-54.3433,-32.6189,1,0,0,0,0,0
2003345,0,0,0,0,0,0,-54.3289,-32.6824,1,0,0,0,0,0
2003346,0,0,0,0,0,0,-54.3392,-32.8559,1,0,0,0,0,0
2003347,0,0,0,0,0,0,-54.3392,-32.8559,1,0,0,0,0,0
2003348,0,0,0,0,0,0,-54.3287,-33.1263,1,0,0,0,0,0
2003349,0,0,0,0,0,0,-54.2818,-33.437,1,0,0,0,0,0
2003350,0,0,0,0,0,0,-54.2818,-33.437,1,0,0,0,0,0
2003351,0,0,0,0,0,0,-54.2256,-33.6165,1,0,0,0,0,0
2003352,0,0,0,0,0,0,-54.1084,-33.7406,0,0,0,0,0,0
2003353,0,0,0,0,0,0,-54.0261,-33.8014,1,0,0,0,0,0
2003354,0,0,0,0,0,0,-54.0261,-33.8014,1,0,0,0,0,0
2003355,0,0,0,0,0,0,-53.8764,-33.8106,1,0,0,0,0,0
2003356,0,0,0,0,0,0,-53.7729,-33.7399,1,0,0,0,0,0
2003357,0,0,0,0,0,0,-53.7729,-33.7399,1,0,0,0,0,0
2003358,0,0,0,0,0,0,-53.6888,-33.954,1,0,0,0,0,0
2003359,0,0,0,0,0,0,-53.6888,-33.954,1,0,0,0,0,0
2003360,0,0,0,0,0,0,-53.7053,-34.061,1,0,0,0,0,0
2003361,0,0,0,0,0,0,-53.7053,-34.061,1,0,0,0,0,0
2003362,0,0,0,0,0,0,-53.7053,-34.061,1,0,0,0,0,0
2003363,0,0,0,0,0,0,-53.6539,-34.1875,1,0,0,0,0,0
2003364,0,0,0,0,0,0,-53.6539,-34.1875,1,0,0,0,0,0
2003365,0,0,0,0,0,0,-53.5353,-34.3124,1,0,0,0,0,0
2004001,0,0,0,0,0,0,-53.4716,-34.7184,1,0,0,0,0,0
2004002,0,0,0,0,0,0,-53.4716,-34.7184,1,0,0,0,0,0
2004003,0,0,0,0,0,0,-53.4716,-34.7184,1,0,0,0,0,0
2004004,0,0,0,0,0,0,-53.4276,-34.6925,1,0,0,0,0,0
2004005,0,0,0,0,0,0,-53.4276,-34.6925,1,0,0,0,0,0
2004006,0,0,0,0,0,0,-53.4276,-34.6925,1,0,0,0,0,0
2004007,0,0,0,0,0,0,-53.3625,-34.7406,1,0,0,0,0,0
2004008,0,0,0,0,0,0,-53.3578,-34.8486,1,0,0,0,0,0
2004009,0,0,0,0,0,0,-53.3372,-34.7809,1,0,0,0,0,0
2004010,0,0,0,0,0,0,-53.3372,-34.7809,1,0,0,0,0,0
2004011,0,0,0,0,0,0,-53.3856,-34.6993,1,0,0,0,0,0
2004012,0,0,0,0,0,0,-53.3856,-34.6993,1,0,0,0,0,0
2004013,0,0,0,0,0,0,-53.3856,-34.6993,1,0,0,0,0,0
2004014,0,0,0,0,0,0,-53.3856,-34.6993,1,0,0,0,0,0
2004015,0,0,0,0,0,0,-53.3856,-34.6993,1,0,0,0,0,0
2004016,0,0,0,0,0,0,-53.4293,-34.4274,1,0,0,0,0,0
2004017,0,0,0,0,0,0,-53.4293,-34.4274,1,0,0,0,0,0
2004018,0,0,0,0,0,0,-53.4224,-34.1325,1,0,0,0,0,0
2004019,0,0,0,0,0,0,-53.4224,-34.1325,1,0,0,0,0,0
2004020,0,0,0,0,0,0,-53.4224,-34.1325,1,0,0,0,0,0
2004021,0,0,0,0,0,0,-53.2725,-33.9326,1,0,0,0,0,0
2004022,0,0,0,0,0,0,-53.2725,-33.9326,1,0,0,0,0,0
2004023,0,0,0,0,0,0,-53.2725,-33.9326,1,0,0,0,0,0
2004024,0,0,0,0,0,0,-53.2725,-33.9326,1,0,0,0,0,0
2004025,0,0,0,0,0,0,-53.2668,-33.8184,1,0,0,0,0,0
2004026,0,0,0,0,0,0,-53.2319,-33.6257,1,0,0,0,0,0
2004027,0,0,0,0,0,0,-53.1997,-33.5958,1,0,0,0,0,0
2004028,0,0,0,0,0,0,-53.1997,-33.5958,1,0,0,0,0,0
2004029,0,0,0,0,0,0,-53.1609,-33.539,1,0,0,0,0,0
2004030,0,0,0,0,0,0,-53.2624,-33.4968,1,0,0,0,0,0
2004031,0,0,0,0,0,0,-53.2211,-33.4011,1,0,0,0,0,0
2004032,0,0,0,0,0,0,-53.2211,-33.4011,1,0,0,0,0,0
2004033,0,0,0,0,0,0,-53.2997,-33.3523,1,0,0,0,0,0
2004034,0,0,0,0,0,0,-53.2491,-33.3166,1,0,0,0,0,0
2004035,0,0,0,0,0,0,-53.2984,-33.0208,1,0,0,0,0,0
2004036,0,0,0,0,0,0,-53.1955,-33.0929,1,0,0,0,0,0
2004037,0,0,0,0,0,0,-53.2249,-32.933,1,0,0,0,0,0
2004038,0,0,0,0,0,0,-53.2684,-32.8792,1,0,0,0,0,0
2004039,0,0,0,0,0,0,-53.1823,-32.6625,1,0,0,0,0,0
2004040,0,0,0,0,0,0,-53.1823,-32.6625,1,0,0,0,0,0
2004041,0,0,0,0,0,0,-53.1823,-32.6625,1,0,0,0,0,0
2004042,0,0,0,0,0,0,-53.1823,-32.6625,1,0,0,0,0,0
2004043,0,0,0,0,0,0,-53.1329,-32.3895,1,0,0,0,0,0
2004044,0,0,0,0,0,0,-53.1496,-32.3122,1,0,0,0,0,0
2004045,0,0,0,0,0,0,-53.1524,-32.247,1,0,0,0,0,0
2004046,0,0,0,0,0,0,-53.1524,-32.247,1,0,0,0,0,0
2004047,0,0,0,0,0,0,-53.1524,-32.247,1,0,0,0,0,0
2004048,0,0,0,0,0,0,-53.2191,-31.9681,1,0,0,0,0,0
2004049,0,0,0,0,0,0,-53.2191,-31.9681,1,0,0,0,0,0
2004050,0,0,0,0,0,0,-53.2191,-31.9681,1,0,0,0,0,0
2004051,0,0,0,0,0,0,-53.2086,-31.6572,1,0,0,0,0,0
2004052,0,0,0,0,0,0,-53.2086,-31.6572,1,0,0,0,0,0
2004053,0,0,0,0,0,0,-53.2086,-31.6572,1,0,0,0,0,0
2004054,0,0,0,0,0,0,-53.2086,-31.6572,1,0,0,0,0,0
2004055,0,0,0,0,0,0,-53.1394,-31.4383,1,0,0,0,0,0
2004056,0,0,0,0,0,0,-53.1394,-31.4383,1,0,0,0,0,0
2004057,0,0,0,0,0,0,-53.1394,-31.4383,1,0,0,0,0,0
2004058,0,0,0,0,0,0,-53.0101,-31.3538,1,0,0,0,0,0
2004059,0,0,0,0,0,0,-52.8727,-31.2331,1,0,0,0,0,0
2004060,0,0,0,0,0,0,-52.8727,-31.2331,1,0,0,0,0,0
2004061,0,0,0,0,0,0,-52.8727,-31.2331,1,0,0,0,0,0
2004062,0,0,0,0,0,0,-52.7903,-31.0968,1,0,0,0,0,0
2004063,0,0,0,0,0,0,-52.7903,-31.0968,1,0,0,0,0,0
2004064,0,0,0,0,0,0,-52.7903,-31.0968,1,0,0,0,0,0
2004065,0,0,0,0,0,0,-52.7903,-31.0968,1,0,0,0,0,0
2004066,0,0,0,0,0,0,-52.8642,-30.8514,1,0,0,0,0,0
2004067,0,0,0,0,0,0,-52.8642,-30.8514,1,0,0,0,0,0
2004068,0,0,0,0,0,0,-52.8688,-30.6429,1,0,0,0,0,0
2004069,0,0,0,0,0,0,-52.9441,-30.5702,1,0,0,0,0,0
2004070,0,0,0,0,0,0,-52.9441,-30.5702,1,0,0,0,0,0
2004071,0,0,0,0,0,0,-52.9441,-30.5702,1,0,0,0,0,0
2004072,0,0,0,0,0,0,-52.9787,-30.2732,1,0,0,0,0,0
2004073,0,0,0,0,0,0,-53.0135,-30.1526,1,0,0,0,0,0
2004074,0,0,0,0,0,0,-52.9988,-29.9161,1,0,0,0,0,0
2004075,0,0,0,0,0,0,-52.9597,-29.6266,1,0,0,0,0,0
2004076,0,0,0,0,0,0,-52.7639,-29.4495,1,0,0,0,0,0
2004077,0,0,0,0,0,0,-52.6377,-29.2929,1,0,0,0,0,0
2004078,0,0,0,0,0,0,-52.4964,-29.2334,1,0,0,0,0,0
2004079,0,0,0,0,0,0,-52.3518,-29.301,1,0,0,0,0,0
2004080,0,0,0,0,0,0,-52.186,-29.5433,1,0,0,0,0,0
2004081,0,0,0,0,0,0,-52.1055,-29.8961,1,0,0,0,0,0
2004082,0,0,0,0,0,0,-52.1055,-29.8961,1,0,0,0,0,0
2004083,0,0,0,0,0,0,-52.0826,-30.3948,1,0,0,0,0,0
2004084,0,0,0,0,0,0,-52.3498,-30.6076,1,0,0,0,0,0
2004085,0,0,0,0,0,0,-52.3498,-30.6076,1,0,0,0,0,0
2004086,0,0,0,0,0,0,-52.417,-30.4518,1,0,0,0,0,0
2004087,0,0,0,0,0,0,-52.5956,-30.3066,1,0,0,0,0,0
2004088,0,0,0,0,0,0,-52.7025,-30.1852,1,0,0,0,0,0
2004089,0,0,0,0,0,0,-52.8522,-29.9878,1,0,0,0,0,0
2004090,0,0,0,0,0,0,-52.8522,-29.9878,1,0,0,0,0,0
2004091,0,0,0,0,0,0,-52.8068,-29.4418,1,0,0,0,0,0
2004092,0,0,0,0,0,0,-52.8068,-29.4418,1,0,0,0,0,0
2004093,0,0,0,0,0,0,-53.1313,-29.8317,1,0,0,0,0,0
2004094,0,0,0,0,0,0,-53.1313,-29.8317,1,0,0,0,0,0
2004095,0,0,0,0,0,0,-52.9504,-29.7528,1,0,0,0,0,0
2004096,0,0,0,0,0,0,-52.9083,-29.0391,1,0,0,0,0,0
2004097,0,0,0,0,0,0,-52.9083,-29.0391,1,0,0,0,0,0
2004098,0,0,0,0,0,0,-53.078,-28.3951,1,0,0,0,0,0
2004099,0,0,0,0,0,0,-53.7145,-27.7132,1,0,0,0,0,0
2004100,0,0,0,0,0,0,-54.3994,-27.026,1,0,0,0,0,0
2004101,0,0,0,0,0,0,-54.8292,-26.8382,1,0,0,0,0,0
2004102,0,0,0,0,0,0,-54.8292,-26.8382,1,0,0,0,0,0
2004103,0,0,0,0,0,0,-54.8292,-26.8382,1,0,0,0,0,0
2004104,0,0,0,0,0,0,-54.2504,-25.7989,1,0,0,0,0,0
2004105,0,0,0,0,0,0,-54.2504,-25.7989,1,0,0,0,0,0
2004106,0,0,0,0,0,0,-54.2498,-25.6019,1,0,0,0,0,0
2004107,0,0,0,0,0,0,-54.2498,-25.6019,1,0,0,0,0,0
2004108,0,0,0,0,0,0,-54.1649,-25.3479,1,0,0,0,0,0
2004109,0,0,0,0,0,0,-53.5393,-27.4524,0,0,0,0,0,0
2004110,0,0,0,0,0,0,-52.9822,-29.5569,1,0,0,0,0,0
2004111,0,0,0,0,0,0,-52.9822,-29.5569,1,0,0,0,0,0
2004112,0,0,0,0,0,0,-53.012,-29.8837,1,0,0,0,0,0
2004113,0,0,0,0,0,0,-52.9747,-29.7704,1,0,0,0,0,0
2004114,0,0,0,0,0,0,-52.9552,-29.6412,1,0,0,0,0,0
2004115,0,0,0,0,0,0,-52.942,-29.4696,1,0,0,0,0,0
2004116,0,0,0,0,0,0,-52.8805,-29.4709,1,0,0,0,0,0
2004117,0,0,0,0,0,0,-52.8805,-29.4709,1,0,0,0,0,0
2004118,0,0,0,0,0,0,-52.8135,-29.2447,1,0,0,0,0,0
2004119,0,0,0,0,0,0,-52.6995,-29.1583,1,0,0,0,0,0
2004120,0,0,0,0,0,0,-52.4872,-29.1348,1,0,0,0,0,0
2004121,0,0,0,0,0,0,-52.3521,-29.1063,1,0,0,0,0,0
2004122,0,0,0,0,0,0,-52.3521,-29.1063,1,0,0,0,0,0
2004123,0,0,0,0,0,0,-52.1038,-29.0884,1,0,0,0,0,0
2004124,0,0,0,0,0,0,-52.0563,-29.1475,1,0,0,0,0,0
2004125,0,0,0,0,0,0,-52.0361,-29.2837,1,0,0,0,0,0
2004126,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004127,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004128,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004129,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004130,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
2004131,0,0,0,0,0,0,-51.9781,-29.4198,1,0,0,0,0,0
