date,nic_1,nic_2,nic_3,size_1,size_2
1988169,-76.7603,-171,0,0,0
1988170,-76.7889,-171,0,0,0
1988171,-76.8,-171,1,83,19
1988185,-76.8,-172.5,1,83,19
1988186,-76.8076,-172.5,0,0,0
1988187,-76.828,-172.5,0,0,0
1988188,-76.8577,-172.5,0,0,0
1988189,-76.8933,-172.5,0,0,0
1988190,-76.9312,-172.5,0,0,0
1988191,-76.9679,-172.5,0,0,0
1988192,-77,-172.5,1,83,19
1988193,-77.0297,-172.5277,0,0,0
1988194,-77.061,-172.5991,0,0,0
1988195,-77.0927,-172.6968,0,0,0
1988196,-77.1236,-172.8032,0,0,0
1988197,-77.1526,-172.9009,0,0,0
1988198,-77.1784,-172.9723,0,0,0
1988199,-77.2,-173,1,83,19
1988200,-77.2172,-172.9557,0,0,0
1988201,-77.2315,-172.8414,0,0,0
1988202,-77.244,-172.6851,0,0,0
1988203,-77.256,-172.5149,0,0,0
1988204,-77.2685,-172.3586,0,0,0
1988205,-77.2828,-172.2443,0,0,0
1988206,-77.3,-172.2,1,83,19
1988207,-77.3216,-172.219,0,0,0
1988208,-77.3474,-172.27,0,0,0
1988209,-77.3764,-172.3443,0,0,0
1988210,-77.4073,-172.4332,0,0,0
1988211,-77.439,-172.528,0,0,0
1988212,-77.4703,-172.6198,0,0,0
1988213,-77.5,-172.7,1,83,19
1988214,-77.5321,-172.7706,0,0,0
1988215,-77.5688,-172.8402,0,0,0
1988216,-77.6067,-172.9095,0,0,0
1988217,-77.6423,-172.9794,0,0,0
1988218,-77.672,-173.0505,0,0,0
1988219,-77.6924,-173.1238,0,0,0
1988220,-77.7,-173.2,1,83,19
1988221,-77.7,-173.2817,0,0,0
1988222,-77.7,-173.3692,0,0,0
1988223,-77.7,-173.4598,0,0,0
1988224,-77.7,-173.5508,0,0,0
1988225,-77.7,-173.6396,0,0,0
1988226,-77.7,-173.7236,0,0,0
1988227,-77.7,-173.8,1,83,19
1988262,-76.9,-175.8,1,83,19
1988263,-76.8698,-175.7886,0,0,0
1988264,-76.8338,-175.758,0,0,0
1988265,-76.7958,-175.7134,0,0,0
1988266,-76.7596,-175.6601,0,0,0
1988267,-76.729,-175.6032,0,0,0
1988268,-76.7079,-175.5481,0,0,0
1988269,-76.7,-175.5,1,83,19
1988270,-76.7,-175.4585,0,0,0
1988271,-76.7,-175.4187,0,0,0
1988272,-76.7,-175.3793,0,0,0
1988273,-76.7,-175.3391,0,0,0
1988274,-76.7,-175.2966,0,0,0
1988275,-76.7,-175.2507,0,0,0
1988276,-76.7,-175.2,1,83,19
1988277,-76.6889,-175.1407,0,0,0
1988278,-76.6603,-175.0721,0,0,0
1988279,-76.6213,-174.9974,0,0,0
1988280,-76.5787,-174.9196,0,0,0
1988281,-76.5397,-174.842,0,0,0
1988282,-76.5111,-174.7678,0,0,0
1988283,-76.5,-174.7,1,83,19
1988284,-76.5,-174.6409,0,0,0
1988285,-76.5,-174.5882,0,0,0
1988286,-76.5,-174.5385,0,0,0
1988287,-76.5,-174.4883,0,0,0
1988288,-76.5,-174.4341,0,0,0
1988289,-76.5,-174.3725,0,0,0
1988290,-76.5,-174.3,1,83,19
1988291,-76.5,-174.1952,0,0,0
1988292,-76.5,-174.0513,0,0,0
1988293,-76.5,-173.8872,0,0,0
1988294,-76.5,-173.7213,0,0,0
1988295,-76.5,-173.5724,0,0,0
1988296,-76.5,-173.4591,0,0,0
1988297,-76.5,-173.4,1,83,19
1988298,-76.4962,-173.3756,0,0,0
1988299,-76.486,-173.3539,0,0,0
1988300,-76.4711,-173.3355,0,0,0
1988301,-76.4534,-173.3205,0,0,0
1988302,-76.4344,-173.3093,0,0,0
1988303,-76.416,-173.3024,0,0,0
1988304,-76.4,-173.3,1,83,19
1988305,-76.384,-173.3,0,0,0
1988306,-76.3656,-173.3,0,0,0
1988307,-76.3466,-173.3,0,0,0
1988308,-76.3289,-173.3,0,0,0
1988309,-76.314,-173.3,0,0,0
1988310,-76.3038,-173.3,0,0,0
1988311,-76.3,-173.3,1,83,19
1988312,-76.3,-173.2973,0,0,0
1988313,-76.3,-173.2895,0,0,0
1988314,-76.3,-173.2774,0,0,0
1988315,-76.3,-173.2617,0,0,0
1988316,-76.3,-173.2431,0,0,0
1988317,-76.3,-173.2223,0,0,0
1988318,-76.3,-173.2,1,83,19
1988319,-76.3038,-173.161,0,0,0
1988320,-76.314,-173.0974,0,0,0
1988321,-76.3289,-173.0202,0,0,0
1988322,-76.3466,-172.9406,0,0,0
1988323,-76.3656,-172.87,0,0,0
1988324,-76.384,-172.8194,0,0,0
1988325,-76.4,-172.8,1,83,19
1988326,-76.4137,-172.8055,0,0,0
1988327,-76.4266,-172.8198,0,0,0
1988328,-76.4394,-172.8394,0,0,0
1988329,-76.4525,-172.8606,0,0,0
1988330,-76.4666,-172.8802,0,0,0
1988331,-76.4822,-172.8945,0,0,0
1988332,-76.5,-172.9,1,83,19
1988333,-76.5209,-172.8643,0,0,0
1988334,-76.5451,-172.7714,0,0,0
1988335,-76.5722,-172.6429,0,0,0
1988336,-76.6017,-172.5,0,0,0
1988337,-76.6331,-172.3643,0,0,0
1988338,-76.6661,-172.2571,0,0,0
1988339,-76.7,-172.2,1,83,19
1988340,-76.7392,-172.1789,0,0,0
1988341,-76.7857,-172.164,0,0,0
1988342,-76.8359,-172.1529,0,0,0
1988343,-76.8861,-172.1434,0,0,0
1988344,-76.9327,-172.1329,0,0,0
1988345,-76.9718,-172.1193,0,0,0
1988346,-77,-172.1,1,83,19
1988347,-77.0195,-172.061,0,0,0
1988348,-77.0359,-171.9974,0,0,0
1988349,-77.0499,-171.9202,0,0,0
1988350,-77.0624,-171.8406,0,0,0
1988351,-77.0743,-171.77,0,0,0
1988352,-77.0866,-171.7194,0,0,0
1988353,-77.1,-171.7,1,76,19
1988354,-77.116,-171.7,0,0,0
1988355,-77.1344,-171.7,0,0,0
1988356,-77.1534,-171.7,0,0,0
1988357,-77.1711,-171.7,0,0,0
1988358,-77.186,-171.7,0,0,0
1988359,-77.1962,-171.7,0,0,0
1988360,-77.2,-171.7,1,76,19
1988361,-77.2,-171.7064,0,0,0
1988362,-77.2,-171.7226,0,0,0
1988363,-77.2,-171.7442,0,0,0
1988364,-77.2,-171.767,0,0,0
1988365,-77.2,-171.7865,0,0,0
1988366,-77.2,-171.7983,0,0,0
1989001,-77.2,-171.8,1,76,19
1989002,-77.1945,-171.7945,0,0,0
1989003,-77.1802,-171.7802,0,0,0
1989004,-77.1606,-171.7606,0,0,0
1989005,-77.1394,-171.7394,0,0,0
1989006,-77.1198,-171.7198,0,0,0
1989007,-77.1055,-171.7055,0,0,0
1989008,-77.1,-171.7,1,76,19
1989009,-77.1055,-171.7029,0,0,0
1989010,-77.1198,-171.7111,0,0,0
1989011,-77.1394,-171.7236,0,0,0
1989012,-77.1606,-171.7397,0,0,0
1989013,-77.1802,-171.7583,0,0,0
1989014,-77.1945,-171.7787,0,0,0
1989015,-77.2,-171.8,1,76,19
1989016,-77.2,-171.8297,0,0,0
1989017,-77.2,-171.8726,0,0,0
1989018,-77.2,-171.9233,0,0,0
1989019,-77.2,-171.9767,0,0,0
1989020,-77.2,-172.0274,0,0,0
1989021,-77.2,-172.0703,0,0,0
1989022,-77.2,-172.1,1,76,19
1989023,-77.2,-172.1195,0,0,0
1989024,-77.2,-172.1359,0,0,0
1989025,-77.2,-172.1499,0,0,0
1989026,-77.2,-172.1624,0,0,0
1989027,-77.2,-172.1743,0,0,0
1989028,-77.2,-172.1866,0,0,0
1989029,-77.2,-172.2,1,76,19
1989030,-77.2,-172.2138,0,0,0
1989031,-77.2,-172.227,0,0,0
1989032,-77.2,-172.2401,0,0,0
1989033,-77.2,-172.2535,0,0,0
1989034,-77.2,-172.2676,0,0,0
1989035,-77.2,-172.283,0,0,0
1989036,-77.2,-172.3,1,76,19
1989057,-77.1,-172.9,1,76,19
1989058,-77.1,-172.9592,0,0,0
1989059,-77.1,-173.0387,0,0,0
1989060,-77.1,-173.1316,0,0,0
1989061,-77.1,-173.231,0,0,0
1989062,-77.1,-173.3302,0,0,0
1989063,-77.1,-173.4221,0,0,0
1989064,-77.1,-173.5,1,76,19
1989065,-77.0924,-173.5636,0,0,0
1989066,-77.072,-173.6196,0,0,0
1989067,-77.0423,-173.6712,0,0,0
1989068,-77.0067,-173.7217,0,0,0
1989069,-76.9688,-173.7745,0,0,0
1989070,-76.9321,-173.8328,0,0,0
1989071,-76.9,-173.9,1,76,19
1989072,-76.8718,-173.9818,0,0,0
1989073,-76.844,-174.0783,0,0,0
1989074,-76.8163,-174.1844,0,0,0
1989075,-76.7884,-174.2947,0,0,0
1989076,-76.76,-174.4043,0,0,0
1989077,-76.7306,-174.5078,0,0,0
1989078,-76.7,-174.6,1,76,19
1989092,-76.2,-175.6,1,76,19
1989093,-76.1819,-175.6841,0,0,0
1989094,-76.1661,-175.776,0,0,0
1989095,-76.1521,-175.8713,0,0,0
1989096,-76.139,-175.9657,0,0,0
1989097,-76.1265,-176.0549,0,0,0
1989098,-76.1136,-176.1344,0,0,0
1989099,-76.1,-176.2,1,76,19
1989100,-76.0863,-176.2534,0,0,0
1989101,-76.0734,-176.3003,0,0,0
1989102,-76.0606,-176.3426,0,0,0
1989103,-76.0475,-176.3819,0,0,0
1989104,-76.0334,-176.4201,0,0,0
1989105,-76.0178,-176.4589,0,0,0
1989106,-76,-176.5,1,76,19
1989107,-75.9773,-176.5481,0,0,0
1989108,-75.9487,-176.6032,0,0,0
1989109,-75.9166,-176.6601,0,0,0
1989110,-75.8834,-176.7134,0,0,0
1989111,-75.8513,-176.758,0,0,0
1989112,-75.8227,-176.7886,0,0,0
1989113,-75.8,-176.8,1,76,19
1989114,-75.7831,-176.8,0,0,0
1989115,-75.7695,-176.8,0,0,0
1989116,-75.7577,-176.8,0,0,0
1989117,-75.7464,-176.8,0,0,0
1989118,-75.7339,-176.8,0,0,0
1989119,-75.719,-176.8,0,0,0
1989120,-75.7,-176.8,1,76,19
1989121,-75.6742,-176.7945,0,0,0
1989122,-75.6405,-176.7802,0,0,0
1989123,-75.6003,-176.7606,0,0,0
1989124,-75.5548,-176.7394,0,0,0
1989125,-75.5054,-176.7198,0,0,0
1989126,-75.4534,-176.7055,0,0,0
1989127,-75.4,-176.7,1,76,19
1989128,-75.3417,-176.7211,0,0,0
1989129,-75.2754,-176.7773,0,0,0
1989130,-75.2032,-176.8574,0,0,0
1989131,-75.1274,-176.9507,0,0,0
1989132,-75.0501,-177.0462,0,0,0
1989133,-74.9736,-177.1329,0,0,0
1989134,-74.9,-177.2,1,76,19
1989135,-74.8276,-177.2494,0,0,0
1989136,-74.7539,-177.2923,0,0,0
1989137,-74.6799,-177.3312,0,0,0
1989138,-74.6065,-177.3688,0,0,0
1989139,-74.5348,-177.4077,0,0,0
1989140,-74.4656,-177.4506,0,0,0
1989141,-74.4,-177.5,1,76,19
1989142,-74.3359,-177.5583,0,0,0
1989143,-74.2715,-177.6246,0,0,0
1989144,-74.2084,-177.6968,0,0,0
1989145,-74.1481,-177.7726,0,0,0
1989146,-74.0923,-177.8499,0,0,0
1989147,-74.0424,-177.9264,0,0,0
1989148,-74,-178,1,76,19
1989149,-73.9633,-178.0689,0,0,0
1989150,-73.9293,-178.1345,0,0,0
1989151,-73.898,-178.1993,0,0,0
1989152,-73.8694,-178.2657,0,0,0
1989153,-73.8435,-178.3363,0,0,0
1989154,-73.8204,-178.4136,0,0,0
1989155,-73.8,-178.5,1,76,19
1989156,-73.7831,-178.6173,0,0,0
1989157,-73.7695,-178.7721,0,0,0
1989158,-73.7577,-178.9442,0,0,0
1989159,-73.7464,-179.1132,0,0,0
1989160,-73.7339,-179.2591,0,0,0
1989161,-73.719,-179.3614,0,0,0
1989162,-73.7,-179.4,1,76,19
1989163,-73.6703,-179.3951,0,0,0
1989164,-73.6274,-179.3809,0,0,0
1989165,-73.5767,-179.3583,0,0,0
1989166,-73.5233,-179.3281,0,0,0
1989167,-73.4726,-179.2911,0,0,0
1989168,-73.4297,-179.2481,0,0,0
1989169,-73.4,-179.2,1,76,19
1989170,-73.3814,-179.1035,0,0,0
1989171,-73.3672,-178.9299,0,0,0
1989172,-73.3557,-178.7019,0,0,0
1989173,-73.345,-178.4423,0,0,0
1989174,-73.3334,-178.1736,0,0,0
1989175,-73.319,-177.9186,0,0,0
1989176,-73.3,-177.7,1,76,19
1989190,-72.4,-175.3,1,76,19
1989191,-72.3811,-175.1418,0,0,0
1989192,-72.3669,-174.9907,0,0,0
1989193,-72.3555,-174.8427,0,0,0
1989194,-72.345,-174.6938,0,0,0
1989195,-72.3335,-174.5397,0,0,0
1989196,-72.3192,-174.3765,0,0,0
1989197,-72.3,-174.2,1,76,19
1989211,-71.3,-170.9,1,76,19
