date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992190,-57.9176,-44.9228,1,0,0,0,0,0
1992191,-57.9176,-44.9228,1,0,0,0,0,0
1992192,-57.9176,-44.9228,1,0,0,0,0,0
1992193,-57.9176,-44.9228,1,0,0,0,0,0
1992194,-57.9176,-44.9228,1,0,0,0,0,0
1992195,-57.9176,-44.9228,1,0,0,0,0,0
1992196,-57.9264,-44.8898,1,0,0,0,0,0
1992197,-57.9441,-44.8239,1,0,0,0,0,0
1992198,-57.9618,-44.758,1,0,0,0,0,0
1992199,-57.9795,-44.6921,1,0,0,0,0,0
1992200,-57.9972,-44.6262,1,0,0,0,0,0
1992201,-58.0149,-44.5603,1,0,0,0,0,0
1992202,-58.0325,-44.4943,1,0,0,0,0,0
1992203,-58.0502,-44.4284,1,0,0,0,0,0
1992204,-58.0679,-44.3625,1,0,0,0,0,0
1992205,-58.0856,-44.2966,1,0,0,0,0,0
1992206,-58.1033,-44.2307,1,0,0,0,0,0
1992207,-58.121,-44.1648,1,0,0,0,0,0
1992208,-58.1386,-44.0988,1,0,0,0,0,0
1992209,-58.1563,-44.0329,1,0,0,0,0,0
1992210,-58.174,-43.967,1,0,0,0,0,0
1992211,-58.1917,-43.9011,1,0,0,0,0,0
1992212,-58.2094,-43.8352,1,0,0,0,0,0
1992213,-58.2271,-43.7693,1,0,0,0,0,0
1992214,-58.2359,-43.7363,1,0,0,0,0,0
1992215,-58.2359,-43.7363,1,0,0,0,0,0
1992216,-58.2359,-43.7363,1,0,0,0,0,0
1992217,-58.1737,-43.6768,1,0,0,0,0,0
1992218,-58.0491,-43.5578,1,0,0,0,0,0
1992219,-57.9246,-43.4388,1,0,0,0,0,0
1992220,-57.7997,-43.383,1,0,0,0,0,0
1992221,-57.6744,-43.3903,1,0,0,0,0,0
1992222,-57.549,-43.3976,1,0,0,0,0,0
1992223,-57.447,-43.3806,1,0,0,0,0,0
1992224,-57.3684,-43.3392,1,0,0,0,0,0
1992225,-57.2898,-43.2978,1,0,0,0,0,0
1992226,-57.2505,-43.2771,1,0,0,0,0,0
1992227,-57.2505,-43.2771,1,0,0,0,0,0
1992228,-57.2505,-43.2771,1,0,0,0,0,0
1992229,-57.2305,-43.0319,1,0,0,0,0,0
1992230,-57.1904,-42.5414,1,0,0,0,0,0
1992231,-57.1503,-42.0509,1,0,0,0,0,0
1992232,-57.1303,-41.8057,1,0,0,0,0,0
1992233,-57.1303,-41.8057,1,0,0,0,0,0
1992234,-57.1303,-41.8057,1,0,0,0,0,0
1992235,-57.1303,-41.8057,1,0,0,0,0,0
1992236,-57.1303,-41.8057,1,0,0,0,0,0
1992237,-57.1303,-41.8057,1,0,0,0,0,0
1992238,-57.1303,-41.8057,1,0,0,0,0,0
1992239,-57.1303,-41.8057,1,0,0,0,0,0
1992240,-57.1303,-41.8057,1,0,0,0,0,0
1992241,-57.1438,-41.5486,0,0,0,0,0,0
1992242,-57.1736,-40.9831,0,0,0,0,0,0
1992243,-57.2034,-40.4176,0,0,0,0,0,0
1992244,-57.2169,-40.1605,1,0,0,0,0,0
1992245,-57.2169,-40.1605,1,0,0,0,0,0
1992246,-57.2169,-40.1605,1,0,0,0,0,0
1992247,-57.2807,-40.1505,1,0,0,0,0,0
1992248,-57.4083,-40.1304,1,0,0,0,0,0
1992249,-57.5359,-40.1103,1,0,0,0,0,0
1992250,-57.6064,-40.135,1,0,0,0,0,0
1992251,-57.62,-40.2043,1,0,0,0,0,0
1992252,-57.6335,-40.2737,1,0,0,0,0,0
1992253,-57.6289,-40.2964,1,0,0,0,0,0
1992254,-57.6062,-40.2724,1,0,0,0,0,0
1992255,-57.5836,-40.2484,1,0,0,0,0,0
1992256,-57.5609,-40.2244,1,0,0,0,0,0
1992257,-57.5383,-40.2004,1,0,0,0,0,0
1992258,-57.5156,-40.1764,1,0,0,0,0,0
1992259,-57.4844,-39.9119,1,0,0,0,0,0
1992260,-57.4445,-39.407,1,0,0,0,0,0
1992261,-57.4047,-38.902,1,0,0,0,0,0
1992262,-57.3848,-38.6495,1,0,0,0,0,0
1992263,-57.3848,-38.6495,1,0,0,0,0,0
1992264,-57.3848,-38.6495,1,0,0,0,0,0
1992265,-57.2602,-38.611,1,0,0,0,0,0
1992266,-57.0109,-38.534,1,0,0,0,0,0
1992267,-56.7617,-38.4569,1,0,0,0,0,0
1992268,-56.5554,-38.4136,1,0,0,0,0,0
1992269,-56.3918,-38.4038,1,0,0,0,0,0
1992270,-56.2283,-38.3941,1,0,0,0,0,0
1992271,-56.1466,-38.3893,1,0,0,0,0,0
1992272,-56.1466,-38.3893,1,0,0,0,0,0
1992273,-56.1466,-38.3893,1,0,0,0,0,0
1992278,0,0,0,-57.9,-44.9,1,22,10
1992292,0,0,0,-58,-44.6,1,22,10
1992313,0,0,0,-58.2,-44.7,1,22,10
1992334,0,0,0,-57.3,-44.3,1,22,10
