a38a,-72.615,-56.831,8.18
c19c,-69.447,12.215,8.18
a80a,-70.583,-59.800,8.18
b15f,-69.534,27.534,8.18
a34a,-63.782,-54.199,8.18
a43a,-63.782,-54.199,8.18
b39,-66.401,72.181,8.18
b15a,-56.183,-168.204,8.18
c28b,-65.583,81.593,8.18
b09f,-60.097,-53.135,8.18
b16,-65.465,66.074,8.18
b09f,-61.613,-54.333,8.18
b27,-72.743,-121.203,8.18
c21a,-57.009,-45.765,8.18
a38b,-72.237,-58.215,8.18
b15h,-69.631,164.369,8.18
a76h,-54.832,-39.450,8.18
b15g,-66.466,109.327,8.18
e18,-72.595,-171.363,8.18
c19c,-65.270,72.200,8.18
c28b,-66.181,58.382,8.18
d21a,-61.316,-41.277,8.18
c28a,-64.922,73.388,8.18
b09f,-66.421,118.631,8.18
b39,-73.793,-25.470,8.18
b41,-73.024,-129.549,8.18
a43b,-73.556,-56.324,8.18
b10b,-70.424,-179.292,8.18
a46,-63.189,-50.525,8.18
b15d,-63.561,-53.602,8.18
a35b,-71.329,-53.256,8.18
c19c,-66.012,61.519,8.18
c28a,-64.495,67.598,8.18
b10b,-74.197,-141.961,8.18
c19c,-68.353,156.470,8.18
a71,-72.135,-59.591,8.18
c08,-65.583,143.068,8.18
d30b,-71.057,-49.567,8.18
a34a,-74.221,-59.548,8.18
a43a,-74.221,-59.548,8.18
b09c,-65.507,120.308,8.18
c18b,-66.876,148.076,8.18
c16,-56.162,-2.489,8.18
a43c,-62.472,-52.508,8.18
c26,-64.887,150.695,8.18
a23a,-71.084,-53.938,8.18
a57a,-64.735,-57.141,8.18
e18,-72.622,-171.134,8.18
b09i,-64.935,92.657,8.18
b15k,-66.883,147.768,8.18
a68a,-62.065,-52.859,8.18
b15t,-68.115,35.409,8.18
b09,-74.864,-177.225,8.18
c19c,-69.735,9.097,8.18
c18a,-62.390,-51.675,8.18
e18,-74.195,-167.312,8.18
d21b,-65.654,73.944,8.18
b10b,-68.008,169.940,8.18
c16,-64.986,-32.530,8.18
c19d,-69.157,161.076,8.18
e08,-65.545,51.781,8.18
c19a,-62.975,163.381,8.18
b34,-75.786,-160.867,8.18
e05,-67.503,79.283,8.18
b10b,-68.081,169.967,8.18
c28b,-74.365,-29.824,8.18
c08,-61.768,-51.229,8.18
b15m,-68.826,157.775,8.18
b15f,-69.656,10.072,8.18
d21a,-69.723,9.562,8.18
b09a,-73.074,-36.749,8.18
b15f,-51.193,-35.658,8.18
c19d,-69.508,-51.776,8.18
b15g,-68.500,31.274,8.18
c16,-65.061,-31.682,8.17
c06,-59.320,89.755,8.17
e01,-72.481,-110.094,8.17
b46,-72.147,-116.922,8.17
b15z,-66.050,49.316,8.17
b39,-64.593,100.899,8.17
b15l,-71.411,-37.593,8.17
b15a,-62.567,176.467,8.17
b16,-65.159,115.249,8.17
a43c,-63.918,-53.272,8.17
b42,-66.154,-146.616,8.17
a27,-76.606,-42.332,8.17
b15r,-69.716,9.977,8.17
a43k,-51.785,-14.532,8.17
b22b,-73.454,-164.746,8.17
b39,-69.525,17.326,8.17
b09a,-62.305,-45.014,8.17
e11,-68.136,-164.575,8.17
b15b,-52.593,-12.787,8.17
b09d,-65.188,129.165,8.17
b39,-68.875,11.806,8.17
b15z,-54.513,-39.670,8.17
d29b,-69.276,16.613,8.17
c08,-71.690,-50.593,8.17
b43,-69.443,179.789,8.17
b30,-73.879,-132.529,8.17
b10b,-70.470,-179.121,8.17
a22a,-48.805,-16.707,8.17
c19a,-69.681,165.309,8.17
b17b,-68.349,155.664,8.17
b09f,-66.364,120.960,8.17
d21a,-73.292,-33.029,8.17
b09g,-67.590,42.421,8.17
a53a,-57.276,-43.997,8.17
b15d,-74.417,-28.910,8.17
b09f,-65.028,93.047,8.17
b15f,-66.030,47.564,8.17
e03,-68.026,-173.105,8.17
c19c,-64.987,150.839,8.17
b15b,-55.829,-19.177,8.17
b15k,-59.127,-51.631,8.17
b09i,-60.419,-34.014,8.17
c19c,-65.105,53.694,8.17
b09a,-70.378,167.413,8.17
e05,-67.534,79.109,8.17
c18b,-64.653,102.081,8.17
a38d,-60.867,-51.658,8.17
b19,-76.434,-177.227,8.17
b10b,-73.541,-165.236,8.17
b11,-72.306,-112.828,8.17
b01,-66.260,58.731,8.17
c09,-65.591,52.790,8.17
b15c,-73.612,-179.151,8.17
b15g,-64.913,92.471,8.17
b15a,-67.720,157.601,8.17
e08,-65.582,51.629,8.17
d29c,-72.471,-40.123,8.17
d28,-65.602,51.262,8.17
c16,-49.107,11.786,8.17
a34a,-49.777,-19.327,8.17
b31,-66.650,-87.031,8.17
a48,-64.965,-59.284,8.17
c16,-64.639,131.340,8.17
c35,-66.987,145.837,8.17
a63,-76.261,-46.206,8.17
b15d,-65.796,145.679,8.17
c19c,-65.420,-54.383,8.17
c37,-65.643,102.891,8.17
b16,-55.364,-31.148,8.17
c20,-65.081,76.187,8.17
a38c,-56.539,-35.677,8.17
b15d,-53.443,-36.557,8.17
a48,-62.242,-53.520,8.17
a35c,-72.961,-46.137,8.17
e03,-68.024,-173.301,8.17
a62,-74.448,-27.802,8.17
b39,-68.444,34.366,8.17
b09i,-65.632,140.321,8.17
b17a,-64.868,130.706,8.17
b30,-71.638,-123.215,8.16
b17a,-72.090,-41.086,8.16
c21,-65.127,95.690,8.16
c08,-65.715,145.634,8.16
a76c,-66.357,-59.257,8.16
c19c,-65.389,144.393,8.16
a68b,-65.634,-57.790,8.16
b46,-71.751,-134.030,8.16
b09a,-51.713,-15.616,8.16
b10a,-67.426,-129.964,8.16
b17a,-65.721,82.617,8.16
b13,-71.123,-160.425,8.16
b15f,-65.515,50.774,8.16
c19a,-64.957,-175.895,8.16
b32,-74.910,-145.163,8.16
a23b,-72.120,-42.257,8.16
b39,-77.082,-34.377,8.16
c19c,-60.815,-53.069,8.16
b19,-68.402,162.875,8.16
c19a,-64.065,170.585,8.16
b09i,-65.189,127.365,8.16
b16,-63.980,50.265,8.16
a22a,-61.563,-51.771,8.16
b41,-68.648,179.778,8.16
b15x,-68.049,38.237,8.16
a70,-65.301,-61.085,8.16
d31,-73.656,-36.204,8.16
b15m,-68.630,156.275,8.16
c08,-65.463,147.263,8.16
b17a,-60.243,-51.500,8.16
b30,-71.627,-119.073,8.16
a43d,-71.154,-57.528,8.16
b15k,-65.101,128.342,8.16
b09i,-65.394,68.987,8.16
a68a,-62.112,-52.980,8.16
b16,-74.255,-25.830,8.16
b39,-65.454,52.722,8.16
c07,-59.423,-48.215,8.16
e20,-62.958,-40.092,8.16
e02,-70.511,-159.521,8.16
b11,-72.347,-113.029,8.16
a38b,-60.879,-52.011,8.16
a43g,-65.816,-53.317,8.16
a43f,-51.807,-39.754,8.16
a38b,-61.836,-52.718,8.16
c19c,-68.161,35.619,8.16
b15x,-67.500,41.642,8.16
a52,-61.824,-54.196,8.16
b09d,-66.601,60.477,8.16
b09b,-67.249,148.593,8.16
d30b,-70.124,-6.536,8.16
c16,-64.740,-31.274,8.16
a43k,-57.959,-43.259,8.16
c28a,-65.018,118.540,8.16
b39,-66.925,45.576,8.16
c18a,-74.128,-47.925,8.16
c18a,-57.791,-43.546,8.16
a20b,-63.852,-53.095,8.16
b22b,-76.163,-161.488,8.16
c21,-65.969,93.547,8.16
c19c,-65.049,137.086,8.16
b16,-65.599,90.268,8.15
e02,-70.580,-159.444,8.15
d21b,-76.187,-40.024,8.15
b15f,-75.102,179.826,8.15
b15k,-64.263,100.449,8.15
a22a,-73.061,-57.976,8.15
c28a,-65.357,138.598,8.15
c19c,-65.278,138.167,8.15
a56,-70.331,-56.096,8.15
b15j,-68.704,156.789,8.15
c18b,-66.146,116.440,8.15
b09i,-68.217,34.209,8.15
b10b,-67.286,168.319,8.15
b43,-71.884,-123.565,8.15
d20a,-66.574,-52.981,8.15
d27,-66.394,58.600,8.15
a43k,-50.515,-30.568,8.15
a52,-61.883,-54.158,8.15
b39,-77.335,-35.700,8.15
b09a,-64.823,-48.451,8.15
a62a,-54.155,-28.073,8.15
a38b,-66.071,-58.038,8.15
b15d,-69.496,17.194,8.15
a54a,-64.288,-54.550,8.15
a43c,-73.552,-54.680,8.15
a38b,-65.071,-55.797,8.15
c16,-67.486,152.090,8.15
c07,-58.085,-44.567,8.15
a68c,-55.895,-32.326,8.15
b15k,-75.683,-54.038,8.15
b15f,-66.517,78.169,8.15
b15k,-73.811,171.772,8.15
b09f,-62.970,-52.861,8.15
b10b,-73.597,-165.072,8.15
b15r,-68.016,40.688,8.15
a43k,-56.722,-36.713,8.15
c06,-65.089,91.875,8.15
c34,-65.268,114.715,8.15
b30,-73.107,-108.796,8.15
a43b,-73.224,-57.258,8.15
b15n,-65.442,76.918,8.15
b15b,-70.525,169.480,8.15
b15f,-69.658,7.175,8.15
a23b,-72.174,-42.095,8.15
b15k,-69.551,162.542,8.15
b34,-67.692,179.180,8.15
b15aa,-71.547,-35.863,8.15
b30,-71.988,-124.315,8.15
a43c,-61.898,-45.119,8.15
c19a,-69.626,164.954,8.15
b15n,-64.934,136.022,8.15
d11,-66.510,47.219,8.15
b10a,-68.693,-104.759,8.15
c19c,-69.892,3.046,8.15
c08,-71.209,-54.888,8.15
b15a,-61.917,-179.827,8.15
a63,-72.359,-47.434,8.15
b15p,-66.282,150.301,8.15
b16,-64.999,69.452,8.15
b09d,-66.507,47.641,8.15
b10a,-68.698,-104.960,8.15
b15n,-64.902,135.867,8.15
b15j,-56.126,-161.943,8.15
b09d,-68.490,31.979,8.15
b30a,-65.798,-130.157,8.14
b15r,-69.648,-6.919,8.14
d11,-65.145,52.299,8.14
b31,-74.662,-104.026,8.14
b10b,-70.909,-176.918,8.14
a46,-61.552,-49.730,8.14
c16,-77.036,167.820,8.14
a76a,-56.363,-43.853,8.14
b34,-67.292,179.284,8.14
d21b,-75.687,-28.042,8.14
b43,-71.466,-173.645,8.14
b10a,-67.476,-130.106,8.14
d29b,-61.165,-53.892,8.14
b16,-68.213,36.169,8.14
b15k,-59.073,-50.669,8.14
b15b,-65.050,107.318,8.14
b09a,-65.462,-49.173,8.14
c19c,-65.666,89.865,8.14
b15q,-65.578,123.469,8.14
c26,-62.651,169.410,8.14
b30,-70.935,-123.094,8.14
c19c,-64.550,131.609,8.14
b15r,-56.857,-11.012,8.14
b15c,-74.220,176.695,8.14
b15j,-70.935,170.403,8.14
d21b,-70.960,-11.499,8.14
c19c,-62.951,-52.879,8.14
b34,-75.354,-148.902,8.14
b09i,-65.574,80.735,8.14
d28,-70.030,-6.420,8.14
b15m,-68.700,156.645,8.14
c19c,-73.636,-53.846,8.14
d29c,-71.027,-42.239,8.14
b09a,-73.224,-31.169,8.14
b17b,-63.613,85.058,8.14
d11,-66.525,47.039,8.14
c19a,-64.550,176.727,8.14
c16,-66.754,-34.836,8.14
b15b,-64.999,115.572,8.14
c16,-76.936,164.525,8.14
c16,-66.737,64.038,8.14
a64,-69.738,-61.250,8.14
b15m,-65.552,138.882,8.14
b09f,-61.772,-54.483,8.14
b09f,-64.312,98.607,8.14
a57a,-60.648,-54.805,8.14
c16,-64.371,99.436,8.14
a34a,-73.003,-58.184,8.14
a43a,-73.003,-58.184,8.14
a56,-49.335,-25.789,8.14
c07,-59.354,-48.262,8.14
b22b,-75.890,-163.526,8.14
b15k,-65.875,49.465,8.14
b46,-72.606,-108.652,8.14
d21b,-77.491,-38.280,8.14
b15x,-75.838,-50.849,8.14
c08,-64.755,104.671,8.14
b15s,-74.583,170.418,8.14
a75,-70.770,-59.961,8.14
a43d,-67.723,-60.668,8.14
a43c,-58.027,-36.467,8.14
b16,-65.222,127.885,8.14
c14a,-67.621,147.207,8.13
b17b,-65.261,138.345,8.13
a69a,-64.942,-57.709,8.13
b15z,-69.297,13.498,8.13
b17b,-66.141,79.793,8.13
a22a,-56.373,-36.119,8.13
a52,-61.687,-53.760,8.13
b15g,-66.750,75.682,8.13
e20,-62.341,-38.268,8.13
b15x,-54.892,-38.071,8.13
b15aa,-72.092,-16.802,8.13
a24,-71.275,-54.104,8.13
b15aa,-65.427,49.727,8.13
b10b,-70.314,-179.203,8.13
c19c,-65.519,52.785,8.13
a47,-61.544,-54.556,8.13
d23,-69.379,74.657,8.13
d28,-61.272,-52.183,8.13
a23,-77.600,-40.600,8.13
b15r,-60.034,-29.077,8.13
b10a,-67.170,-120.691,8.13
b15d,-66.828,45.503,8.13
c19a,-65.064,158.376,8.13
d31,-70.261,-6.760,8.13
a43b,-65.375,-53.982,8.13
b15b,-60.427,-31.092,8.13
d29a,-68.833,-42.745,8.13
b15a,-76.984,174.309,8.13
b15b,-66.776,65.737,8.13
e13,-69.153,-125.602,8.13
c28b,-65.946,57.560,8.13
b14,-71.739,-176.802,8.13
b30,-64.784,-134.919,8.13
b17,-75.543,-174.283,8.13
b09i,-64.899,92.809,8.13
b16,-66.354,77.333,8.13
b09d,-66.689,63.644,8.13
b15x,-62.112,-54.106,8.13
b15g,-66.851,68.689,8.13
a43d,-70.989,-57.634,8.13
b16,-65.576,122.452,8.13
d11,-65.194,52.170,8.13
c19c,-65.143,150.011,8.13
a68b,-63.837,-54.354,8.13
a22b,-68.957,-52.014,8.13
c19d,-66.276,120.441,8.13
b15g,-66.433,78.774,8.13
a46,-63.178,-50.459,8.13
b15x,-75.890,-46.936,8.13
a43k,-55.839,-39.486,8.13
b15f,-65.586,55.202,8.13
a31,-62.580,-54.208,8.13
a43b,-54.435,-39.276,8.13
c18a,-66.811,67.457,8.13
b42,-67.095,-150.869,8.13
c19b,-68.643,160.531,8.13
c28a2,-65.744,123.952,8.13
d28,-67.007,44.647,8.13
a43g,-62.896,-52.341,8.13
c16,-66.334,61.317,8.13
a62,-70.253,-5.084,8.13
c19d,-65.334,110.393,8.13
c19a,-59.383,-98.967,8.13
b09d,-65.518,138.267,8.13
a22b,-61.312,-50.262,8.13
b09f,-66.402,74.647,8.13
d28,-69.099,13.398,8.13
b15b,-66.417,60.037,8.12
d11,-66.439,66.802,8.12
d29b,-67.295,-54.943,8.12
b42,-73.489,-134.068,8.12
b15m,-64.780,134.173,8.12
b09c,-64.882,132.744,8.12
a43f,-56.639,-41.244,8.12
e11,-68.073,-165.528,8.12
e11,-68.097,-165.712,8.12
b09d,-64.582,102.009,8.12
b15a,-59.705,-178.006,8.12
d11,-66.458,66.978,8.12
a35,-73.022,-22.373,8.12
c18a,-70.260,-51.054,8.12
b15k,-66.440,63.238,8.12
b15b,-72.741,-34.214,8.12
a69b,-67.344,-61.139,8.12
c19c,-65.638,90.237,8.12
c16,-66.397,79.341,8.12
a31,-62.604,-54.058,8.12
b09g,-64.951,91.203,8.12
a43c,-62.501,-51.763,8.12
a43b,-70.814,-59.088,8.12
b09d,-65.476,121.328,8.12
b42,-72.594,-110.970,8.12
d11,-69.424,12.195,8.12
c28b,-64.471,94.934,8.12
b16,-65.530,81.038,8.12
c16,-66.648,63.365,8.12
a22a,-76.283,-46.550,8.12
a76b,-71.405,-59.511,8.12
e13,-69.196,-125.435,8.12
b15g,-65.954,148.535,8.12
b15q,-65.924,144.310,8.12
b15f,-68.741,31.096,8.12
a78,-70.157,-7.293,8.12
b19,-76.416,-178.397,8.12
b15s,-64.879,129.844,8.12
b15s,-76.355,167.213,8.12
e17,-73.204,-173.791,8.12
c16,-68.883,159.148,8.12
c19c,-69.695,9.558,8.12
b15b,-76.391,-177.711,8.12
b09a,-73.193,-30.689,8.12
b15f,-68.230,35.686,8.12
d11,-73.806,-32.397,8.12
d28,-73.109,-21.336,8.12
a62,-69.343,-43.676,8.12
b15a,-69.490,162.911,8.12
b17a,-71.811,173.911,8.12
c23,-70.713,171.190,8.12
b13,-71.379,-166.047,8.12
c21a,-73.918,-31.117,8.12
b42,-70.088,-151.564,8.12
c08,-71.210,-54.676,8.12
c19d,-72.947,-41.391,8.12
a56,-58.718,-43.923,8.12
c18b,-66.181,116.558,8.12
b15b,-69.949,4.990,8.12
b15ab,-66.868,44.968,8.12
a57a,-61.164,-54.424,8.12
b39,-76.933,-37.592,8.12
a43b,-74.609,-54.720,8.12
b39,-64.824,133.177,8.12
d21a,-73.725,-31.205,8.12
b15j,-65.750,146.874,8.12
b17a,-65.468,-51.621,8.12
a35b,-75.663,-39.137,8.12
c28b,-58.228,-45.024,8.12
c19c,-65.085,150.743,8.12
c20,-56.948,80.068,8.12
b09h,-68.247,-37.713,8.12
c21a,-65.081,71.762,8.11
c19d,-65.141,117.005,8.11
b09i,-71.628,-36.861,8.11
d21a,-73.798,-30.748,8.11
b17b,-64.263,76.458,8.11
a57a,-67.201,-57.820,8.11
b15k,-75.748,-53.494,8.11
b40,-65.684,132.428,8.11
b31,-71.600,-113.330,8.11
b15n,-62.399,77.317,8.11
e08,-65.310,54.841,8.11
b16,-73.947,-34.889,8.11
b15s,-64.755,134.330,8.11
c28a,-64.682,102.699,8.11
c16,-75.685,165.113,8.11
b15g,-68.763,160.449,8.11
d32,-66.810,70.908,8.11
a62,-54.013,-30.760,8.11
b15f,-65.166,128.116,8.11
a43b,-60.630,-52.193,8.11
d29b,-69.680,0.941,8.11
a35,-73.036,-22.619,8.11
a20b,-59.400,-52.173,8.11
b15b,-64.737,104.671,8.11
b21a,-74.221,-137.635,8.11
b16,-64.935,101.290,8.11
c18a,-61.835,-41.997,8.11
b15k,-76.937,-33.082,8.11
e17,-74.264,-173.070,8.11
d30a,-73.596,-25.434,8.11
c26,-66.249,152.031,8.11
b09d,-67.414,-43.699,8.11
b15f,-66.014,58.281,8.11
c18,-75.885,173.815,8.11
b15d,-72.997,177.074,8.11
c18,-77.526,177.244,8.11
a34a,-69.872,-58.605,8.11
b46,-68.439,-159.124,8.11
d11,-73.830,-32.150,8.11
b15aa,-69.237,-37.396,8.11
c19a,-56.899,-147.847,8.11
a20a,-55.336,-32.005,8.11
a22a,-74.902,-55.347,8.11
b16,-55.894,-24.101,8.11
b22c,-72.323,-112.329,8.11
a43b,-67.989,-55.549,8.11
b15r,-74.674,-35.207,8.11
d11,-68.229,33.166,8.11
a22c,-73.406,-32.683,8.11
c28b,-65.458,120.875,8.11
b09d,-64.767,-44.983,8.11
b15b,-72.242,-35.296,8.11
a43b,-66.568,-54.526,8.11
b27,-68.496,-168.004,8.11
b39,-76.070,-45.098,8.11
c21b,-64.911,95.833,8.11
e13,-69.117,-125.780,8.11
b15s,-69.425,162.842,8.11
a61,-72.809,-30.078,8.11
b34,-67.441,179.209,8.11
a74b,-75.789,-48.346,8.10
b15d,-74.061,-38.703,8.10
b15aa,-57.487,-32.291,8.10
c38b,-65.344,99.153,8.10
a43a,-74.659,-58.403,8.10
c16,-67.089,44.889,8.10
a57,-77.302,-48.089,8.10
b15d,-64.698,133.911,8.10
b14,-68.568,179.879,8.10
c19c,-65.695,84.522,8.10
a46,-60.006,-48.427,8.10
d14,-68.937,74.893,8.10
a62,-60.012,-33.615,8.10
d11,-68.109,33.656,8.10
a22b,-75.724,-42.691,8.10
c08,-65.589,143.243,8.10
b09f,-67.446,42.742,8.10
c16,-75.793,163.717,8.10
b15n,-55.305,81.301,8.10
b15f,-66.052,58.435,8.10
b15r,-68.071,77.742,8.10
b32,-74.055,-155.085,8.10
a22a,-76.309,-47.136,8.10
b16,-74.087,-31.852,8.10
a80a,-71.025,-59.688,8.10
c18b,-65.295,126.858,8.10
c28a,-64.778,72.001,8.10
b15j,-65.036,156.549,8.10
c06,-64.082,100.490,8.10
c28b,-64.693,135.992,8.10
b09a,-65.708,85.455,8.10
d30b,-70.428,-51.811,8.10
b15f,-65.916,62.841,8.10
b15b,-64.644,102.481,8.10
b31,-66.465,-87.354,8.10
b16,-75.797,-37.184,8.10
a43b,-73.176,-57.233,8.10
a43k,-56.881,-36.444,8.10
c28b,-65.355,139.867,8.10
a38a,-71.082,-58.755,8.10
b09g,-64.424,101.682,8.10
a20a,-56.631,-38.731,8.10
c19d,-69.631,20.521,8.10
b30,-65.039,-133.943,8.10
b15r,-63.921,-47.640,8.10
b15ab,-66.962,44.662,8.10
b15r,-56.015,-10.098,8.10
c18a,-64.822,103.116,8.10
b09b,-67.095,148.828,8.10
b15b,-53.756,-13.549,8.10
b09a,-55.763,-32.517,8.10
b16,-73.002,-39.441,8.10
b15b,-65.252,124.543,8.10
b15g,-67.989,153.688,8.10
c19c,-60.352,-53.014,8.10
a74a,-75.407,-52.960,8.10
d12,-65.504,82.097,8.10
b34,-74.947,-162.952,8.10
c16,-64.890,-31.543,8.10
c19c,-64.527,131.455,8.10
a50,-63.772,-53.445,8.10
d11,-67.095,44.935,8.09
b15f,-69.876,-44.552,8.09
d11,-68.189,33.330,8.09
b09d,-66.997,45.142,8.09
c10,-65.725,81.206,8.09
b15l,-65.231,80.933,8.09
b15f,-66.275,79.427,8.09
a23a,-76.136,-41.754,8.09
b09a,-65.727,85.626,8.09
b19,-76.044,-177.157,8.09
c08,-74.043,-37.277,8.09
b22b,-73.987,-131.158,8.09
d11,-68.269,33.001,8.09
b15n,-65.980,144.159,8.09
b15aa,-53.181,-31.423,8.09
b15aa,-70.027,24.271,8.09
b15j,-68.320,155.635,8.09
e02,-67.886,-147.745,8.09
b41,-75.938,-150.648,8.09
d11,-68.149,33.493,8.09
d12,-65.504,81.922,8.09
b09d,-59.042,-34.125,8.09
b09d,-74.067,-36.285,8.09
b10a,-67.732,-90.193,8.09
a20a,-55.830,-32.335,8.09
b31,-66.323,-102.253,8.09
a62,-62.731,-39.144,8.09
c19c,-61.105,-51.763,8.09
b15s,-68.231,154.508,8.09
b15b,-68.687,76.511,8.09
b34,-74.740,-146.745,8.09
c19c,-75.215,-46.032,8.09
d29c,-69.671,8.159,8.09
a75,-72.069,-59.959,8.09
b30,-73.927,-128.255,8.09
d28,-65.495,55.433,8.09
b15l,-68.591,-38.162,8.09
b12,-71.106,-161.074,8.09
b09d,-73.588,-37.923,8.09
a61,-63.569,-32.466,8.09
a32a,-64.943,-57.292,8.09
b19,-69.921,175.375,8.09
c21a,-60.226,-52.546,8.09
b09d,-55.125,-27.683,8.09
b17a,-65.886,80.790,8.09
b15k,-66.368,63.965,8.09
a57a,-67.933,-59.464,8.09
b12,-71.109,-161.298,8.09
a23a,-70.135,-55.734,8.09
d30b,-70.985,-49.610,8.09
a57b,-68.203,-59.718,8.09
a62,-63.254,-39.889,8.09
b10a,-67.632,-85.368,8.09
b17a,-70.905,-11.140,8.09
b15l,-65.090,-43.646,8.09
b39,-68.818,12.174,8.09
b27,-62.795,-161.140,8.09
c06,-65.192,111.347,8.09
b22b,-75.755,-152.841,8.09
c16,-70.274,-16.418,8.09
e11,-68.243,-166.264,8.09
b19,-77.540,-176.978,8.09
d29b,-69.685,7.889,8.09
b15a,-73.384,170.674,8.09
c16,-65.170,126.627,8.09
b17b,-63.857,76.866,8.09
a68m,-56.481,-36.121,8.09
b09d,-66.595,73.848,8.09
e17,-67.345,155.574,8.09
b10a,-67.639,-85.178,8.09
b17a,-67.902,39.594,8.09
e02,-69.880,-158.322,8.09
a24,-77.737,-36.395,8.09
b15y,-54.244,-42.790,8.09
b09b,-68.500,158.013,8.09
a43b,-65.498,-54.045,8.09
e02,-67.926,-147.583,8.09
b15aa,-69.181,-37.278,8.09
c19c,-65.292,138.706,8.09
c28a,-64.723,102.839,8.08
b18,-77.400,-169.375,8.08
c19c,-70.769,-11.478,8.08
c28b,-65.209,109.110,8.08
a57a,-61.608,-56.856,8.08
c06,-65.186,111.174,8.08
a57b,-68.213,-59.524,8.08
a66,-53.634,-24.454,8.08
b15g,-64.864,135.220,8.08
a61,-73.415,-28.697,8.08
b15j,-67.030,152.130,8.08
d29c,-70.326,-7.406,8.08
a68a,-59.454,-48.643,8.08
d30b,-69.243,15.826,8.08
b15b,-66.398,62.891,8.08
b32,-74.087,-129.165,8.08
c19b,-65.382,123.540,8.08
b43,-75.078,-150.205,8.08
b15aa,-60.647,-37.575,8.08
b47,-73.756,-133.378,8.08
a76f,-55.832,-35.188,8.08
b15d,-64.706,134.080,8.08
d31,-73.766,-36.938,8.08
c19c,-65.413,75.442,8.08
c16,-68.257,155.949,8.08
b15r,-74.650,-35.861,8.08
a43f,-51.530,-40.258,8.08
b15g,-66.424,48.555,8.08
b15n,-70.427,169.214,8.08
b15g,-64.964,116.951,8.08
a53a,-59.170,-45.762,8.08
a20b,-59.461,-51.132,8.08
c16,-56.235,-2.507,8.08
d21b,-67.361,-43.747,8.08
b15j,-77.295,169.681,8.08
e02,-69.946,-158.412,8.08
c28b,-64.650,135.855,8.08
a22c,-54.597,-19.654,8.08
a43c,-74.072,-54.114,8.08
b15l,-74.162,-27.751,8.08
b28,-74.740,-109.567,8.08
b28,-74.740,-109.567,8.08
b17a,-65.588,82.177,8.08
c16,-65.991,49.987,8.08
b15f,-68.812,30.707,8.08
d11,-73.723,-29.286,8.08
b16,-70.520,-53.770,8.08
e11,-68.294,-166.405,8.08
c19a,-63.786,159.475,8.08
b17a,-65.269,119.341,8.08
b15r,-74.607,-35.098,8.08
a56,-64.063,-54.014,8.08
a78,-72.353,-35.053,8.08
a34a,-74.151,-59.490,8.08
a43a,-74.151,-59.490,8.08
a38a,-71.415,-58.304,8.08
e14,-75.076,-177.804,8.08
b31a,-64.173,-80.787,8.08
b16,-74.874,-33.133,8.08
b15r,-68.156,-50.772,8.08
d29a,-61.384,-30.136,8.08
b09h,-70.556,-9.584,8.08
b15f,-65.848,70.609,8.08
a43f,-51.243,-36.033,8.08
c19b,-66.515,116.942,8.08
b16,-64.884,132.554,8.08
d11,-73.729,-29.544,8.08
b15c,-75.705,-179.338,8.08
b16,-74.786,-32.443,8.08
b14,-67.255,-178.784,8.07
c28b,-66.710,77.850,8.07
a38a,-64.413,-55.123,8.07
b21a,-74.311,-137.560,8.07
c21a,-60.506,-53.075,8.07
c06,-58.483,92.112,8.07
b15g,-65.520,55.613,8.07
d11,-66.721,-52.067,8.07
c09,-65.415,82.712,8.07
a76a,-59.066,-50.449,8.07
b15b,-70.168,-5.893,8.07
b15f,-69.369,-45.335,8.07
c21a,-66.500,64.111,8.07
c19c,-69.893,5.296,8.07
a38b,-57.871,-46.690,8.07
a21a,-59.264,-49.000,8.07
c18a,-66.617,61.932,8.07
b17b,-56.954,88.606,8.07
c08,-63.633,-50.920,8.07
b09i,-70.938,-37.622,8.07
a43g,-57.360,-36.941,8.07
b15x,-61.886,-54.487,8.07
b27,-71.108,-129.740,8.07
b09d,-74.226,-27.132,8.07
b17a,-70.658,-10.512,8.07
b30,-72.206,-112.466,8.07
c19,-73.910,174.752,8.07
e16,-76.042,-159.536,8.07
c28a,-63.762,75.807,8.07
d27,-74.451,-29.968,8.07
b15t,-58.849,-41.865,8.07
c06,-64.080,98.074,8.07
b15q,-64.326,101.997,8.07
a43b,-74.991,-54.926,8.07
c10,-65.156,91.868,8.07
a68i,-56.145,-35.329,8.07
b15f,-69.612,27.040,8.07
c28a,-65.338,138.430,8.07
b09d,-71.147,-39.922,8.07
a69a,-67.785,-61.008,8.07
b09i,-67.337,-45.276,8.07
a53a,-63.670,-53.724,8.07
b15n,-55.061,87.941,8.07
e16,-71.946,-174.869,8.07
b09c,-65.869,85.963,8.07
b15b,-66.769,75.861,8.07
b19,-60.480,-172.141,8.07
b17b,-73.418,178.667,8.07
b15g,-68.103,37.078,8.07
e17,-73.948,-172.858,8.07
d11,-66.662,71.905,8.07
b09d,-65.912,142.796,8.07
b09a,-73.328,-26.259,8.07
b09a,-73.187,-33.554,8.07
b09a,-73.238,-26.885,8.07
a34a,-69.540,-59.357,8.07
a43a,-69.540,-59.357,8.07
b15z,-65.998,49.442,8.07
a35b,-76.037,-38.847,8.07
a43c,-61.752,-48.725,8.07
b16,-74.308,-31.815,8.07
e14,-75.090,-177.527,8.07
b15j,-62.436,170.083,8.07
b09a,-73.494,-25.053,8.07
