1121,-51.902,5.194
1122,-51.883,5.528
1123,-51.862,5.860
1124,-51.841,6.193
1125,-51.818,6.525
1126,-51.794,6.856
1127,-51.768,7.187
1128,-51.742,7.518
1129,-51.714,7.848
1130,-51.685,8.177
1131,-51.655,8.506
1132,-51.624,8.835
1133,-51.592,9.162
1134,-51.558,9.490
1135,-51.524,9.816
1136,-51.488,10.142
1137,-51.451,10.467
1138,-51.413,10.792
1139,-51.374,11.116
1140,-51.333,11.439
1141,-51.292,11.762
1142,-51.249,12.083
1143,-51.206,12.404
1144,-51.161,12.724
1145,-51.115,13.044
1146,-51.068,13.362
1147,-51.020,13.680
1148,-50.970,13.997
1149,-50.920,14.313
1150,-50.869,14.628
1151,-50.816,14.942
1152,-50.762,15.255
1153,-50.708,15.567
1154,-50.652,15.879
1155,-50.595,16.189
1156,-50.538,16.499
1157,-50.479,16.807
1158,-50.419,17.115
1159,-50.358,17.421
1160,-50.296,17.726
1161,-50.233,18.031
1162,-50.169,18.334
1163,-50.104,18.636
1164,-50.038,18.938
1360,-50.027,-19.942
1361,-50.096,-19.643
1362,-50.165,-19.343
1363,-50.232,-19.041
1364,-50.298,-18.739
1365,-50.364,-18.435
1366,-50.428,-18.130
1367,-50.491,-17.824
1368,-50.554,-17.517
1369,-50.615,-17.210
1370,-50.675,-16.901
1371,-50.735,-16.591
1372,-50.793,-16.280
1373,-50.850,-15.968
1374,-50.906,-15.655
1375,-50.961,-15.341
1376,-51.015,-15.026
1377,-51.068,-14.710
1378,-51.119,-14.394
1379,-51.170,-14.076
1380,-51.220,-13.758
1381,-51.268,-13.438
1382,-51.316,-13.118
1383,-51.362,-12.797
1384,-51.407,-12.475
1385,-51.451,-12.152
1386,-51.494,-11.829
1387,-51.536,-11.505
1388,-51.576,-11.180
1389,-51.616,-10.854
1390,-51.654,-10.528
1391,-51.691,-10.201
1392,-51.727,-9.873
1393,-51.762,-9.545
1394,-51.796,-9.215
1395,-51.829,-8.886
1396,-51.860,-8.556
1397,-51.890,-8.225
1398,-51.919,-7.893
1399,-51.947,-7.561
1400,-51.974,-7.229
1401,-51.999,-6.896
1402,-52.023,-6.563
1403,-52.046,-6.229
1404,-52.068,-5.895
1405,-52.089,-5.560
1406,-52.109,-5.225
