date,ers_1,ers_2,ers_3
1993182,-68.8733,-168.9889,1
1993183,-68.8733,-168.9889,1
1993184,-68.8416,-168.9737,1
1993185,-68.7782,-168.9433,1
1993186,-68.7149,-168.9129,1
1993187,-68.6874,-168.9796,1
1993188,-68.6959,-169.1432,1
1993189,-68.7043,-169.307,1
1993190,-68.7191,-169.4717,1
1993191,-68.7403,-169.6375,1
1993192,-68.7614,-169.8032,1
1993193,-68.7638,-169.8383,1
1993194,-68.7474,-169.7425,1
1993195,-68.7309,-169.6469,1
1993196,-68.7254,-169.4903,1
1993197,-68.7308,-169.2729,1
1993198,-68.7362,-169.0556,1
1993199,-68.7342,-168.8379,1
1993200,-68.7249,-168.6198,1
1993201,-68.7156,-168.4018,1
1993202,-68.6988,-168.2023,1
1993203,-68.6746,-168.0214,1
1993204,-68.6504,-167.8405,1
1993205,-68.6057,-167.6029,1
1993206,-68.5404,-167.3088,1
1993207,-68.4751,-167.0146,1
1993208,-68.4261,-166.8141,1
1993209,-68.3932,-166.7073,1
1993210,-68.3603,-166.6005,1
1993211,-68.3188,-166.4763,1
1993212,-68.2685,-166.3346,1
1993213,-68.2182,-166.1929,1
1993214,-68.1812,-166.0846,1
1993215,-68.1573,-166.0095,1
1993216,-68.1333,-165.9345,1
1993217,-68.1092,-165.8047,1
1993218,-68.0848,-165.6201,1
1993219,-68.0605,-165.4356,1
1993220,-68.0415,-165.2751,1
1993221,-68.028,-165.1386,1
1993222,-68.0145,-165.0022,1
1993223,-67.9916,-164.9278,1
1993224,-67.9592,-164.9153,1
1993225,-67.9269,-164.9029,1
1993226,-67.9108,-164.8967,1
1993227,-67.9108,-164.8967,1
1993228,-67.9108,-164.8967,1
1993229,-67.9274,-164.8896,1
1993230,-67.9606,-164.8754,1
1993231,-67.9939,-164.8612,1
1993232,-68.0303,-164.812,1
1993233,-68.0698,-164.7278,1
1993234,-68.1093,-164.6435,1
1993235,-68.1622,-164.5065,1
1993236,-68.2285,-164.3166,1
1993237,-68.2948,-164.1266,1
1993238,-68.3025,-163.9913,1
1993239,-68.2516,-163.9104,1
1993240,-68.2007,-163.8296,1
1993241,-68.1078,-163.7271,1
1993242,-67.9729,-163.6029,1
1993243,-67.838,-163.4788,1
1993244,-67.7336,-163.3782,1
1993245,-67.66,-163.3011,1
1993246,-67.5863,-163.224,1
1993247,-67.5198,-163.1236,1
1993248,-67.4605,-162.9999,1
1993249,-67.4012,-162.8762,1
1993250,-67.3496,-162.7741,1
1993251,-67.3056,-162.6936,1
1993252,-67.2615,-162.6131,1
1993253,-67.2203,-162.5711,1
1993254,-67.1817,-162.5675,1
1993255,-67.1432,-162.5638,1
1993256,-67.1283,-162.6256,1
1993257,-67.1369,-162.7527,1
1993258,-67.1455,-162.8798,1
1993259,-67.1501,-162.9739,1
1993260,-67.1506,-163.0349,1
1993261,-67.1511,-163.096,1
1993262,-67.1312,-163.0888,1
1993263,-67.091,-163.0135,1
1993264,-67.0508,-162.9382,1
1993265,-67.0023,-162.7817,1
1993266,-66.9453,-162.544,1
1993267,-66.8885,-162.3064,1
1993268,-66.8421,-162.115,1
1993269,-66.8063,-161.9699,1
1993270,-66.7704,-161.8248,1
1993271,-66.7448,-161.68,1
1993272,-66.7294,-161.5356,1
1993273,-66.7141,-161.3911,1
1993274,-66.684,-161.3472,1
1993275,-66.6391,-161.4039,1
1993276,-66.5942,-161.4606,1
1993277,-66.5718,-161.4889,1
1993278,-66.5718,-161.4889,1
1993279,-66.5718,-161.4889,1
1993280,-66.5718,-161.4889,1
1993281,-66.5718,-161.4889,1
1993282,-66.5718,-161.4889,1
1993283,-66.5718,-161.4889,1
1993284,-66.5718,-161.4889,1
1993285,-66.5718,-161.4889,1
1993286,-66.5718,-161.4889,1
1993287,-66.5718,-161.4889,1
1993288,-66.5718,-161.4889,1
1993289,-66.5718,-161.4889,1
1993290,-66.5718,-161.4889,1
1993291,-66.5718,-161.4889,1
1993292,-66.5718,-161.4889,1
1993293,-66.5718,-161.4889,1
1993294,-66.5718,-161.4889,1
1993295,-66.5843,-161.4122,1
1993296,-66.6093,-161.2588,1
1993297,-66.6343,-161.1055,1
1993298,-66.6468,-161.0288,1
1993299,-66.6468,-161.0288,1
1993300,-66.6468,-161.0288,1
1993301,-66.6468,-161.0288,1
1993302,-66.6468,-161.0288,1
1993303,-66.6468,-161.0288,1
