date,ers_1,ers_2,ers_3
1998337,-70.0052,-45.4236,1
1998338,-70.0049,-45.5335,1
1998339,-70.0046,-45.6435,1
1998340,-69.9902,-45.6906,1
1998341,-69.9618,-45.6749,1
1998342,-69.9335,-45.6593,1
1998343,-69.9193,-45.6515,1
1998344,-69.9193,-45.6515,1
1998345,-69.9193,-45.6515,1
1998346,-69.9193,-45.6515,1
1998347,-69.9193,-45.6515,1
1998348,-69.9193,-45.6515,1
1998349,-69.9193,-45.6515,1
1998350,-69.9193,-45.6515,1
1998351,-69.9193,-45.6515,1
1998352,-69.9193,-45.6515,1
1998353,-69.9193,-45.6515,1
1998354,-69.9193,-45.6515,1
1998355,-69.9632,-45.6567,1
1998356,-70.0509,-45.6671,1
1998357,-70.1386,-45.6774,1
1998358,-70.1825,-45.6826,1
1998359,-70.1825,-45.6826,1
1998360,-70.1825,-45.6826,1
1998361,-70.1825,-45.6826,1
1998362,-70.1826,-45.6833,0
1998363,-70.1829,-45.6846,1
1998364,-70.1832,-45.6866,1
1998365,-70.1836,-45.6886,1
1999001,-70.4145,-46.9559,1
1999002,-70.4149,-46.9579,1
1999003,-70.4153,-46.9599,1
1999004,-70.4156,-46.9619,1
1999005,-70.416,-46.9639,1
1999006,-70.4164,-46.9659,1
1999007,-70.4167,-46.9679,1
1999008,-70.4171,-46.9699,1
1999009,-70.4174,-46.9718,1
1999010,-70.4178,-46.9738,1
1999011,-70.4182,-46.9758,1
1999012,-70.4185,-46.9778,1
1999013,-70.4189,-46.9798,1
1999014,-70.4193,-46.9818,1
1999015,-70.4196,-46.9838,1
1999016,-70.42,-46.9858,1
1999017,-70.4204,-46.9878,1
1999018,-70.4207,-46.9898,1
1999019,-70.4211,-46.9918,1
1999020,-70.4214,-46.9938,1
1999021,-70.4218,-46.9958,1
1999022,-70.4222,-46.9978,1
1999023,-70.4225,-46.9997,1
1999024,-70.4229,-47.0017,1
1999025,-70.4233,-47.0037,1
1999026,-70.4236,-47.0057,1
1999027,-70.424,-47.0077,1
1999028,-70.4243,-47.0097,1
1999029,-70.4247,-47.0117,1
1999030,-70.4251,-47.0137,1
1999031,-70.4254,-47.0157,1
1999032,-70.4258,-47.0177,1
1999033,-70.4262,-47.0197,1
1999034,-70.4265,-47.0217,1
1999035,-70.4269,-47.0237,1
1999036,-70.4273,-47.0256,1
1999037,-70.4276,-47.0276,1
1999038,-70.428,-47.0296,1
1999039,-70.4283,-47.0316,1
1999040,-70.4287,-47.0336,1
1999041,-70.4291,-47.0356,1
1999042,-70.4294,-47.0376,1
1999043,-70.4298,-47.0396,1
1999044,-70.4302,-47.0416,1
1999045,-70.4305,-47.0436,1
1999046,-70.4309,-47.0456,1
1999047,-70.4312,-47.0476,1
1999048,-70.4316,-47.0496,1
1999049,-70.432,-47.0516,1
1999050,-70.4323,-47.0535,1
1999051,-70.4327,-47.0555,1
1999052,-70.4331,-47.0575,1
1999053,-70.4334,-47.0595,1
1999054,-70.4338,-47.0615,1
1999055,-70.4342,-47.0635,1
1999056,-70.4345,-47.0655,1
1999057,-70.4349,-47.0675,1
1999058,-70.4352,-47.0695,1
1999059,-70.4356,-47.0715,1
1999060,-70.436,-47.0735,1
1999061,-70.4363,-47.0755,1
1999062,-70.4367,-47.0775,1
1999063,-70.4371,-47.0795,1
1999064,-70.4374,-47.0814,1
1999065,-70.4378,-47.0834,1
1999066,-70.4381,-47.0854,1
1999067,-70.4385,-47.0874,1
1999068,-70.4389,-47.0894,1
1999069,-70.4392,-47.0914,1
1999070,-70.4227,-47.0897,1
1999071,-70.3888,-47.0822,1
1999072,-70.355,-47.0747,1
1999073,-70.3381,-47.071,1
1999074,-70.3381,-47.071,1
1999075,-70.3381,-47.071,1
1999076,-70.3381,-47.071,1
1999077,-70.3381,-47.071,1
1999078,-70.3381,-47.071,1
1999079,-70.3381,-47.071,1
1999080,-70.3381,-47.071,1
1999081,-70.3381,-47.071,1
1999082,-70.333,-47.1127,1
1999083,-70.3227,-47.1959,1
1999084,-70.3124,-47.2792,1
1999085,-70.2649,-47.345,1
1999086,-70.1801,-47.3931,1
1999087,-70.0953,-47.4412,1
1999088,-70.0105,-47.4893,1
1999089,-69.9257,-47.5374,1
1999090,-69.8409,-47.5855,1
1999091,-69.7519,-47.5964,1
1999092,-69.6587,-47.5699,1
1999093,-69.5656,-47.5435,1
1999094,-69.5022,-47.4979,1
1999095,-69.4685,-47.4331,1
1999096,-69.4348,-47.3684,1
1999097,-69.3981,-47.3172,1
1999098,-69.3586,-47.2797,1
1999099,-69.3191,-47.2421,1
1999100,-69.2781,-47.2345,1
1999101,-69.2356,-47.2568,1
1999102,-69.1932,-47.2791,1
1999103,-69.172,-47.2903,1
1999104,-69.172,-47.2903,1
1999105,-69.172,-47.2903,1
1999106,-69.1413,-47.2933,1
1999107,-69.0799,-47.2992,1
1999108,-69.0185,-47.3051,1
1999109,-68.9878,-47.3081,1
1999110,-68.9878,-47.3081,1
1999111,-68.9878,-47.3081,1
1999112,-68.9504,-47.3039,1
1999113,-68.8755,-47.2956,1
1999114,-68.8005,-47.2873,1
1999115,-68.7631,-47.2831,1
1999116,-68.7631,-47.2831,1
1999117,-68.7631,-47.2831,1
1999118,-68.7367,-47.2511,1
1999119,-68.6839,-47.1872,1
1999120,-68.631,-47.1233,1
1999121,-68.5944,-47.0744,1
1999122,-68.574,-47.0405,1
1999123,-68.5537,-47.0066,1
1999124,-68.5308,-46.9727,1
1999125,-68.5054,-46.9385,1
1999126,-68.48,-46.9044,1
1999127,-68.4673,-46.8874,1
1999128,-68.4673,-46.8874,1
1999129,-68.4673,-46.8874,1
1999130,-68.4505,-46.918,1
1999131,-68.4168,-46.9793,1
1999132,-68.3832,-47.0406,1
1999133,-68.3664,-47.0712,1
1999134,-68.3664,-47.0712,1
1999135,-68.3664,-47.0712,1
1999136,-68.3517,-47.0344,1
1999137,-68.3222,-46.9607,1
1999138,-68.2928,-46.8871,1
1999139,-68.2559,-46.8456,1
1999140,-68.2115,-46.8362,1
1999141,-68.1672,-46.8268,1
1999142,-68.145,-46.8221,1
1999143,-68.145,-46.8221,1
1999144,-68.145,-46.8221,1
1999145,-68.145,-46.8221,1
1999146,-68.145,-46.8221,1
1999147,-68.145,-46.8221,1
1999148,-68.145,-46.8221,1
1999149,-68.145,-46.8221,1
1999150,-68.145,-46.8221,1
1999151,-68.0775,-46.7606,1
1999152,-67.9426,-46.6377,1
1999153,-67.8077,-46.5147,1
1999154,-67.708,-46.4391,1
1999155,-67.6436,-46.411,1
1999156,-67.5791,-46.3829,1
1999157,-67.5152,-46.3884,1
1999158,-67.4518,-46.4275,1
1999159,-67.3884,-46.4665,1
1999160,-67.3567,-46.4861,1
1999161,-67.3567,-46.4861,1
1999162,-67.3567,-46.4861,1
1999163,-67.3963,-46.4116,1
1999164,-67.4755,-46.2626,1
1999165,-67.5548,-46.1135,1
1999166,-67.6066,-46.0925,1
1999167,-67.631,-46.1995,1
1999168,-67.6555,-46.3065,1
1999169,-67.6661,-46.3937,1
1999170,-67.663,-46.4612,1
1999171,-67.6599,-46.5286,1
1999172,-67.6612,-46.6209,1
1999173,-67.6668,-46.7381,1
1999174,-67.6726,-46.8553,1
1999175,-67.665,-46.8972,1
1999176,-67.6442,-46.8638,1
1999177,-67.6235,-46.8304,1
1999178,-67.5781,-46.7925,1
1999179,-67.508,-46.7501,1
1999180,-67.438,-46.7076,1
1999181,-67.3563,-46.6951,1
1999182,-67.2629,-46.7126,1
1999183,-67.1694,-46.73,1
1999184,-67.1227,-46.7387,1
1999185,-67.1227,-46.7387,1
1999186,-67.1227,-46.7387,1
1999187,-67.1107,-46.6746,1
1999188,-67.0868,-46.5465,1
1999189,-67.063,-46.4184,1
1999190,-67.0467,-46.3244,1
1999191,-67.0381,-46.2645,1
1999192,-67.0295,-46.2047,1
1999193,-67.0006,-46.1709,1
1999194,-66.9514,-46.163,1
1999195,-66.9022,-46.1552,1
1999196,-66.8488,-46.2444,1
1999197,-66.7911,-46.4305,1
1999198,-66.7334,-46.6167,1
1999199,-66.6695,-46.7243,1
1999200,-66.5992,-46.7532,1
1999201,-66.529,-46.782,1
1999202,-66.4939,-46.7965,1
1999203,-66.4939,-46.7965,1
1999204,-66.4939,-46.7965,1
1999205,-66.4723,-46.853,1
1999206,-66.429,-46.9659,1
1999207,-66.3856,-47.0789,1
1999208,-66.364,-47.1354,1
1999209,-66.364,-47.1354,1
1999210,-66.364,-47.1354,1
1999211,-66.3616,-47.0734,1
1999212,-66.3567,-46.9495,1
1999213,-66.3517,-46.8256,1
1999214,-66.3193,-46.574,1
1999215,-66.2593,-46.1949,1
1999216,-66.1993,-45.8158,1
1999217,-66.124,-45.5949,1
1999218,-66.0335,-45.532,1
1999219,-65.943,-45.4691,1
1999220,-65.8443,-45.4481,1
1999221,-65.7375,-45.469,1
1999222,-65.6308,-45.4899,1
1999223,-65.5358,-45.4994,1
1999224,-65.4527,-45.4977,1
1999225,-65.3695,-45.496,1
1999226,-65.3085,-45.4697,1
1999227,-65.2696,-45.4189,1
1999228,-65.2306,-45.3682,1
1999229,-65.2112,-45.3428,1
1999230,-65.2112,-45.3428,1
1999231,-65.2112,-45.3428,1
1999232,-65.1693,-45.3863,1
1999233,-65.0856,-45.4734,1
1999234,-65.0018,-45.5605,1
1999235,-64.8951,-45.5805,1
1999236,-64.7656,-45.5333,1
1999237,-64.636,-45.4862,1
1999238,-64.5311,-45.4327,1
1999239,-64.4509,-45.3726,1
1999240,-64.3707,-45.3125,1
1999241,-64.295,-45.2371,1
1999242,-64.2238,-45.1463,1
1999243,-64.1527,-45.0556,1
1999244,-64.1068,-44.971,1
1999245,-64.0863,-44.8924,1
1999246,-64.0658,-44.814,1
1999247,-64.0227,-44.6702,1
1999248,-63.9572,-44.4612,1
1999249,-63.8917,-44.2521,1
1999250,-63.7776,-43.9938,1
1999251,-63.615,-43.686,1
1999252,-63.4523,-43.3783,1
1999253,-63.3467,-43.1836,1
1999254,-63.2981,-43.1019,1
1999255,-63.2496,-43.0202,1
1999256,-63.199,-42.9256,1
1999257,-63.1465,-42.818,1
1999258,-63.094,-42.7105,1
1999259,-63.1229,-42.6212,1
1999260,-63.233,-42.5501,1
1999261,-63.3432,-42.479,1
1999262,-63.4211,-42.3921,1
1999263,-63.4668,-42.2894,1
1999264,-63.5125,-42.1867,1
1999265,-63.5281,-41.9549,1
1999266,-63.5135,-41.5939,1
1999267,-63.499,-41.2328,1
1999268,-63.4681,-41.0031,1
1999269,-63.4207,-40.9047,1
1999270,-63.3733,-40.8063,1
1999271,-63.3206,-40.7161,1
1999272,-63.2625,-40.6342,1
1999273,-63.2044,-40.5523,1
1999274,-63.138,-40.4365,1
1999275,-63.0632,-40.2867,1
1999276,-62.9885,-40.137,1
1999277,-62.9276,-40.047,1
1999278,-62.8805,-40.0165,1
1999279,-62.8335,-39.9861,1
1999280,-62.7441,-39.8389,1
1999281,-62.6124,-39.5748,1
1999282,-62.4806,-39.3108,1
1999283,-62.4067,-39.1242,1
1999284,-62.3908,-39.0151,1
1999285,-62.3749,-38.9059,1
1999286,-62.3661,-38.7471,1
1999287,-62.3646,-38.5387,1
1999288,-62.363,-38.3302,1
1999289,-62.3181,-38.2058,1
1999290,-62.2298,-38.1653,1
1999291,-62.1416,-38.1248,1
1999292,-62.0975,-38.1045,1
1999293,-62.0975,-38.1045,1
1999294,-62.0975,-38.1045,1
1999295,-62.0975,-38.1045,1
1999296,-62.0975,-38.1045,1
1999297,-62.0975,-38.1045,1
1999298,-62.0975,-38.1045,1
1999299,-62.0975,-38.1045,1
1999300,-62.0975,-38.1045,1
1999301,-62.0975,-38.1045,1
1999302,-62.0975,-38.1045,1
1999303,-62.0975,-38.1045,1
1999304,-61.9076,-37.8071,0
1999305,-61.4899,-37.1527,0
1999306,-61.0721,-36.4983,0
1999307,-60.8822,-36.2009,1
1999308,-60.8822,-36.2009,1
1999309,-60.8822,-36.2009,1
1999310,-60.865,-36.1997,1
1999311,-60.8305,-36.1974,1
1999312,-60.796,-36.195,1
