date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1997179,-76.609,-45.5205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997180,-76.6017,-45.5202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997181,-76.5981,-45.5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997182,-76.5981,-45.5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997183,-76.5981,-45.5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997184,-76.5981,-45.5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997185,-76.5981,-45.5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997186,-76.5981,-45.5201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997187,-76.585,-45.5141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997188,-76.5587,-45.5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997189,-76.5323,-45.4902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997190,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997191,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997192,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997193,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997194,-76.5192,-45.4842,1,-76.4,-45.6,1,0,0,0,0,0,0,0,0,0,36,27
1997195,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997196,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997197,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997198,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997199,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997200,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997201,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997202,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997203,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997204,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997205,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997206,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997207,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997208,-76.5192,-45.4842,1,-76.4,-45.6,1,0,0,0,0,0,0,0,0,0,36,27
1997209,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997210,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997211,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997212,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997213,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997214,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997215,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997216,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997217,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997218,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997219,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997220,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997221,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997222,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997223,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997224,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997225,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997226,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997227,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997228,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997229,-76.5192,-45.4842,1,-76.4,-45.6,1,0,0,0,0,0,0,0,0,0,36,27
1997230,-76.5192,-45.4842,1,-76.3945,-45.5945,0,0,0,0,0,0,0,0,0,0,0,0
1997231,-76.5192,-45.4842,1,-76.3802,-45.5802,0,0,0,0,0,0,0,0,0,0,0,0
1997232,-76.5192,-45.4842,1,-76.3606,-45.5606,0,0,0,0,0,0,0,0,0,0,0,0
1997233,-76.5192,-45.4842,1,-76.3394,-45.5394,0,0,0,0,0,0,0,0,0,0,0,0
1997234,-76.5192,-45.4842,1,-76.3198,-45.5198,0,0,0,0,0,0,0,0,0,0,0,0
1997235,-76.5192,-45.4842,1,-76.3055,-45.5055,0,0,0,0,0,0,0,0,0,0,0,0
1997236,-76.5192,-45.4842,1,-76.3,-45.5,1,0,0,0,0,0,0,0,0,0,36,27
1997237,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997238,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997239,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997240,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997241,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997242,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997243,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997244,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997245,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997246,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997247,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997248,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997249,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997250,-76.5192,-45.4842,1,-76.3,-45.5,1,0,0,0,0,0,0,0,0,0,36,27
1997251,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997252,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997253,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997254,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997255,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997256,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997257,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997258,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997259,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997260,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997261,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997262,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997263,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997264,-76.5192,-45.4842,1,-76.3,-45.5,1,0,0,0,0,0,0,0,0,0,36,27
1997265,-76.5192,-45.4842,1,-76.3,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
1997266,-76.5192,-45.4842,1,-76.3,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
1997267,-76.5192,-45.4842,1,-76.3,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
1997268,-76.5192,-45.4842,1,-76.3,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
1997269,-76.5192,-45.4842,1,-76.3,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
1997270,-76.5192,-45.4842,1,-76.3,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
1997271,-76.5192,-45.4842,1,-76.3,-45.5,1,0,0,0,0,0,0,0,0,0,36,27
1997272,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997273,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997274,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997275,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997276,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997277,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997278,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997279,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997280,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997281,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997282,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997283,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997284,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997285,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997286,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997287,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997288,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997289,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997290,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997291,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997292,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997293,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997294,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997295,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997296,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997297,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997298,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997299,-76.5192,-45.4842,1,-76.3,-45.4,1,0,0,0,0,0,0,0,0,0,36,27
1997300,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997301,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997302,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997303,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997304,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997305,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997306,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997307,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997308,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997309,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997310,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997311,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997312,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997313,-76.5192,-45.4842,1,-76.3,-45.4,1,0,0,0,0,0,0,0,0,0,36,27
1997314,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997315,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997316,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997317,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997318,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997319,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997320,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997321,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997322,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997323,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997324,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997325,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997326,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997327,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997328,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997329,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997330,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997331,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997332,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997333,-76.5192,-45.4842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997334,-76.5024,-45.4737,1,-76.3,-44.75,1,0,0,0,0,0,0,0,0,0,36,27
1997335,-76.469,-45.4526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997336,-76.4355,-45.4315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997337,-76.4187,-45.421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997338,-76.4187,-45.421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997339,-76.4187,-45.421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997340,-76.4187,-45.421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997341,-76.4187,-45.421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997342,-76.4187,-45.421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997343,-76.4213,-45.3903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997344,-76.4265,-45.3289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997345,-76.4316,-45.2676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997346,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997347,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997348,-76.4342,-45.2369,1,-76.3,-44.1,1,0,0,0,0,0,0,0,0,0,36,27
1997349,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997350,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997351,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997352,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997353,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997354,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997355,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997356,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997357,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997358,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997359,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997360,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997361,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997362,-76.4342,-45.2369,1,-76.3,-44.2,1,0,0,0,0,0,0,0,0,0,36,27
1997363,-76.4342,-45.2369,1,-76.3,-44.4411,0,0,0,0,0,0,0,0,0,0,0,0
1997364,-76.4342,-45.2369,1,-76.3,-44.8706,0,0,0,0,0,0,0,0,0,0,0,0
1997365,-76.4342,-45.2369,0,-76.3,-45.1,1,0,0,0,0,0,0,0,0,0,36,27
1998001,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998002,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998003,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998004,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998005,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998006,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998007,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998008,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998009,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998010,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998011,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998012,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998013,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998014,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998015,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998016,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998017,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998018,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998019,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998020,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998021,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998022,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998023,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998024,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998025,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998026,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998027,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998028,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998029,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998030,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998031,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998032,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998033,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998034,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998035,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998036,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998037,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998038,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998039,-76.4342,-45.2369,1,-76.2,-45,1,0,0,0,0,0,0,0,0,0,36,27
1998040,-76.4342,-45.2369,1,-76.2055,-44.972,0,0,0,0,0,0,0,0,0,0,0,0
1998041,-76.4342,-45.2369,1,-76.2198,-44.9088,0,0,0,0,0,0,0,0,0,0,0,0
1998042,-76.4342,-45.2369,1,-76.2394,-44.8229,0,0,0,0,0,0,0,0,0,0,0,0
1998043,-76.4342,-45.2369,1,-76.2606,-44.7266,0,0,0,0,0,0,0,0,0,0,0,0
1998044,-76.4342,-45.2369,1,-76.2802,-44.6324,0,0,0,0,0,0,0,0,0,0,0,0
1998045,-76.4342,-45.2369,1,-76.2945,-44.5527,0,0,0,0,0,0,0,0,0,0,0,0
1998046,-76.4342,-45.2369,1,-76.3,-44.5,1,0,0,0,0,0,0,0,0,0,36,27
1998047,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998048,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998049,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998050,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998051,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998052,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998053,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998054,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998055,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998056,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998057,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998058,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998059,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998060,-76.4342,-45.2369,1,-76.3,-44.2,1,0,0,0,0,0,0,0,0,0,36,27
1998061,-76.4342,-45.2369,1,-76.3055,-44.2443,0,0,0,0,0,0,0,0,0,0,0,0
1998062,-76.4342,-45.2369,1,-76.3198,-44.3586,0,0,0,0,0,0,0,0,0,0,0,0
1998063,-76.4342,-45.2369,1,-76.3394,-44.5149,0,0,0,0,0,0,0,0,0,0,0,0
1998064,-76.4342,-45.2369,1,-76.3606,-44.6851,0,0,0,0,0,0,0,0,0,0,0,0
1998065,-76.4342,-45.2369,1,-76.3802,-44.8414,0,0,0,0,0,0,0,0,0,0,0,0
1998066,-76.4342,-45.2369,1,-76.3945,-44.9557,0,0,0,0,0,0,0,0,0,0,0,0
1998067,-76.4342,-45.2369,1,-76.4,-45,1,0,0,0,0,0,0,0,0,0,36,27
1998068,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998069,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998070,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998071,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998072,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998073,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998074,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998075,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998076,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998077,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998078,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998079,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998080,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998081,-76.4342,-45.2369,1,-76.3,-44.7,1,0,0,0,0,0,0,0,0,0,36,27
1998082,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998083,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998084,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998085,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998086,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998087,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998088,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998089,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998090,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998091,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998092,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998093,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998094,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998095,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998096,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998097,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998098,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998099,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998100,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998101,-76.4342,-45.2369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998102,-76.4342,-45.2369,1,-76.3,-44.8,1,0,0,0,0,0,0,0,0,0,36,27
1998103,-76.4342,-45.2369,1,-76.3,-44.8,0,0,0,0,0,0,0,0,0,0,0,0
1998104,-76.4342,-45.2369,1,-76.3,-44.8,0,0,0,0,0,0,0,0,0,0,0,0
1998105,-76.4342,-45.2369,1,-76.3,-44.8,0,0,0,0,0,0,0,0,0,0,0,0
1998106,-76.4342,-45.2369,1,-76.3,-44.8,0,0,0,0,0,0,0,0,0,0,0,0
1998107,-76.4342,-45.2369,1,-76.3,-44.8,0,0,0,0,0,0,0,0,0,0,0,0
1998108,-76.4342,-45.2369,1,-76.3,-44.8,0,0,0,0,0,0,0,0,0,0,0,0
