date,nic_1,nic_2,nic_3,size_1,size_2
1991320,-57.6216,-47.8894,0,0,0
1991321,-57.6,-47.9,1,45,40
1991322,-57.5255,-47.9,0,0,0
1991323,-57.3752,-47.9,0,0,0
1991324,-57.181,-47.9,0,0,0
1991325,-56.9745,-47.9,0,0,0
1991326,-56.7876,-47.9,0,0,0
1991327,-56.6522,-47.9,0,0,0
1991328,-56.6,-47.9,1,45,40
1991329,-56.6,-47.9,0,0,0
1991330,-56.6,-47.9,0,0,0
1991331,-56.6,-47.9,0,0,0
1991332,-56.6,-47.9,0,0,0
1991333,-56.6,-47.9,0,0,0
1991334,-56.6,-47.9,0,0,0
1991335,-56.6,-47.9,1,45,40
1991336,-56.5452,-47.7615,0,0,0
1991337,-56.4023,-47.4017,0,0,0
1991338,-56.2037,-46.9039,0,0,0
1991339,-55.9817,-46.3514,0,0,0
1991340,-55.7689,-45.8277,0,0,0
1991341,-55.5975,-45.4161,0,0,0
1991342,-55.5,-45.2,1,45,40
1992005,-54.8,-44,1,45,40
1992019,-53.8,-45.8,1,45,40
1992033,-52.8,-47,1,45,40
1992068,-50.7,-47,1,45,40
