date,ers_1,ers_2,ers_3
1992129,-71.8604,-108.5537,1
1992130,-71.8604,-108.5537,1
1992131,-71.8604,-108.5537,1
1992132,-71.8604,-108.5537,1
1992133,-71.8604,-108.5537,1
1992134,-71.8604,-108.5537,1
1992135,-71.8604,-108.5537,1
1992136,-71.8709,-108.5883,1
1992137,-71.8919,-108.6574,1
1992138,-71.9128,-108.7265,1
1992139,-71.9233,-108.7611,1
1992140,-71.9233,-108.7611,1
1992141,-71.9233,-108.7611,1
1992142,-71.9107,-108.8612,1
1992143,-71.8853,-109.0614,1
1992144,-71.8601,-109.2616,1
1992145,-71.8474,-109.3617,1
1992146,-71.8474,-109.3617,1
1992147,-71.8474,-109.3617,1
1992148,-71.8513,-109.4228,1
1992149,-71.8593,-109.5452,1
1992150,-71.8671,-109.6675,1
1992151,-71.8711,-109.7286,1
1992152,-71.8711,-109.7286,1
1992153,-71.8711,-109.7286,1
1992154,-71.8985,-109.7544,1
1992155,-71.9534,-109.8059,1
1992156,-72.0083,-109.8574,1
1992157,-72.0357,-109.8832,1
1992158,-72.0357,-109.8832,1
1992159,-72.0357,-109.8832,1
1992160,-72.0461,-109.9479,1
1992161,-72.067,-110.0774,1
1992162,-72.0879,-110.207,1
1992163,-72.0983,-110.2717,1
1992164,-72.0983,-110.2717,1
1992165,-72.0983,-110.2717,1
1992166,-72.0983,-110.2717,1
1992167,-72.0983,-110.2717,1
1992168,-72.0983,-110.2717,1
1992169,-72.07,-110.2666,1
1992170,-72.0135,-110.2566,1
1992171,-71.957,-110.2464,1
1992172,-71.9288,-110.2414,1
1992173,-71.9288,-110.2414,1
1992174,-71.9288,-110.2414,1
1992175,-71.9288,-110.2414,1
1992176,-71.9288,-110.2414,1
1992177,-71.9288,-110.2414,1
1992178,-71.9506,-110.3708,1
1992179,-71.9941,-110.6296,1
1992180,-72.0377,-110.8884,1
1992181,-72.0812,-111.1472,1
1992182,-72.1248,-111.406,1
1992183,-72.1683,-111.6648,1
1992184,-72.1901,-111.7942,1
1992185,-72.1901,-111.7942,1
1992186,-72.1901,-111.7942,1
1992187,-72.1901,-111.7942,1
1992188,-72.1901,-111.7942,1
1992189,-72.1901,-111.7942,1
1992190,-72.1901,-111.7942,1
1992191,-72.1901,-111.7942,1
1992192,-72.1901,-111.7942,1
1992193,-72.1901,-111.7942,1
1992194,-72.1901,-111.7942,1
1992195,-72.1901,-111.7942,1
1992196,-72.1901,-111.7942,1
1992197,-72.1901,-111.7942,1
1992198,-72.1901,-111.7942,1
1992199,-72.1901,-111.7942,1
1992200,-72.1901,-111.7942,1
1992201,-72.1901,-111.7942,1
1992202,-72.1901,-111.7942,1
1992203,-72.1901,-111.7942,1
1992204,-72.1901,-111.7942,1
1992205,-72.1901,-111.7942,1
1992206,-72.1901,-111.7942,1
1992207,-72.1901,-111.7942,1
1992208,-72.1901,-111.7942,1
1992209,-72.1901,-111.7942,1
1992210,-72.1901,-111.7942,1
1992211,-72.2107,-111.814,1
1992212,-72.252,-111.8535,1
1992213,-72.2933,-111.893,1
1992214,-72.3139,-111.9128,1
1992215,-72.3139,-111.9128,1
1992216,-72.3139,-111.9128,1
1992217,-72.3139,-111.9128,1
1992218,-72.3139,-111.9128,1
1992219,-72.3139,-111.9128,1
1992220,-72.3139,-111.9128,1
1992221,-72.3139,-111.9128,1
1992222,-72.3139,-111.9128,1
1992223,-72.3139,-111.9128,1
1992224,-72.3139,-111.9128,1
1992225,-72.3139,-111.9128,1
1992226,-72.3059,-111.9023,1
1992227,-72.2899,-111.8812,1
1992228,-72.2739,-111.8601,1
1992229,-72.2659,-111.8495,1
1992230,-72.2659,-111.8495,1
1992231,-72.2659,-111.8495,1
1992232,-72.2515,-111.9374,1
1992233,-72.2225,-112.1133,1
1992234,-72.1936,-112.2892,1
1992235,-72.1792,-112.3771,1
1992236,-72.1792,-112.3771,1
1992237,-72.1792,-112.3771,1
1992238,-72.1419,-112.3266,1
1992239,-72.0673,-112.2255,1
1992240,-71.9927,-112.1244,1
1992241,-71.9554,-112.0739,1
1992242,-71.9554,-112.0739,1
1992243,-71.9554,-112.0739,1
1992244,-71.9188,-111.7508,1
1992245,-71.8457,-111.1047,1
1992246,-71.7725,-110.4586,1
1992247,-71.7462,-110.0809,1
1992248,-71.7669,-109.9718,1
1992249,-71.7875,-109.8626,1
1992250,-71.8523,-109.8493,1
1992251,-71.9612,-109.9319,1
1992252,-72.0701,-110.0145,1
1992253,-72.1246,-110.0558,1
1992254,-72.1246,-110.0558,1
1992255,-72.1246,-110.0558,1
1992256,-72.1246,-110.0558,1
1992257,-72.1246,-110.0558,1
1992258,-72.1246,-110.0558,1
1992259,-72.1363,-110.1227,1
1992260,-72.1599,-110.2564,1
1992261,-72.1833,-110.3901,1
1992262,-72.1951,-110.457,1
1992263,-72.1951,-110.457,1
1992264,-72.1951,-110.457,1
1992265,-72.1951,-110.457,1
1992266,-72.1951,-110.457,1
1992267,-72.1951,-110.457,1
1992268,-72.1916,-110.3586,1
1992269,-72.1846,-110.1619,1
1992270,-72.1776,-109.9652,1
1992271,-72.1741,-109.8669,1
1992272,-72.1741,-109.8669,1
1992273,-72.1741,-109.8669,1
1992274,-72.2028,-109.6839,1
1992275,-72.2602,-109.3179,1
1992276,-72.3176,-108.9519,1
1992277,-72.3463,-108.7689,1
1992278,-72.3463,-108.7689,1
1992279,-72.3463,-108.7689,1
1992280,-72.3785,-108.8012,1
1992281,-72.4428,-108.8658,1
1992282,-72.5072,-108.9304,1
1992283,-72.5394,-108.9627,1
1992284,-72.5394,-108.9627,1
1992285,-72.5394,-108.9627,1
1992286,-72.5394,-108.9627,1
1992287,-72.5394,-108.9627,1
1992288,-72.5394,-108.9627,1
1992289,-72.5318,-109.1322,1
1992290,-72.5166,-109.4713,1
1992291,-72.5014,-109.8104,1
1992292,-72.4938,-109.9799,1
1992293,-72.4938,-109.9799,1
1992294,-72.4938,-109.9799,1
1992295,-72.4938,-109.9799,1
1992296,-72.4938,-109.9799,1
1992297,-72.4938,-109.9799,1
1992298,-72.4938,-109.9799,1
1992299,-72.4938,-109.9799,1
1992300,-72.4938,-109.9799,1
1992301,-72.4938,-109.9799,1
1992302,-72.4938,-109.9799,1
1992303,-72.4938,-109.9799,1
1992304,-72.4677,-110.2082,1
1992305,-72.4156,-110.6649,1
1992306,-72.3636,-111.1216,1
1992307,-72.3375,-111.3499,1
1992308,-72.3375,-111.3499,1
1992309,-72.3375,-111.3499,1
1992310,-72.3375,-111.3499,1
1992311,-72.3375,-111.3499,1
1992312,-72.3375,-111.3499,1
1992313,-72.3193,-111.3663,1
1992314,-72.2828,-111.399,1
1992315,-72.2463,-111.4317,1
1992316,-72.2408,-111.2624,1
1992317,-72.2661,-110.8911,1
1992318,-72.2915,-110.5198,1
1992319,-72.3394,-110.2594,1
1992320,-72.4098,-110.11,1
1992321,-72.4802,-109.9606,1
1992322,-72.5154,-109.8859,1
1992323,-72.5154,-109.8859,1
1992324,-72.5154,-109.8859,1
1992325,-72.5154,-109.8859,1
1992326,-72.5154,-109.8859,1
1992327,-72.5154,-109.8859,1
1992328,-72.5154,-109.8859,1
1992329,-72.5154,-109.8859,1
1992330,-72.5154,-109.8859,1
1992331,-72.5154,-109.8859,1
1992332,-72.5154,-109.8859,1
1992333,-72.5154,-109.8859,1
