date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1992139,-56.7755,-42.2119,0,0,0,0,0,0
1992140,-56.818,-41.6048,0,0,0,0,0,0
1992141,-56.8605,-41.1141,0,0,0,0,0,0
1992142,-56.8798,-40.9123,1,0,0,0,0,0
1992143,-56.8798,-40.9123,1,0,0,0,0,0
1992144,-56.8798,-40.9123,1,0,0,0,0,0
1992145,-56.8899,-40.785,1,0,0,0,0,0
1992146,-56.91,-40.5306,1,0,0,0,0,0
1992147,-56.9302,-40.2761,1,0,0,0,0,0
1992148,-56.9242,-40.1441,1,0,0,0,0,0
1992149,-56.8919,-40.1346,1,0,0,0,0,0
1992150,-56.8595,-40.1251,1,0,0,0,0,0
1992151,-56.8208,-40.0931,1,0,0,0,0,0
1992152,-56.7756,-40.0386,1,0,0,0,0,0
1992153,-56.7305,-39.9841,1,0,0,0,0,0
1992154,-56.7032,-39.9497,1,0,0,0,0,0
1992155,-56.6937,-39.9353,1,0,0,0,0,0
1992156,-56.6842,-39.921,1,0,0,0,0,0
1992157,-56.646,-39.9192,1,0,0,0,0,0
1992158,-56.5789,-39.93,1,0,0,0,0,0
1992159,-56.5118,-39.9407,1,0,0,0,0,0
1992160,-56.4428,-39.9517,1,0,0,0,0,0
1992161,-56.3719,-39.963,1,0,0,0,0,0
1992162,-56.301,-39.9743,1,0,0,0,0,0
1992163,-56.2143,-40.0059,1,0,0,0,0,0
1992164,-56.1118,-40.058,1,0,0,0,0,0
1992165,-56.0092,-40.1101,1,0,0,0,0,0
1992166,-55.9496,-40.1412,1,0,0,0,0,0
1992167,-55.9331,-40.1515,1,0,0,0,0,0
1992168,-55.9166,-40.1618,1,0,0,0,0,0
1992169,-55.8402,-40.023,1,0,0,0,0,0
1992170,-55.7041,-39.7353,1,0,0,0,0,0
1992171,-55.568,-39.4477,1,0,0,0,0,0
1992172,-55.4999,-39.3038,1,0,0,0,0,0
1992173,-55.4999,-39.3038,1,0,0,0,0,0
1992174,-55.4999,-39.3038,1,0,0,0,0,0
1992175,-55.4999,-39.3038,1,0,0,0,0,0
1992176,-55.4999,-39.3038,1,0,0,0,0,0
1992177,-55.4999,-39.3038,1,0,0,0,0,0
1992178,-55.5551,-39.0882,1,0,0,0,0,0
1992179,-55.6655,-38.657,1,0,0,0,0,0
1992180,-55.7759,-38.2258,1,0,0,0,0,0
1992181,-55.8862,-37.7947,1,0,0,0,0,0
1992182,-55.9966,-37.3635,1,0,0,0,0,0
1992183,-56.107,-36.9323,1,0,0,0,0,0
1992184,-56.1598,-36.6333,1,0,0,0,0,0
1992185,-56.155,-36.4664,1,0,0,0,0,0
1992186,-56.1502,-36.2995,1,0,0,0,0,0
1992187,-56.2605,-36.3032,1,0,0,0,0,0
1992188,-56.4858,-36.4772,1,0,0,0,0,0
1992189,-56.7112,-36.6513,1,0,0,0,0,0
1992190,-56.733,-36.8485,1,0,0,0,0,0
1992191,-56.5512,-37.0688,1,0,0,0,0,0
1992192,-56.3695,-37.2891,1,0,0,0,0,0
1992193,-56.275,-37.5475,1,0,0,0,0,0
1992194,-56.2678,-37.8441,1,0,0,0,0,0
1992195,-56.2607,-38.1408,1,0,0,0,0,0
1992196,-56.1544,-38.2834,1,0,0,0,0,0
1992197,-55.9489,-38.2721,1,0,0,0,0,0
1992198,-55.7434,-38.2607,1,0,0,0,0,0
1992199,-55.651,-38.2549,1,0,0,0,0,0
1992200,-55.6716,-38.2547,1,0,0,0,0,0
1992201,-55.6921,-38.2544,1,0,0,0,0,0
1992202,-55.7127,-38.2542,1,0,0,0,0,0
1992203,-55.7332,-38.254,1,0,0,0,0,0
1992204,-55.7538,-38.2538,1,0,0,0,0,0
1992205,-55.7744,-38.2535,1,0,0,0,0,0
1992206,-55.795,-38.2533,1,0,0,0,0,0
1992207,-55.8155,-38.2531,1,0,0,0,0,0
1992208,-55.8361,-38.2528,1,0,0,0,0,0
1992209,-55.8567,-38.2526,1,0,0,0,0,0
1992210,-55.8772,-38.2524,1,0,0,0,0,0
1992211,-55.8978,-38.2522,1,0,0,0,0,0
1992212,-55.9183,-38.2519,1,0,0,0,0,0
1992213,-55.9389,-38.2517,1,0,0,0,0,0
1992214,-55.9492,-38.2516,1,0,0,0,0,0
1992215,-55.9492,-38.2516,1,0,0,0,0,0
1992216,-55.9492,-38.2516,1,0,0,0,0,0
