date,nic_1,nic_2,nic_3,size_1,size_2
1991051,-76.3,-41.6,0,0,0
1991052,-76.3,-41.6,0,0,0
1991053,-76.3,-41.6,0,0,0
1991054,-76.3,-41.6,0,0,0
1991055,-76.3,-41.6,1,56,39
1991056,-76.3,-41.615,0,0,0
1991057,-76.3,-41.654,0,0,0
1991058,-76.3,-41.7083,0,0,0
1991059,-76.3,-41.7689,0,0,0
1991060,-76.3,-41.827,0,0,0
1991061,-76.3,-41.8736,0,0,0
1991062,-76.3,-41.9,1,56,39
1991076,-76.4,-42,1,56,39
1991090,-76.3,-41.7,1,56,39
1991091,-76.3,-41.7,0,0,0
1991092,-76.3,-41.7,0,0,0
1991093,-76.3,-41.7,0,0,0
1991094,-76.3,-41.7,0,0,0
1991095,-76.3,-41.7,0,0,0
1991096,-76.3,-41.7,0,0,0
1991097,-76.3,-41.7,1,56,39
1991118,-76.3,-42.4,1,56,39
1991119,-76.3,-42.4,0,0,0
1991120,-76.3,-42.4,0,0,0
1991121,-76.3,-42.4,0,0,0
1991122,-76.3,-42.4,0,0,0
1991123,-76.3,-42.4,0,0,0
1991124,-76.3,-42.4,0,0,0
1991125,-76.3,-42.4,1,56,39
1991126,-76.2945,-42.3668,0,0,0
1991127,-76.2802,-42.281,0,0,0
1991128,-76.2606,-42.1638,0,0,0
1991129,-76.2394,-42.0362,0,0,0
1991130,-76.2198,-41.919,0,0,0
1991131,-76.2055,-41.8332,0,0,0
1991132,-76.2,-41.8,1,56,39
1991133,-76.2055,-41.8,0,0,0
1991134,-76.2198,-41.8,0,0,0
1991135,-76.2394,-41.8,0,0,0
1991136,-76.2606,-41.8,0,0,0
1991137,-76.2802,-41.8,0,0,0
1991138,-76.2945,-41.8,0,0,0
1991139,-76.3,-41.8,1,56,39
1991140,-76.3,-41.7973,0,0,0
1991141,-76.3,-41.7895,0,0,0
1991142,-76.3,-41.7774,0,0,0
1991143,-76.3,-41.7617,0,0,0
1991144,-76.3,-41.7431,0,0,0
1991145,-76.3,-41.7223,0,0,0
1991146,-76.3,-41.7,1,56,39
1991147,-76.3,-41.661,0,0,0
1991148,-76.3,-41.5974,0,0,0
1991149,-76.3,-41.5202,0,0,0
1991150,-76.3,-41.4406,0,0,0
1991151,-76.3,-41.37,0,0,0
1991152,-76.3,-41.3194,0,0,0
1991153,-76.3,-41.3,1,56,39
1991181,-76.2,-41.3,1,56,39
1991182,-76.2055,-41.3166,0,0,0
1991183,-76.2198,-41.3595,0,0,0
1991184,-76.2394,-41.4181,0,0,0
1991185,-76.2606,-41.4819,0,0,0
1991186,-76.2802,-41.5405,0,0,0
1991187,-76.2945,-41.5834,0,0,0
1991188,-76.3,-41.6,1,56,39
1991189,-76.3,-41.6,0,0,0
1991190,-76.3,-41.6,0,0,0
1991191,-76.3,-41.6,0,0,0
1991192,-76.3,-41.6,0,0,0
1991193,-76.3,-41.6,0,0,0
1991194,-76.3,-41.6,0,0,0
1991195,-76.3,-41.6,1,56,39
1991216,-76.2,-41.5,1,56,39
1991230,-76.2,-41.5,1,56,39
1991244,-76.2,-41.5,1,56,39
1991258,-76.2,-41.8,1,56,39
1991259,-76.2,-41.7795,0,0,0
1991260,-76.2,-41.7264,0,0,0
1991261,-76.2,-41.6528,0,0,0
1991262,-76.2,-41.5711,0,0,0
1991263,-76.2,-41.4935,0,0,0
1991264,-76.2,-41.4324,0,0,0
1991265,-76.2,-41.4,1,56,39
1991279,-76.2,-41.3,1,56,39
1991293,-76.2,-41.3,1,56,39
1991335,-76.7,-42.7,1,56,39
