date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003249,0,0,0,-59.2322,-39.9294,0
2003250,0,0,0,-59.3769,-39.7866,0
2003251,0,0,0,-59.4475,-39.6413,1
2003252,0,0,0,-59.4547,-39.464,0
2003253,0,0,0,-59.46,-39.2736,0
2003254,0,0,0,-59.4633,-39.1217,0
2003255,0,0,0,-59.4644,-39.0596,1
2003256,0,0,0,-59.4644,-39.0596,1
2003257,0,0,0,-59.3595,-39.391,1
2003258,0,0,0,-59.3595,-39.391,1
2003259,0,0,0,-59.3595,-39.391,1
2003260,0,0,0,-59.2699,-39.1648,1
2003261,0,0,0,-59.2699,-39.1648,1
2003262,0,0,0,-59.2699,-39.1648,1
2003263,0,0,0,-59.2699,-39.1648,1
2003264,0,0,0,-59.2982,-38.913,1
2003265,0,0,0,-59.2982,-38.913,1
2003266,0,0,0,-59.4678,-38.5452,1
2003267,0,0,0,-59.2544,-37.9913,1
2003268,0,0,0,-59.1541,-37.9062,1
2003269,0,0,0,-59.0887,-37.8125,1
2003270,0,0,0,-59.0887,-37.8125,1
2003271,0,0,0,-59.2445,-37.4597,1
2003272,0,0,0,-59.5054,-37.3433,1
2003273,0,0,0,-59.7755,-36.9669,1
2003274,0,0,0,-59.8532,-36.5251,1
2003275,0,0,0,-59.7934,-36.1614,0
2003276,0,0,0,-59.7047,-35.8328,1
2003277,0,0,0,-59.6557,-35.5256,1
2003278,0,0,0,-59.6557,-35.5256,1
2003279,0,0,0,-59.6557,-35.5256,1
2003280,0,0,0,-59.4706,-35.7519,1
2003281,0,0,0,-59.4706,-35.7519,1
2003282,0,0,0,-59.3374,-35.7931,1
2003283,0,0,0,-59.3374,-35.7931,1
2003284,0,0,0,-59.1997,-35.7255,1
2003285,0,0,0,-58.9363,-35.6225,1
2003286,0,0,0,-58.9363,-35.6225,1
2003287,0,0,0,-58.8451,-35.0168,1
2003288,0,0,0,-58.8451,-35.0168,1
2003289,0,0,0,-58.6024,-34.3486,1
2003290,0,0,0,-58.5234,-33.8102,1
2003291,0,0,0,-58.348,-33.2511,1
2003292,0,0,0,-58.3699,-32.8012,1
2003293,0,0,0,-58.3689,-32.3414,0
2003294,0,0,0,-58.3655,-31.8691,1
2003295,0,0,0,-58.2801,-31.3739,1
2003296,0,0,0,-58.284,-31.227,1
2003297,0,0,0,-58.3687,-31.0853,1
