ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
0,0,0,2001078,-75.3884,177.9277,0,0,0,0,-75.3189,178.3485,1,0,0,0,0,0
0,0,0,2001079,-75.3573,177.9991,0,0,0,0,-75.3625,177.9559,1,0,0,0,0,0
0,0,0,2001080,-75.3122,178.0968,0,0,0,0,-75.3625,177.9559,1,0,0,0,0,0
0,0,0,2001081,-75.2584,178.2032,0,0,0,0,-75.3625,177.9559,1,0,0,0,0,0
0,0,0,2001082,-75.2015,178.3009,0,0,0,0,-75.3625,177.9559,1,0,0,0,0,0
0,0,0,2001083,-75.1469,178.3723,0,0,0,0,-75.3625,177.9559,1,0,0,0,0,0
0,0,0,2001084,-75.1,178.4,1,0,0,0,-75.2493,178.0559,1,0,0,0,28,8
0,0,0,2001085,0,0,0,0,0,0,-75.2493,178.0559,1,0,0,0,0,0
0,0,0,2001086,0,0,0,0,0,0,-75.2493,178.0559,1,0,0,0,0,0
0,0,0,2001087,0,0,0,0,0,0,-75.0946,178.5688,1,0,0,0,0,0
0,0,0,2001088,0,0,0,0,0,0,-75.0946,178.5688,1,0,0,0,0,0
0,0,0,2001089,0,0,0,0,0,0,-75.0444,177.9873,1,0,0,0,0,0
0,0,0,2001090,0,0,0,0,0,0,-75.0444,177.9873,1,0,0,0,0,0
0,0,0,2001091,0,0,0,0,0,0,-74.9988,177.8831,1,0,0,0,0,0
0,0,0,2001092,0,0,0,0,0,0,-74.9988,177.8831,1,0,0,0,0,0
0,0,0,2001093,0,0,0,0,0,0,-74.9988,177.8831,1,0,0,0,0,0
0,0,0,2001094,0,0,0,0,0,0,-74.9082,178.2271,1,0,0,0,0,0
0,0,0,2001095,0,0,0,0,0,0,-74.9082,178.2271,1,0,0,0,0,0
0,0,0,2001096,0,0,0,0,0,0,-74.9548,177.6307,1,0,0,0,0,0
0,0,0,2001097,0,0,0,0,0,0,-74.9548,177.6307,1,0,0,0,0,0
0,0,0,2001098,-74.55,176.4,1,0,0,0,-74.9548,177.6307,1,0,0,0,28,8
0,0,0,2001099,-74.5142,176.4,0,0,0,0,-74.9548,177.6307,1,0,0,0,0,0
0,0,0,2001100,-74.4804,176.4,0,0,0,0,-74.8069,177.0372,1,0,0,0,0,0
0,0,0,2001101,-74.4474,176.4,0,0,0,0,-74.8069,177.0372,1,0,0,0,0,0
0,0,0,2001102,-74.4141,176.4,0,0,0,0,-74.6182,176.3842,1,0,0,0,0,0
0,0,0,2001103,-74.3792,176.4,0,0,0,0,-74.6182,176.3842,1,0,0,0,0,0
0,0,0,2001104,-74.3416,176.4,0,0,0,0,-74.6182,176.3842,1,0,0,0,0,0
0,0,0,2001105,-74.3,176.4,1,0,0,0,-74.6182,176.3842,1,0,0,0,28,8
0,0,0,2001106,-74.2483,176.3501,0,0,0,0,-74.4534,176.4595,1,0,0,0,0,0
0,0,0,2001107,-74.1852,176.2216,0,0,0,0,-74.4534,176.4595,1,0,0,0,0,0
0,0,0,2001108,-74.1163,176.0458,0,0,0,0,-74.4534,176.4595,1,0,0,0,0,0
0,0,0,2001109,-74.0475,175.8542,0,0,0,0,-74.4534,176.4595,1,0,0,0,0,0
0,0,0,2001110,-73.9847,175.6784,0,0,0,0,-74.3536,176.3402,1,0,0,0,0,0
0,0,0,2001111,-73.9336,175.5499,0,0,0,0,-74.276,176.4647,1,0,0,0,0,0
0,0,0,2001112,-73.9,175.5,1,0,0,0,-74.1722,176.3672,1,0,0,0,28,8
0,0,0,2001113,-73.88,175.5029,0,0,0,0,-74.1722,176.3672,1,0,0,0,0,0
0,0,0,2001114,-73.8646,175.5111,0,0,0,0,-74.0311,176.2103,1,0,0,0,0,0
0,0,0,2001115,-73.8522,175.5236,0,0,0,0,-73.9026,175.5237,1,0,0,0,0,0
0,0,0,2001116,-73.8412,175.5397,0,0,0,0,-73.9026,175.5237,1,0,0,0,0,0
0,0,0,2001117,-73.8299,175.5583,0,0,0,0,-73.8392,175.5423,1,0,0,0,0,0
0,0,0,2001118,-73.8167,175.5787,0,0,0,0,-73.8392,175.5423,1,0,0,0,0,0
0,0,0,2001119,-73.8,175.6,1,0,0,0,-73.8392,175.5423,1,0,0,0,28,8
0,0,0,2001120,-73.7791,175.6271,0,0,0,0,-73.8392,175.5423,1,0,0,0,0,0
0,0,0,2001121,-73.7549,175.6638,0,0,0,0,-73.8392,175.5423,1,0,0,0,0,0
0,0,0,2001122,-73.7278,175.7076,0,0,0,0,-73.8392,175.5423,1,0,0,0,0,0
0,0,0,2001123,-73.6983,175.7557,0,0,0,0,-73.8025,175.667,1,0,0,0,0,0
0,0,0,2001124,-73.6669,175.8055,0,0,0,0,-73.8025,175.667,1,0,0,0,0,0
0,0,0,2001125,-73.6339,175.8545,0,0,0,0,-73.8025,175.667,1,0,0,0,0,0
0,0,0,2001126,-73.6,175.9,1,0,0,0,-73.8025,175.667,1,0,0,0,28,8
0,0,0,2001127,-73.5634,175.9481,0,0,0,0,-73.6779,175.7117,1,0,0,0,0,0
0,0,0,2001128,-73.523,176.0032,0,0,0,0,-73.6779,175.7117,1,0,0,0,0,0
0,0,0,2001129,-73.4798,176.0601,0,0,0,0,-73.6779,175.7117,1,0,0,0,0,0
0,0,0,2001130,-73.4349,176.1134,0,0,0,0,-73.5279,176.07,1,0,0,0,0,0
0,0,0,2001131,-73.3892,176.158,0,0,0,0,-73.5279,176.07,1,0,0,0,0,0
0,0,0,2001132,-73.3439,176.1886,0,0,0,0,-73.4921,176.0448,0,0,0,0,0,0
0,0,0,2001133,-73.3,176.2,1,0,0,0,-73.4258,175.9979,0,0,0,0,28,8
