date,ers_1,ers_2,ers_3
1995281,-65.6222,51.3504,1
1995282,-65.6235,51.2665,1
1995283,-65.6212,51.1715,1
1995284,-65.6152,51.0654,1
1995285,-65.6092,50.9592,1
1995286,-65.6031,50.8531,1
1995287,-65.5971,50.7469,1
1995288,-65.5911,50.6408,1
1995289,-65.6959,50.301,0
1995290,-65.9264,49.7494,0
1995291,-66.157,49.2355,0
1995292,-66.2618,49.0087,1
1995293,-66.2618,49.0087,1
1995294,-66.2618,49.0087,1
1995295,-66.2618,49.0087,1
1995296,-66.2618,49.0087,1
1995297,-66.2618,49.0087,1
1995298,-66.2618,49.0087,1
1995299,-66.2618,49.0087,1
1995300,-66.2618,49.0087,1
1995301,-66.2618,49.0087,1
1995302,-66.2618,49.0087,1
1995303,-66.2618,49.0087,1
1995304,-66.2618,49.0087,1
1995305,-66.2618,49.0087,1
1995306,-66.2618,49.0087,1
1995307,-66.2618,49.0087,1
1995308,-66.2618,49.0087,1
1995309,-66.2618,49.0087,1
1995310,-66.2718,49.0419,1
1995311,-66.2918,49.1082,1
1995312,-66.3118,49.1746,1
1995313,-66.3218,49.2078,1
1995314,-66.3218,49.2078,1
1995315,-66.3218,49.2078,1
1995316,-66.3218,49.2078,1
1995317,-66.3218,49.2078,1
1995318,-66.3218,49.2078,1
1995319,-66.3218,49.2078,1
1995320,-66.3218,49.2078,1
1995321,-66.3218,49.2078,1
1995322,-66.3218,49.2078,1
1995323,-66.3218,49.2078,1
1995324,-66.3218,49.2078,1
1995325,-66.3218,49.2078,1
1995326,-66.3218,49.2078,1
1995327,-66.3218,49.2078,1
1995328,-66.3218,49.2078,1
1995329,-66.3218,49.2078,1
1995330,-66.3218,49.2078,1
1995331,-66.2926,49.1994,1
1995332,-66.2344,49.1827,1
1995333,-66.1761,49.166,1
1995334,-66.1469,49.1576,1
1995335,-66.1469,49.1576,1
1995336,-66.1469,49.1576,1
1995337,-66.1469,49.1576,1
1995338,-66.1469,49.1576,1
1995339,-66.1469,49.1576,1
