date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2000194,0,0,0,0,0,0,-69.1827,-58.9468,1,0,0,0,0,0
2000195,0,0,0,0,0,0,-69.1827,-58.9468,1,0,0,0,0,0
2000196,0,0,0,0,0,0,-69.2032,-59.0427,1,0,0,0,0,0
2000197,0,0,0,0,0,0,-69.2032,-59.0427,1,0,0,0,0,0
2000198,0,0,0,-70,-58.4,1,-69.2032,-59.0427,1,0,0,0,42,25
2000199,0,0,0,-70,-58.4022,0,-69.2236,-59.1388,1,0,0,0,0,0
2000200,0,0,0,-70,-58.4079,0,-69.2236,-59.1388,0,0,0,0,0,0
2000201,0,0,0,-70,-58.416,0,-69.2236,-59.1388,1,0,0,0,0,0
2000202,0,0,0,-70,-58.4255,0,-69.2236,-59.1388,1,0,0,0,0,0
2000203,0,0,0,-70,-58.435,0,-69.2578,-59.0812,1,0,0,0,0,0
2000204,0,0,0,-70,-58.4436,0,-69.2578,-59.0812,1,0,0,0,0,0
2000205,0,0,0,-70,-58.45,1,-69.2236,-59.1388,1,0,0,0,42,25
2000206,0,0,0,0,0,0,-69.2236,-59.1388,1,0,0,0,0,0
2000207,0,0,0,0,0,0,-69.2578,-59.0812,1,0,0,0,0,0
2000208,0,0,0,0,0,0,-69.2578,-59.0812,1,0,0,0,0,0
2000209,0,0,0,0,0,0,-69.2578,-59.0812,1,0,0,0,0,0
2000210,0,0,0,0,0,0,-69.2578,-59.0812,1,0,0,0,0,0
2000211,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000212,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000213,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000214,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000215,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000216,0,0,0,0,0,0,-69.1998,-59.2925,1,0,0,0,0,0
2000217,0,0,0,0,0,0,-69.1998,-59.2925,1,0,0,0,0,0
2000218,0,0,0,0,0,0,-69.1756,-59.3496,1,0,0,0,0,0
2000219,0,0,0,-69.7,-58.5,1,-69.1756,-59.3496,1,0,0,0,42,25
2000220,0,0,0,0,0,0,-69.1756,-59.3496,1,0,0,0,0,0
2000221,0,0,0,0,0,0,-69.1413,-59.4065,1,0,0,0,0,0
2000222,0,0,0,0,0,0,-69.1413,-59.4065,1,0,0,0,0,0
2000223,0,0,0,0,0,0,-69.1413,-59.4065,1,0,0,0,0,0
2000224,0,0,0,0,0,0,-69.1413,-59.4065,1,0,0,0,0,0
2000225,0,0,0,0,0,0,-69.1413,-59.4065,1,0,0,0,0,0
2000226,0,0,0,0,0,0,-69.1071,-59.4632,1,0,0,0,0,0
2000227,0,0,0,0,0,0,-69.1071,-59.4632,1,0,0,0,0,0
2000228,0,0,0,0,0,0,-69.1071,-59.4632,1,0,0,0,0,0
2000229,0,0,0,0,0,0,-69.1071,-59.4632,1,0,0,0,0,0
2000230,0,0,0,0,0,0,-69.1071,-59.4632,1,0,0,0,0,0
2000231,0,0,0,0,0,0,-69.0385,-59.5761,1,0,0,0,0,0
2000232,0,0,0,0,0,0,-68.9841,-59.5366,1,0,0,0,0,0
2000233,0,0,0,-69.1,-58.5,1,-68.9498,-59.5927,1,0,0,0,42,25
2000234,0,0,0,0,0,0,-68.9155,-59.6486,1,0,0,0,0,0
2000235,0,0,0,0,0,0,-68.8469,-59.7598,1,0,0,0,0,0
2000236,0,0,0,0,0,0,-68.8469,-59.7598,1,0,0,0,0,0
2000237,0,0,0,0,0,0,-68.8469,-59.7598,1,0,0,0,0,0
2000238,0,0,0,0,0,0,-68.7925,-59.7203,1,0,0,0,0,0
2000239,0,0,0,0,0,0,-68.8268,-59.6648,1,0,0,0,0,0
2000240,0,0,0,0,0,0,-68.8268,-59.6648,1,0,0,0,0,0
2000241,0,0,0,0,0,0,-68.7925,-59.7203,1,0,0,0,0,0
2000242,0,0,0,0,0,0,-68.7925,-59.7203,1,0,0,0,0,0
2000243,0,0,0,0,0,0,-68.7382,-59.6809,1,0,0,0,0,0
2000244,0,0,0,0,0,0,-68.7724,-59.6256,1,0,0,0,0,0
2000245,0,0,0,0,0,0,-68.7724,-59.6256,1,0,0,0,0,0
2000246,0,0,0,0,0,0,-68.7724,-59.6256,1,0,0,0,0,0
2000247,0,0,0,0,0,0,-68.7417,-59.6435,1,0,0,0,0,0
2000248,0,0,0,0,0,0,-68.6362,-59.5905,1,0,0,0,0,0
2000249,0,0,0,0,0,0,-68.6332,-59.5839,1,0,0,0,0,0
2000250,0,0,0,0,0,0,-68.6004,-59.6409,1,0,0,0,0,0
2000251,0,0,0,0,0,0,-68.6531,-59.6596,1,0,0,0,0,0
2000252,0,0,0,0,0,0,-68.6423,-59.6582,1,0,0,0,0,0
2000253,0,0,0,0,0,0,-68.6014,-59.5892,1,0,0,0,0,0
2000254,0,0,0,-68.7,-58.8,1,-68.5856,-59.6059,1,0,0,0,42,25
2000255,0,0,0,-68.7,-58.8,0,-68.5641,-59.6861,1,0,0,0,0,0
2000256,0,0,0,-68.7,-58.8,0,-68.5364,-59.6718,1,0,0,0,0,0
2000257,0,0,0,-68.7,-58.8,0,-68.5097,-59.6545,1,0,0,0,0,0
2000258,0,0,0,-68.7,-58.8,0,-68.5003,-59.6082,1,0,0,0,0,0
2000259,0,0,0,-68.7,-58.8,0,-68.4666,-59.6023,1,0,0,0,0,0
2000260,0,0,0,-68.7,-58.8,0,-68.4554,-59.6159,1,0,0,0,0,0
2000261,0,0,0,-68.7,-58.8,1,-68.4718,-59.5853,1,0,0,0,42,25
2000262,0,0,0,0,0,0,-68.4749,-59.7015,1,0,0,0,0,0
2000263,0,0,0,0,0,0,-68.4416,-59.7459,1,0,0,0,0,0
2000264,0,0,0,0,0,0,-68.4474,-59.6855,1,0,0,0,0,0
2000265,0,0,0,0,0,0,-68.4395,-59.6754,1,0,0,0,0,0
2000266,0,0,0,0,0,0,-68.4264,-59.6222,1,0,0,0,0,0
2000267,0,0,0,0,0,0,-68.5089,-59.6773,1,0,0,0,0,0
2000268,0,0,0,0,0,0,-68.4843,-59.5753,1,0,0,0,0,0
2000269,0,0,0,0,0,0,-68.4862,-59.5767,1,0,0,0,0,0
2000270,0,0,0,0,0,0,-68.5172,-59.5627,1,0,0,0,0,0
2000271,0,0,0,0,0,0,-68.503,-59.7108,1,0,0,0,0,0
2000272,0,0,0,0,0,0,-68.4506,-59.625,1,0,0,0,0,0
2000273,0,0,0,0,0,0,-68.4423,-59.5842,1,0,0,0,0,0
2000274,0,0,0,0,0,0,-68.441,-59.5904,1,0,0,0,0,0
2000275,0,0,0,-68.5,-57.7,1,-68.4302,-59.6177,1,0,0,0,42,25
2000276,0,0,0,0,0,0,-68.4273,-59.6166,1,0,0,0,0,0
2000277,0,0,0,0,0,0,-68.436,-59.5573,1,0,0,0,0,0
2000278,0,0,0,0,0,0,-68.4445,-59.6019,1,0,0,0,0,0
2000279,0,0,0,0,0,0,-68.4535,-59.636,1,0,0,0,0,0
2000280,0,0,0,0,0,0,-68.4605,-59.5621,1,0,0,0,0,0
2000281,0,0,0,0,0,0,-68.4686,-59.6091,1,0,0,0,0,0
2000282,0,0,0,0,0,0,-68.5071,-59.5546,1,0,0,0,0,0
2000283,0,0,0,0,0,0,-68.5032,-59.5537,1,0,0,0,0,0
2000284,0,0,0,0,0,0,-68.4952,-59.5067,1,0,0,0,0,0
2000285,0,0,0,0,0,0,-68.5184,-59.6049,1,0,0,0,0,0
2000286,0,0,0,0,0,0,-68.4882,-59.5834,1,0,0,0,0,0
2000287,0,0,0,0,0,0,-68.4381,-59.6762,1,0,0,0,0,0
2000288,0,0,0,0,0,0,-68.4289,-59.7135,1,0,0,0,0,0
2000289,0,0,0,0,0,0,-68.4305,-59.7478,1,0,0,0,0,0
2000290,0,0,0,0,0,0,-68.4139,-59.7727,1,0,0,0,0,0
2000291,0,0,0,0,0,0,-68.4046,-59.7293,1,0,0,0,0,0
2000292,0,0,0,0,0,0,-68.3715,-59.7817,1,0,0,0,0,0
2000293,0,0,0,0,0,0,-68.3692,-59.7783,1,0,0,0,0,0
2000294,0,0,0,0,0,0,-68.3779,-59.8069,1,0,0,0,0,0
2000295,0,0,0,0,0,0,-68.3705,-59.7819,1,0,0,0,0,0
2000296,0,0,0,0,0,0,-68.3517,-59.7747,1,0,0,0,0,0
2000297,0,0,0,0,0,0,-68.3435,-59.7636,1,0,0,0,0,0
2000298,0,0,0,0,0,0,-68.3422,-59.7501,1,0,0,0,0,0
2000299,0,0,0,0,0,0,-68.3253,-59.7541,1,0,0,0,0,0
2000300,0,0,0,0,0,0,-68.3345,-59.799,1,0,0,0,0,0
2000301,0,0,0,0,0,0,-68.3345,-59.799,1,0,0,0,0,0
2000302,0,0,0,0,0,0,-68.3345,-59.799,1,0,0,0,0,0
2000303,0,0,0,-68.6,-58.3,1,-68.2736,-59.5541,1,0,0,0,42,25
2000304,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000305,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000306,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000307,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000308,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000309,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000310,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000311,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000312,0,0,0,0,0,0,-68.2736,-59.5541,1,0,0,0,0,0
2000313,0,0,0,0,0,0,-68.3399,-59.7254,1,0,0,0,0,0
2000314,0,0,0,0,0,0,-68.3399,-59.7254,1,0,0,0,0,0
2000315,0,0,0,0,0,0,-68.3904,-59.7063,1,0,0,0,0,0
2000316,0,0,0,0,0,0,-68.3904,-59.7063,1,0,0,0,0,0
2000317,0,0,0,0,0,0,-68.4298,-59.6354,1,0,0,0,0,0
2000318,0,0,0,0,0,0,-68.4298,-59.6354,1,0,0,0,0,0
2000319,0,0,0,0,0,0,-68.4298,-59.6354,1,0,0,0,0,0
2000320,0,0,0,0,0,0,-68.4952,-59.5783,1,0,0,0,0,0
2000321,0,0,0,0,0,0,-68.4952,-59.5783,1,0,0,0,0,0
2000322,0,0,0,0,0,0,-68.4952,-59.5783,0,0,0,0,0,0
2000323,0,0,0,0,0,0,-68.4952,-59.5783,1,0,0,0,0,0
2000324,0,0,0,-68.6,-58.1,1,-68.4952,-59.5783,1,0,0,0,42,25
2000325,0,0,0,0,0,0,-68.4952,-59.5783,1,0,0,0,0,0
2000326,0,0,0,0,0,0,-68.4952,-59.5783,1,0,0,0,0,0
2000327,0,0,0,0,0,0,-68.5414,-59.472,1,0,0,0,0,0
2000328,0,0,0,0,0,0,-68.5414,-59.472,1,0,0,0,0,0
2000329,0,0,0,0,0,0,-68.5414,-59.472,1,0,0,0,0,0
2000330,0,0,0,0,0,0,-68.5414,-59.472,1,0,0,0,0,0
2000331,0,0,0,0,0,0,-68.5161,-59.6398,1,0,0,0,0,0
2000332,0,0,0,0,0,0,-68.4766,-59.6151,1,0,0,0,0,0
2000333,0,0,0,0,0,0,-68.5429,-59.7073,1,0,0,0,0,0
2000334,0,0,0,0,0,0,-68.5429,-59.7073,1,0,0,0,0,0
2000335,0,0,0,0,0,0,-68.5429,-59.7073,1,0,0,0,0,0
2000336,0,0,0,0,0,0,-68.5541,-59.5453,1,0,0,0,0,0
2000337,0,0,0,0,0,0,-68.5541,-59.5453,1,0,0,0,0,0
2000338,0,0,0,0,0,0,-68.5541,-59.5453,1,0,0,0,0,0
2000339,0,0,0,0,0,0,-68.5541,-59.5453,1,0,0,0,0,0
2000340,0,0,0,0,0,0,-68.5841,-59.8073,1,0,0,0,0,0
2000341,0,0,0,0,0,0,-68.5841,-59.8073,1,0,0,0,0,0
2000342,0,0,0,0,0,0,-68.5848,-59.8033,1,0,0,0,0,0
2000343,0,0,0,0,0,0,-68.7185,-60.0322,1,0,0,0,0,0
2000344,0,0,0,0,0,0,-68.7185,-60.0322,1,0,0,0,0,0
2000345,0,0,0,-68.9,-58,1,-68.5473,-59.8158,1,0,0,0,42,25
2000346,0,0,0,0,0,0,-68.5473,-59.8158,1,0,0,0,0,0
2000347,0,0,0,0,0,0,-68.5473,-59.8158,1,0,0,0,0,0
2000348,0,0,0,0,0,0,-68.5473,-59.8158,1,0,0,0,0,0
2000349,0,0,0,0,0,0,-68.7006,-59.883,1,0,0,0,0,0
2000350,0,0,0,0,0,0,-68.7006,-59.883,1,0,0,0,0,0
2000351,0,0,0,0,0,0,-68.5251,-59.7971,1,0,0,0,0,0
2000352,0,0,0,0,0,0,-68.5251,-59.7971,1,0,0,0,0,0
2000353,0,0,0,0,0,0,-68.5251,-59.7971,1,0,0,0,0,0
2000354,0,0,0,0,0,0,-68.5251,-59.7971,1,0,0,0,0,0
2000355,0,0,0,0,0,0,-68.5251,-59.7971,1,0,0,0,0,0
2000356,0,0,0,0,0,0,-68.4174,-60.1168,1,0,0,0,0,0
2000357,0,0,0,0,0,0,-68.4174,-60.1168,1,0,0,0,0,0
2000358,0,0,0,0,0,0,-68.4174,-60.1168,1,0,0,0,0,0
2000359,0,0,0,0,0,0,-68.3244,-60.0882,1,0,0,0,0,0
2000360,0,0,0,0,0,0,-68.3244,-60.0882,1,0,0,0,0,0
2000361,0,0,0,0,0,0,-68.3244,-60.0882,1,0,0,0,0,0
2000362,0,0,0,0,0,0,-68.3244,-60.0882,1,0,0,0,0,0
2000363,0,0,0,0,0,0,-68.3244,-60.0882,1,0,0,0,0,0
2000364,0,0,0,0,0,0,-68.3244,-60.0882,1,0,0,0,0,0
2000365,0,0,0,0,0,0,-68.549,-59.5474,1,0,0,0,0,0
2000366,0,0,0,0,0,0,-68.6325,-59.6051,1,0,0,0,0,0
2001001,0,0,0,0,0,0,-68.6262,-59.6439,1,0,0,0,0,0
2001002,0,0,0,0,0,0,-68.6015,-59.5875,1,0,0,0,0,0
2001003,0,0,0,0,0,0,-68.555,-59.585,1,0,0,0,0,0
2001004,0,0,0,0,0,0,-68.4901,-59.5561,1,0,0,0,0,0
2001005,0,0,0,0,0,0,-68.4858,-59.5773,1,0,0,0,0,0
2001006,0,0,0,0,0,0,-68.4719,-59.6024,1,0,0,0,0,0
2001007,0,0,0,-68.7,-57.7,1,-68.4719,-59.6024,1,0,0,0,42,25
2001008,0,0,0,0,0,0,-68.4719,-59.6024,1,0,0,0,0,0
2001009,0,0,0,0,0,0,-68.4676,-59.6505,1,0,0,0,0,0
2001010,0,0,0,0,0,0,-68.4676,-59.6505,1,0,0,0,0,0
2001011,0,0,0,0,0,0,-68.4676,-59.6505,1,0,0,0,0,0
2001012,0,0,0,0,0,0,-68.4676,-59.6505,1,0,0,0,0,0
2001013,0,0,0,0,0,0,-68.531,-59.2943,1,0,0,0,0,0
2001014,0,0,0,0,0,0,-68.531,-59.2943,1,0,0,0,0,0
2001015,0,0,0,0,0,0,-68.531,-59.2943,1,0,0,0,0,0
2001016,0,0,0,0,0,0,-68.6839,-59.4349,1,0,0,0,0,0
2001017,0,0,0,0,0,0,-68.6839,-59.4349,1,0,0,0,0,0
2001018,0,0,0,0,0,0,-68.6815,-59.5213,1,0,0,0,0,0
2001019,0,0,0,0,0,0,-68.6481,-59.5112,1,0,0,0,0,0
2001020,0,0,0,0,0,0,-68.6481,-59.5112,1,0,0,0,0,0
2001021,0,0,0,0,0,0,-68.5191,-59.3171,1,0,0,0,0,0
2001022,0,0,0,0,0,0,-68.5191,-59.3171,1,0,0,0,0,0
2001023,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001024,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001025,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001026,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001027,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001028,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001029,0,0,0,0,0,0,-68.4683,-59.2081,1,0,0,0,0,0
2001030,0,0,0,0,0,0,-68.4469,-59.5159,1,0,0,0,0,0
2001031,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001032,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001033,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001034,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001035,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001036,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001037,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001038,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001039,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001040,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001041,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001042,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001043,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001044,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001045,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001046,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001047,0,0,0,0,0,0,-68.4349,-59.6557,1,0,0,0,0,0
2001077,0,0,0,-67.9,-57.8,1,0,0,0,0,0,0,42,25
2001139,0,0,0,0,0,0,-67.9994,-59.5239,1,0,0,0,0,0
2001140,0,0,0,0,0,0,-67.9994,-59.5239,1,0,0,0,0,0
2001141,0,0,0,0,0,0,-67.1677,-59.35,1,0,0,0,0,0
2001142,0,0,0,0,0,0,-67.1677,-59.35,1,0,0,0,0,0
2001143,0,0,0,0,0,0,-67.1677,-59.35,1,0,0,0,0,0
2001144,0,0,0,0,0,0,-67.0774,-59.4231,1,0,0,0,0,0
2001145,0,0,0,0,0,0,-67.0393,-59.3553,1,0,0,0,0,0
2001146,0,0,0,0,0,0,-67.0393,-59.3553,1,0,0,0,0,0
2001147,0,0,0,0,0,0,-67.0393,-59.3553,1,0,0,0,0,0
2001148,0,0,0,0,0,0,-66.987,-59.0062,1,0,0,0,0,0
2001149,0,0,0,0,0,0,-66.987,-59.0062,1,0,0,0,0,0
2001150,0,0,0,0,0,0,-67.0186,-59.1541,1,0,0,0,0,0
2001151,0,0,0,0,0,0,-67.0186,-59.1541,1,0,0,0,0,0
2001152,0,0,0,0,0,0,-67.0186,-59.1541,1,0,0,0,0,0
2001153,0,0,0,0,0,0,-67.0186,-59.1541,1,0,0,0,0,0
2001154,0,0,0,-66.6,-57.5,1,-66.93,-58.9251,1,0,0,0,42,25
2001155,0,0,0,0,0,0,-66.93,-58.9251,1,0,0,0,0,0
2001156,0,0,0,0,0,0,-66.93,-58.9251,1,0,0,0,0,0
2001157,0,0,0,0,0,0,-66.8876,-58.9041,1,0,0,0,0,0
2001158,0,0,0,0,0,0,-66.8876,-58.9041,1,0,0,0,0,0
2001159,0,0,0,0,0,0,-66.8876,-58.9041,1,0,0,0,0,0
2001160,0,0,0,0,0,0,-66.8876,-58.9041,1,0,0,0,0,0
2001161,0,0,0,0,0,0,-66.8097,-58.8909,1,0,0,0,0,0
2001162,0,0,0,0,0,0,-66.8097,-58.8909,1,0,0,0,0,0
2001163,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001164,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001165,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001166,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001167,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001168,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001169,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001170,0,0,0,0,0,0,-66.8074,-58.8813,1,0,0,0,0,0
2001171,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001172,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001173,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001174,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001175,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001176,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001177,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001178,0,0,0,0,0,0,-66.7524,-58.9431,1,0,0,0,0,0
2001179,0,0,0,0,0,0,-66.7791,-58.7114,1,0,0,0,0,0
2001180,0,0,0,0,0,0,-66.7791,-58.7114,1,0,0,0,0,0
2001181,0,0,0,0,0,0,-66.7791,-58.7114,1,0,0,0,0,0
2001182,0,0,0,0,0,0,-66.6886,-58.7854,1,0,0,0,0,0
2001183,0,0,0,0,0,0,-66.6886,-58.7854,1,0,0,0,0,0
2001184,0,0,0,0,0,0,-66.5251,-59.0195,1,0,0,0,0,0
2001185,0,0,0,0,0,0,-66.5251,-59.0195,1,0,0,0,0,0
2001186,0,0,0,0,0,0,-66.4546,-59.1903,1,0,0,0,0,0
2001187,0,0,0,0,0,0,-66.4546,-59.1903,1,0,0,0,0,0
2001188,0,0,0,0,0,0,-66.4546,-59.1903,0,0,0,0,0,0
2001189,0,0,0,0,0,0,-66.4546,-59.1903,0,0,0,0,0,0
2001190,0,0,0,0,0,0,-66.4546,-59.1903,1,0,0,0,0,0
2001191,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001192,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001193,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001194,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001195,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001196,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001197,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001198,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001199,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001200,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001201,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001202,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001203,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001204,0,0,0,0,0,0,-66.3903,-59.2566,1,0,0,0,0,0
2001205,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001206,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001207,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001208,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001209,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001210,0,0,0,-65.5,-57.5,1,-66.3293,-59.0956,1,0,0,0,42,25
2001211,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001212,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001213,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001214,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001215,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001216,0,0,0,0,0,0,-66.3293,-59.0956,1,0,0,0,0,0
2001217,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001218,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001219,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001220,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001221,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001222,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001223,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001224,0,0,0,-65.4,-56.6,1,-66.3932,-58.9875,1,0,0,0,42,25
2001225,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001226,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001227,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001228,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001229,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001230,0,0,0,0,0,0,-66.3932,-58.9875,1,0,0,0,0,0
2001231,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001232,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001233,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001234,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001235,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001236,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001237,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001238,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001239,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001240,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001241,0,0,0,0,0,0,-66.4121,-58.8288,1,0,0,0,0,0
2001242,0,0,0,0,0,0,-66.4627,-58.6445,1,0,0,0,0,0
2001243,0,0,0,0,0,0,-66.4627,-58.6445,1,0,0,0,0,0
2001244,0,0,0,0,0,0,-66.4627,-58.6445,1,0,0,0,0,0
2001245,0,0,0,-65.3,-56.25,1,-66.4627,-58.6445,1,0,0,0,42,25
2001246,0,0,0,-65.3,-56.2638,0,-66.4627,-58.6445,1,0,0,0,0,0
2001247,0,0,0,-65.3,-56.2996,0,-66.4627,-58.6445,1,0,0,0,0,0
2001248,0,0,0,-65.3,-56.3484,0,-66.4627,-58.6445,1,0,0,0,0,0
2001249,0,0,0,-65.3,-56.4016,0,-66.4627,-58.6445,1,0,0,0,0,0
2001250,0,0,0,-65.3,-56.4504,0,-66.4627,-58.6445,1,0,0,0,0,0
2001251,0,0,0,-65.3,-56.4862,0,-66.4627,-58.6445,1,0,0,0,0,0
2001252,0,0,0,-65.3,-56.5,1,-66.4627,-58.6445,1,0,0,0,42,25
2001253,0,0,0,-65.2945,-56.4752,0,-66.4627,-58.6445,1,0,0,0,0,0
2001254,0,0,0,-65.2802,-56.4106,0,-66.4627,-58.6445,1,0,0,0,0,0
2001255,0,0,0,-65.2606,-56.3207,0,-66.4155,-58.6445,1,0,0,0,0,0
2001256,0,0,0,-65.2394,-56.2201,0,-66.4155,-58.6445,1,0,0,0,0,0
2001257,0,0,0,-65.2198,-56.1234,0,-66.4155,-58.6445,1,0,0,0,0,0
2001258,0,0,0,-65.2055,-56.0452,0,-66.4155,-58.6445,1,0,0,0,0,0
2001259,0,0,0,-65.2,-56,1,-66.4155,-58.6445,1,0,0,0,42,25
