ascat_1,ascat_2,ascat_3,date,qscat_1,qscat_2,qscat_3
-69.8415,12.9806,1,2017057,0,0,0
-69.8415,12.9806,1,2017058,0,0,0
-69.8415,12.9806,1,2017059,0,0,0
-69.8415,12.9806,1,2017060,0,0,0
-69.8415,12.9806,1,2017061,0,0,0
-69.8415,12.9806,1,2017062,0,0,0
-69.8415,12.9806,1,2017063,0,0,0
-69.8415,12.9806,1,2017064,0,0,0
-69.8415,12.9806,1,2017065,0,0,0
-69.8415,12.9806,1,2017066,0,0,0
-69.8415,12.9806,1,2017068,0,0,0
-69.8415,12.9806,1,2017069,0,0,0
-69.8415,12.9806,1,2017070,0,0,0
-69.8415,12.9806,1,2017071,0,0,0
-69.8415,12.9806,1,2017072,0,0,0
-69.8415,12.9806,1,2017073,0,0,0
-69.8415,12.9806,1,2017074,0,0,0
-69.8415,12.9806,1,2017075,0,0,0
-69.8148,13.2001,1,2017076,0,0,0
-69.7663,13.4039,1,2017077,0,0,0
-69.8124,13.2865,1,2017078,0,0,0
-69.8124,13.2865,1,2017079,0,0,0
-69.8124,13.2865,1,2017080,0,0,0
-69.8124,13.2865,1,2017081,0,0,0
-69.8124,13.2865,1,2017082,0,0,0
-69.8124,13.2865,1,2017083,0,0,0
-69.8124,13.2865,1,2017084,0,0,0
-69.8124,13.2865,1,2017085,0,0,0
-69.8124,13.2865,1,2017087,0,0,0
-69.8124,13.2865,1,2017088,0,0,0
-69.8124,13.2865,1,2017089,0,0,0
-69.8124,13.2865,1,2017090,0,0,0
-69.8124,13.2865,1,2017091,0,0,0
-69.8124,13.2865,1,2017092,0,0,0
-69.8124,13.2865,1,2017093,0,0,0
-69.8124,13.2865,1,2017094,0,0,0
-69.8124,13.2865,1,2017095,0,0,0
-69.8124,13.2865,1,2017097,0,0,0
-69.8124,13.2865,1,2017098,0,0,0
-69.8124,13.2865,1,2017099,0,0,0
-69.8124,13.2865,1,2017100,0,0,0
-69.8124,13.2865,1,2017101,0,0,0
-69.8124,13.2865,1,2017102,0,0,0
-69.8124,13.2865,1,2017103,0,0,0
-69.8124,13.2865,1,2017104,0,0,0
-69.8124,13.2865,1,2017105,0,0,0
-69.8124,13.2865,1,2017106,0,0,0
-69.8124,13.2865,1,2017108,0,0,0
-69.8124,13.2865,1,2017109,0,0,0
-69.8124,13.2865,1,2017110,0,0,0
-69.8124,13.2865,1,2017112,0,0,0
-69.8124,13.2865,1,2017113,0,0,0
-69.8124,13.2865,1,2017114,0,0,0
-69.8124,13.2865,1,2017115,0,0,0
-69.8124,13.2865,1,2017117,0,0,0
-69.8124,13.2865,1,2017118,0,0,0
-69.8124,13.2865,1,2017119,0,0,0
-69.8124,13.2865,1,2017120,0,0,0
-69.8124,13.2865,1,2017121,0,0,0
-69.8124,13.2865,1,2017123,0,0,0
-69.8124,13.2865,1,2017124,0,0,0
-69.8124,13.2865,1,2017125,0,0,0
-69.8124,13.2865,1,2017126,0,0,0
-69.8124,13.2865,1,2017127,0,0,0
-69.8124,13.2865,1,2017129,0,0,0
-69.8124,13.2865,1,2017130,0,0,0
-69.8124,13.2865,1,2017131,0,0,0
-69.8124,13.2865,1,2017133,0,0,0
-69.8124,13.2865,1,2017134,0,0,0
-69.8124,13.2865,1,2017135,0,0,0
-69.8124,13.2865,1,2017136,0,0,0
-69.8124,13.2865,1,2017137,0,0,0
-69.8124,13.2865,1,2017139,0,0,0
-69.793,13.2441,1,2017141,0,0,0
-69.793,13.2441,1,2017142,0,0,0
-69.793,13.2441,1,2017143,0,0,0
-69.793,13.2441,1,2017144,0,0,0
-69.793,13.2441,1,2017145,0,0,0
-69.793,13.2441,1,2017147,0,0,0
-69.793,13.2441,1,2017148,0,0,0
-69.793,13.2441,1,2017149,0,0,0
-69.793,13.2441,1,2017150,0,0,0
-69.793,13.2441,1,2017151,0,0,0
-69.793,13.2441,1,2017153,0,0,0
-69.793,13.2441,1,2017154,0,0,0
-69.793,13.2441,1,2017155,0,0,0
-69.793,13.2441,1,2017156,0,0,0
-69.793,13.2441,1,2017157,0,0,0
-69.793,13.2441,1,2017158,0,0,0
-69.793,13.2441,1,2017159,0,0,0
-69.793,13.2441,1,2017160,0,0,0
-69.793,13.2441,1,2017161,0,0,0
-69.793,13.2441,1,2017162,0,0,0
-69.793,13.2441,1,2017163,0,0,0
-69.793,13.2441,1,2017164,0,0,0
-69.793,13.2441,1,2017165,0,0,0
-69.793,13.2441,1,2017166,0,0,0
-69.793,13.2441,1,2017167,0,0,0
-69.793,13.2441,1,2017168,0,0,0
-69.793,13.2441,1,2017169,0,0,0
-69.793,13.2441,1,2017170,0,0,0
-69.793,13.2441,1,2017171,0,0,0
-69.793,13.2441,1,2017172,0,0,0
-69.793,13.2441,1,2017173,0,0,0
-69.793,13.2441,1,2017174,0,0,0
-69.793,13.2441,1,2017175,0,0,0
-69.793,13.2441,1,2017176,0,0,0
-69.793,13.2441,1,2017177,0,0,0
-69.793,13.2441,1,2017191,0,0,0
-69.793,13.2441,1,2017192,0,0,0
-69.793,13.2441,1,2017193,0,0,0
-69.793,13.2441,1,2017194,0,0,0
-69.793,13.2441,1,2017195,0,0,0
-69.793,13.2441,1,2017196,0,0,0
-69.793,13.2441,1,2017197,0,0,0
-69.793,13.2441,1,2017198,0,0,0
-69.793,13.2441,1,2017199,0,0,0
-69.793,13.2441,1,2017200,0,0,0
-69.793,13.2441,1,2017201,0,0,0
-69.793,13.2441,1,2017202,0,0,0
-69.793,13.2441,1,2017203,0,0,0
-69.793,13.2441,1,2017204,0,0,0
-69.793,13.2441,1,2017205,0,0,0
-69.793,13.2441,1,2017206,0,0,0
-69.793,13.2441,1,2017207,0,0,0
-69.793,13.2441,1,2017208,0,0,0
-69.793,13.2441,1,2017209,0,0,0
-69.793,13.2441,1,2017210,0,0,0
-69.793,13.2441,1,2017211,0,0,0
-69.793,13.2441,1,2017212,0,0,0
-69.793,13.2441,1,2017213,0,0,0
-69.793,13.2441,1,2017214,0,0,0
-69.793,13.2441,1,2017215,0,0,0
-69.793,13.2441,1,2017219,0,0,0
-69.793,13.2441,1,2017220,0,0,0
-69.793,13.2441,1,2017221,0,0,0
-69.793,13.2441,1,2017222,0,0,0
-69.793,13.2441,1,2017223,0,0,0
-69.793,13.2441,1,2017224,0,0,0
