ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
0,0,0,2019225,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019226,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019227,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019228,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019229,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019230,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019231,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019232,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019233,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019234,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019235,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019236,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019237,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019238,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019239,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019240,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019241,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019242,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019243,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019244,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019245,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019246,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,1,2019247,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019248,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019249,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019250,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019251,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019252,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019253,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019254,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019255,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019256,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019257,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019258,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019259,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019260,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019261,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019262,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019263,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019264,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019265,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019266,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019267,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019268,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019269,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019270,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019271,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019272,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019273,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019274,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019275,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019276,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019277,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
-64.8,96.04,1,2019278,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019279,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019280,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019281,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019282,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019283,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019284,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019285,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019286,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019287,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019288,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019289,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019290,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019291,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019292,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019293,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019294,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019295,0,0,0,0,0,0,0,0,0,0,0
-64.8465,96.0057,1,2019296,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019297,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019298,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019299,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019300,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019301,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019302,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019303,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019304,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019305,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019306,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019307,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019308,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019309,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019310,0,0,0,0,0,0,0,0,0,0,0
-64.8,96.04,1,2019311,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2019312,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019313,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019314,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019315,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019316,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019317,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019318,-64.8333,96.0333,0,0,0,0,0,0,0,0,0
0,0,0,2019319,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019320,-64.8333,96.0324,0,0,0,0,0,0,0,0,0
0,0,0,2019321,-64.8333,96.03,0,0,0,0,0,0,0,0,0
0,0,0,2019322,-64.8333,96.0268,0,0,0,0,0,0,0,0,0
0,0,0,2019323,-64.8333,96.0232,0,0,0,0,0,0,0,0,0
0,0,0,2019324,-64.8333,96.02,0,0,0,0,0,0,0,0,0
0,0,0,2019325,-64.8333,96.0176,0,0,0,0,0,0,0,0,0
0,0,0,2019326,-64.8333,96.0167,1,0,0,0,0,0,0,11,3
0,0,0,2019327,-64.8333,96.0176,0,0,0,0,0,0,0,0,0
0,0,0,2019328,-64.8333,96.02,0,0,0,0,0,0,0,0,0
0,0,0,2019329,-64.8333,96.0232,0,0,0,0,0,0,0,0,0
0,0,0,2019330,-64.8333,96.0268,0,0,0,0,0,0,0,0,0
0,0,0,2019331,-64.8333,96.03,0,0,0,0,0,0,0,0,0
0,0,0,2019332,-64.8333,96.0324,0,0,0,0,0,0,0,0,0
0,0,0,2019333,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019334,-64.8333,96.0324,0,0,0,0,0,0,0,0,0
0,0,0,2019335,-64.8333,96.03,0,0,0,0,0,0,0,0,0
0,0,0,2019336,-64.8333,96.0268,0,0,0,0,0,0,0,0,0
0,0,0,2019337,-64.8333,96.0232,0,0,0,0,0,0,0,0,0
0,0,0,2019338,-64.8333,96.02,0,0,0,0,0,0,0,0,0
0,0,0,2019339,-64.8333,96.0176,0,0,0,0,0,0,0,0,0
0,0,1,2019340,-64.8333,96.0167,1,0,0,0,0,0,0,11,3
0,0,1,2019341,-64.8333,96.0176,0,0,0,0,0,0,0,0,0
0,0,1,2019342,-64.8333,96.02,0,0,0,0,0,0,0,0,0
0,0,0,2019343,-64.8333,96.0232,0,0,0,0,0,0,0,0,0
0,0,0,2019344,-64.8333,96.0268,0,0,0,0,0,0,0,0,0
0,0,0,2019345,-64.8333,96.03,0,0,0,0,0,0,0,0,0
0,0,0,2019346,-64.8333,96.0324,0,0,0,0,0,0,0,0,0
0,0,0,2019347,-64.8333,96.0333,1,0,0,0,0,0,0,11,3
0,0,0,2019348,-64.8333,96.0324,0,0,0,0,0,0,0,0,0
0,0,0,2019349,-64.8333,96.03,0,0,0,0,0,0,0,0,0
0,0,0,2019350,-64.8333,96.0268,0,0,0,0,0,0,0,0,0
