ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3
0,0,0,2009174,0,0,0,-65.7761,129.3683,1
0,0,0,2009175,0,0,0,-65.7761,129.3683,1
0,0,0,2009176,0,0,0,-65.7761,129.3683,1
0,0,0,2009177,0,0,0,-65.7761,129.3683,1
0,0,0,2009178,0,0,0,-65.7761,129.3683,1
0,0,0,2009179,0,0,0,-65.7761,129.3683,1
0,0,0,2009180,0,0,0,-65.7761,129.3683,1
0,0,0,2009181,0,0,0,-65.7761,129.3683,1
0,0,0,2009182,0,0,0,-65.7761,129.3683,1
0,0,0,2009183,0,0,0,-65.7761,129.3683,1
0,0,0,2009184,0,0,0,-65.7761,129.3683,1
0,0,0,2009185,0,0,0,-65.7761,129.3683,1
0,0,0,2009186,0,0,0,-65.7761,129.3683,1
0,0,0,2009187,0,0,0,-65.7761,129.3683,1
0,0,0,2009188,0,0,0,-65.7761,129.3683,1
0,0,0,2009189,0,0,0,-65.7761,129.3683,1
0,0,0,2009190,0,0,0,-65.7761,129.3683,1
0,0,0,2009191,0,0,0,-65.7761,129.3683,1
0,0,0,2009192,0,0,0,-65.7761,129.3683,1
0,0,0,2009193,0,0,0,-65.7761,129.3683,1
0,0,0,2009194,0,0,0,-65.7761,129.3683,1
0,0,0,2009195,0,0,0,-65.7761,129.3683,1
0,0,0,2009196,0,0,0,-65.7761,129.3683,1
0,0,0,2009197,0,0,0,-65.7761,129.3683,1
0,0,0,2009198,0,0,0,-65.7761,129.3683,1
0,0,0,2009199,0,0,0,-65.7761,129.3683,1
0,0,0,2009200,0,0,0,-65.7761,129.3683,1
0,0,0,2009201,0,0,0,-65.7761,129.3683,1
0,0,0,2009202,0,0,0,-65.7761,129.3683,1
0,0,0,2009203,0,0,0,-65.7761,129.3683,1
0,0,0,2009204,0,0,0,-65.7761,129.3683,1
0,0,0,2009205,0,0,0,-65.7761,129.3683,1
0,0,0,2009206,0,0,0,-65.7761,129.3683,1
0,0,0,2009207,0,0,0,-65.7761,129.3683,1
0,0,0,2009208,0,0,0,-65.7761,129.3683,1
0,0,0,2009209,0,0,0,-65.7761,129.3683,1
0,0,0,2009210,0,0,0,-65.7761,129.3683,1
0,0,0,2009211,0,0,0,-65.7761,129.3683,1
0,0,0,2009212,0,0,0,-65.7761,129.3683,1
0,0,0,2009213,0,0,0,-65.7761,129.3683,1
0,0,0,2009214,0,0,0,-65.7761,129.3683,1
0,0,0,2009215,0,0,0,-65.7761,129.3683,1
0,0,0,2009216,0,0,0,-65.7761,129.3683,1
0,0,0,2009217,0,0,0,-65.7761,129.3683,1
0,0,0,2009218,0,0,0,-65.7761,129.3683,1
0,0,0,2009219,0,0,0,-65.7761,129.3683,1
0,0,0,2009220,0,0,0,-65.7761,129.3683,1
0,0,0,2009221,0,0,0,-65.7761,129.3683,1
0,0,0,2009222,0,0,0,-65.7761,129.3683,1
0,0,0,2009223,0,0,0,-65.7761,129.3683,1
0,0,0,2009224,0,0,0,-65.7761,129.3683,1
0,0,0,2009225,0,0,0,-65.7761,129.3683,1
0,0,0,2009226,0,0,0,-65.7761,129.3683,1
0,0,0,2009227,0,0,0,-65.7761,129.3683,1
0,0,0,2009228,0,0,0,-65.7761,129.3683,1
0,0,0,2009229,0,0,0,-65.7761,129.3683,1
0,0,0,2009230,0,0,0,-65.7761,129.3683,1
0,0,0,2009231,0,0,0,-65.7761,129.3683,1
0,0,0,2009232,0,0,0,-65.7761,129.3683,1
0,0,0,2009233,0,0,0,-65.7761,129.3683,1
0,0,0,2009234,0,0,0,-65.7761,129.3683,1
0,0,0,2009235,0,0,0,-65.7761,129.3683,1
0,0,0,2009236,0,0,0,-65.7761,129.3683,1
0,0,0,2009237,0,0,0,-65.7761,129.3683,1
0,0,0,2009238,0,0,0,-65.7761,129.3683,1
0,0,0,2009239,0,0,0,-65.7761,129.3683,1
0,0,0,2009240,0,0,0,-65.7761,129.3683,1
0,0,0,2009241,0,0,0,-65.7761,129.3683,1
0,0,0,2009242,0,0,0,-65.7761,129.3683,1
0,0,0,2009243,0,0,0,-65.7761,129.3683,1
0,0,0,2009244,0,0,0,-65.7761,129.3683,1
0,0,0,2009245,0,0,0,-65.7975,129.3865,1
0,0,0,2009246,0,0,0,-65.8232,129.4133,1
0,0,0,2009247,0,0,0,-65.8097,129.4164,0
0,0,0,2009248,0,0,0,-65.7894,129.4192,1
0,0,0,2009249,0,0,0,-65.7776,129.4332,1
0,0,0,2009250,0,0,0,-65.8085,129.3478,1
0,0,0,2009251,0,0,0,-65.7578,129.4165,1
0,0,0,2009252,0,0,0,-65.7852,129.3142,1
0,0,0,2009253,0,0,0,-65.7738,129.3752,1
0,0,0,2009254,0,0,0,-65.7738,129.3752,1
0,0,0,2009255,0,0,0,-65.7738,129.3752,1
0,0,0,2009256,0,0,0,-65.7738,129.3752,1
0,0,0,2009257,0,0,0,-65.7738,129.3752,1
0,0,0,2009258,0,0,0,-65.7738,129.3752,1
0,0,0,2009259,0,0,0,-65.7738,129.3752,1
0,0,0,2009260,0,0,0,-65.7738,129.3752,1
0,0,0,2009261,0,0,0,-65.7738,129.3752,1
0,0,0,2009262,0,0,0,-65.7738,129.3752,1
0,0,0,2009263,0,0,0,-65.7738,129.3752,1
0,0,0,2009264,0,0,0,-65.7738,129.3752,1
0,0,0,2009265,0,0,0,-65.7738,129.3752,1
0,0,0,2009266,0,0,0,-65.7738,129.3752,1
0,0,0,2009267,0,0,0,-65.7738,129.3752,1
0,0,0,2009268,0,0,0,-65.7738,129.3752,1
0,0,0,2009269,0,0,0,-65.7738,129.3752,1
0,0,0,2009270,0,0,0,-65.7738,129.3752,1
0,0,0,2009271,0,0,0,-65.7738,129.3752,1
0,0,0,2009272,0,0,0,-65.7738,129.3752,1
0,0,0,2009273,0,0,0,-65.7738,129.3752,1
0,0,0,2009274,0,0,0,-65.7738,129.3752,1
0,0,0,2009275,0,0,0,-65.7738,129.3752,1
0,0,0,2009276,0,0,0,-65.7738,129.3752,1
0,0,0,2009277,0,0,0,-65.7738,129.3752,1
0,0,0,2009278,0,0,0,-65.7738,129.3752,1
0,0,0,2009279,0,0,0,-65.7738,129.3752,1
0,0,0,2009280,0,0,0,-65.7738,129.3752,1
0,0,0,2009281,0,0,0,-65.7738,129.3752,1
0,0,0,2009282,0,0,0,-65.7738,129.3752,1
0,0,0,2009283,0,0,0,-65.7738,129.3752,1
0,0,0,2009284,0,0,0,-65.7738,129.3752,1
0,0,0,2009285,0,0,0,-65.7669,129.3139,1
0,0,0,2009286,0,0,0,-65.7714,129.3342,1
0,0,0,2009287,0,0,0,-65.7714,129.3342,1
0,0,0,2009288,0,0,0,-65.7805,129.328,1
0,0,0,2009289,0,0,0,-65.7805,129.328,1
0,0,0,2009290,0,0,0,-65.7805,129.328,1
0,0,0,2009291,0,0,0,-65.7805,129.328,1
0,0,0,2009292,0,0,0,-65.7805,129.328,1
0,0,0,2009293,0,0,0,-65.7805,129.328,1
0,0,0,2009294,0,0,0,-65.7805,129.328,1
0,0,0,2009295,0,0,0,-65.7805,129.328,1
0,0,0,2009296,0,0,0,-65.7805,129.328,1
0,0,0,2009297,0,0,0,-65.7805,129.328,1
0,0,0,2009298,0,0,0,-65.7805,129.328,1
0,0,0,2009299,0,0,0,-65.7805,129.328,1
0,0,0,2009300,0,0,0,-65.7805,129.328,1
0,0,0,2009301,0,0,0,-65.7805,129.328,1
0,0,0,2009302,0,0,0,-65.7805,129.328,1
0,0,0,2009303,0,0,0,-65.7805,129.328,1
0,0,0,2009304,0,0,0,-65.7805,129.328,1
0,0,0,2009305,0,0,0,-65.7805,129.328,1
0,0,0,2009306,0,0,0,-65.7805,129.328,1
0,0,0,2009307,0,0,0,-65.7805,129.328,1
0,0,0,2009308,0,0,0,-65.7805,129.328,1
0,0,0,2009309,0,0,0,-65.7805,129.328,1
0,0,0,2009310,0,0,0,-65.7805,129.328,1
0,0,0,2009311,0,0,0,-65.7805,129.328,1
0,0,0,2009312,0,0,0,-65.7805,129.328,1
0,0,0,2009313,0,0,0,-65.7805,129.328,1
0,0,0,2009314,0,0,0,-65.7805,129.328,1
0,0,0,2009315,0,0,0,-65.7805,129.328,1
0,0,0,2009316,0,0,0,-65.7805,129.328,1
0,0,0,2009317,0,0,0,-65.7805,129.328,1
0,0,0,2009318,0,0,0,-65.7805,129.328,1
0,0,0,2009319,0,0,0,-65.7805,129.328,1
0,0,0,2009320,0,0,0,-65.7805,129.328,1
0,0,0,2009321,0,0,0,-65.7805,129.328,1
0,0,0,2009322,0,0,0,-65.7805,129.328,1
0,0,0,2009323,0,0,0,-65.7805,129.328,1
0,0,0,2009324,0,0,0,-65.7805,129.328,1
0,0,0,2009325,0,0,0,-65.7805,129.328,1
0,0,0,2009326,0,0,0,-65.7805,129.328,1
-65.7165,129.4234,1,2011241,-65.7165,129.4234,1,0,0,0
-65.7096,129.4439,1,2011242,-65.7096,129.4439,1,0,0,0
-65.7305,129.5347,1,2011243,-65.7305,129.5347,1,0,0,0
-65.7279,129.5284,0,2011244,-65.7279,129.5284,0,0,0,0
-65.7213,129.5125,0,2011245,-65.7213,129.5125,0,0,0,0
-65.7128,129.4919,0,2011246,-65.7128,129.4919,0,0,0,0
-65.7042,129.4713,0,2011247,-65.7042,129.4713,0,0,0,0
-65.6976,129.4554,0,2011248,-65.6976,129.4554,0,0,0,0
-65.695,129.4491,1,2011249,-65.695,129.4491,1,0,0,0
-65.695,129.4491,1,2011250,-65.695,129.4491,1,0,0,0
-65.7062,129.4163,1,2011251,-65.7062,129.4163,1,0,0,0
-65.7062,129.4163,1,2011252,-65.7062,129.4163,1,0,0,0
-65.7,129.3971,1,2011253,-65.7,129.3971,1,0,0,0
-65.7152,129.4275,1,2011254,-65.7152,129.4275,1,0,0,0
-65.7304,129.4579,1,2011255,-65.7304,129.4579,1,0,0,0
-65.6873,129.5095,1,2011256,-65.6873,129.5095,1,0,0,0
-65.6285,129.4947,1,2011257,-65.6285,129.4947,1,0,0,0
-65.6647,129.4638,1,2011258,-65.6647,129.4638,1,0,0,0
-65.6647,129.4638,1,2011259,-65.6647,129.4638,1,0,0,0
-65.6647,129.4638,1,2011260,-65.6647,129.4638,1,0,0,0
-65.6647,129.4638,1,2011261,-65.6647,129.4638,1,0,0,0
-65.6647,129.4638,1,2011262,-65.6647,129.4638,1,0,0,0
-65.6647,129.4638,1,2011263,-65.6647,129.4638,1,0,0,0
-65.6647,129.4638,1,2011264,-65.6647,129.4638,1,0,0,0
-65.7,129.4725,1,2011265,-65.7,129.4725,1,0,0,0
-65.7317,129.5292,1,2011266,-65.7317,129.5292,1,0,0,0
-65.7497,129.4758,1,2011267,-65.7497,129.4758,1,0,0,0
-65.7338,129.4096,1,2011268,-65.7338,129.4096,1,0,0,0
-65.7338,129.4096,1,2011269,-65.7338,129.4096,1,0,0,0
-65.7054,129.4563,1,2011270,-65.7054,129.4563,1,0,0,0
-65.6743,129.4351,1,2011271,-65.6743,129.4351,1,0,0,0
-65.6743,129.4351,1,2011272,-65.6743,129.4351,1,0,0,0
-65.6577,129.409,1,2011273,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011274,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011275,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011276,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011277,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011278,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011279,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011280,-65.6577,129.409,1,0,0,0
-65.6577,129.409,1,2011281,-65.6577,129.409,1,0,0,0
-65.7368,129.4016,1,2011282,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011283,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011284,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011285,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011286,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011287,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011288,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011289,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011290,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011291,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011292,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011293,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011294,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011295,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011296,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011297,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011298,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011299,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011300,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011301,-65.7368,129.4016,1,0,0,0
-65.7368,129.4016,1,2011302,-65.7368,129.4016,1,0,0,0
-65.715,129.5031,1,2011303,-65.715,129.5031,1,0,0,0
-65.6926,129.6439,1,2011304,-65.6926,129.6439,1,0,0,0
-65.6926,129.6439,1,2011305,-65.6926,129.6439,1,0,0,0
-65.67,129.7845,1,2011306,-65.67,129.7845,1,0,0,0
-65.6707,129.5577,1,2011307,-65.6707,129.5577,1,0,0,0
-65.6707,129.5577,1,2011308,-65.6707,129.5577,1,0,0,0
-65.6716,129.3676,1,2011309,-65.6716,129.3676,1,0,0,0
-65.7042,129.3849,1,2011310,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011311,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011312,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011313,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011314,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011315,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011316,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011317,-65.7042,129.3849,1,0,0,0
-65.7042,129.3849,1,2011318,-65.7042,129.3849,1,0,0,0
-65.6701,129.4476,1,2011319,-65.6701,129.4476,1,0,0,0
-65.6583,129.5201,1,2011320,-65.6583,129.5201,1,0,0,0
-65.7402,129.5045,1,2011321,-65.7402,129.5045,1,0,0,0
-65.6783,129.4982,1,2011322,-65.6783,129.4982,1,0,0,0
-65.6833,129.5216,1,2011323,-65.6833,129.5216,1,0,0,0
-65.6944,129.4888,1,2011324,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011325,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011326,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011327,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011328,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011329,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011330,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011331,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011332,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011333,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011334,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011335,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011336,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011337,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011338,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011339,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011340,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011341,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011342,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011343,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011344,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011345,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011346,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011347,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011348,-65.6944,129.4888,1,0,0,0
-65.6944,129.4888,1,2011349,-65.6944,129.4888,1,0,0,0
-65.6972,129.4051,1,2011350,-65.6972,129.4051,1,0,0,0
-65.6889,129.3544,1,2011351,-65.6889,129.3544,1,0,0,0
-65.6674,129.305,1,2011352,-65.6674,129.305,1,0,0,0
-65.6992,129.4366,1,2011353,-65.6992,129.4366,1,0,0,0
-65.6859,129.5134,1,2011354,-65.6859,129.5134,1,0,0,0
-65.6677,129.4257,0,2011355,-65.6677,129.4257,0,0,0,0
-65.6565,129.3381,1,2011356,-65.6565,129.3381,1,0,0,0
-65.7723,129.6731,1,2011357,-65.7723,129.6731,1,0,0,0
-65.801,129.4747,1,2011358,-65.801,129.4747,1,0,0,0
-65.9269,129.4396,1,2011359,-65.9269,129.4396,1,0,0,0
-65.9193,129.4643,1,2011360,-65.9193,129.4643,1,0,0,0
-65.8923,129.3545,1,2011361,-65.8923,129.3545,1,0,0,0
-65.9364,129.6035,1,2011362,-65.9364,129.6035,1,0,0,0
-65.9193,129.7287,1,2011363,-65.9193,129.7287,1,0,0,0
-65.934,129.7232,1,2011364,-65.934,129.7232,1,0,0,0
-65.939,129.6706,1,2011365,-65.939,129.6706,1,0,0,0
-65.788,129.1934,0,2012001,-65.788,129.1934,0,0,0,0
-65.706,128.9641,1,2012002,-65.706,128.9641,1,0,0,0
-66.0142,129.7893,1,2012003,-66.0142,129.7893,1,0,0,0
-66.0862,129.5368,1,2012004,-66.0862,129.5368,1,0,0,0
-66.1766,129.3425,1,2012005,-66.1766,129.3425,1,0,0,0
-66.2486,129.2788,1,2012006,-66.2486,129.2788,1,0,0,0
-66.2866,129.2791,1,2012007,-66.2866,129.2791,1,0,0,0
-66.2365,129.1988,1,2012008,-66.2365,129.1988,1,0,0,0
-66.2162,128.9897,1,2012009,-66.2162,128.9897,1,0,0,0
-66.271,128.9391,1,2012010,-66.271,128.9391,1,0,0,0
-66.0512,128.1325,1,2012011,-66.0512,128.1325,1,0,0,0
-65.9294,129.6666,1,2012012,-65.9294,129.6666,1,0,0,0
-65.9648,129.6325,1,2012013,-65.9648,129.6325,1,0,0,0
-65.9676,129.5478,1,2012014,-65.9676,129.5478,1,0,0,0
-66.0084,129.6169,1,2012015,-66.0084,129.6169,1,0,0,0
-65.9891,129.5217,1,2012016,-65.9891,129.5217,1,0,0,0
-66.0078,129.5807,1,2012017,-66.0078,129.5807,1,0,0,0
-65.9837,129.7276,1,2012018,-65.9837,129.7276,1,0,0,0
-65.9872,129.7552,1,2012019,-65.9872,129.7552,1,0,0,0
-65.9369,129.8273,1,2012020,-65.9369,129.8273,1,0,0,0
-66.0328,129.8479,1,2012021,-66.0328,129.8479,1,0,0,0
-66.0426,129.9318,1,2012022,-66.0426,129.9318,1,0,0,0
-66.0485,129.8384,1,2012023,-66.0485,129.8384,1,0,0,0
-65.985,129.7228,1,2012024,-65.985,129.7228,1,0,0,0
-65.9116,129.7131,1,2012025,-65.9116,129.7131,1,0,0,0
-65.8816,129.8397,1,2012026,-65.8816,129.8397,1,0,0,0
-65.9209,129.9126,1,2012027,-65.9209,129.9126,1,0,0,0
-65.854,129.7694,1,2012028,-65.854,129.7694,1,0,0,0
-65.8031,129.6939,1,2012029,-65.8031,129.6939,1,0,0,0
-65.7659,129.6532,1,2012030,-65.7659,129.6532,1,0,0,0
-65.7467,129.5594,1,2012031,-65.7467,129.5594,1,0,0,0
-65.7634,129.5861,1,2012032,-65.7634,129.5861,1,0,0,0
-65.7577,129.6024,1,2012033,-65.7577,129.6024,1,0,0,0
-65.7584,129.6381,1,2012034,-65.7584,129.6381,1,0,0,0
-65.7472,129.671,1,2012035,-65.7472,129.671,1,0,0,0
-65.7606,129.594,1,2012036,-65.7606,129.594,1,0,0,0
-65.762,129.59,1,2012037,-65.762,129.59,1,0,0,0
-65.7745,129.5531,1,2012038,-65.7745,129.5531,1,0,0,0
-65.7667,129.6137,1,2012039,-65.7667,129.6137,1,0,0,0
-65.7696,129.6053,1,2012040,-65.7696,129.6053,1,0,0,0
-65.7466,129.6352,1,2012041,-65.7466,129.6352,1,0,0,0
-65.7753,129.513,1,2012042,-65.7753,129.513,1,0,0,0
-65.7642,129.4705,1,2012043,-65.7642,129.4705,1,0,0,0
-65.792,129.4641,1,2012044,-65.792,129.4641,1,0,0,0
-65.7669,129.4624,1,2012045,-65.7669,129.4624,1,0,0,0
-65.7636,129.4348,1,2012046,-65.7636,129.4348,1,0,0,0
-65.7621,129.5147,1,2012047,-65.7621,129.5147,1,0,0,0
-65.7718,129.4857,1,2012048,-65.7718,129.4857,1,0,0,0
-65.7864,129.4805,1,2012049,-65.7864,129.4805,1,0,0,0
-65.7801,129.4893,0,2012050,-65.7801,129.4893,0,0,0,0
-65.7683,129.5058,0,2012051,-65.7683,129.5058,0,0,0,0
-65.762,129.5146,1,2012052,-65.762,129.5146,1,0,0,0
-65.7663,129.5022,1,2012053,-65.7663,129.5022,1,0,0,0
-65.7399,129.5045,1,2012054,-65.7399,129.5045,1,0,0,0
-65.7558,129.5709,1,2012055,-65.7558,129.5709,1,0,0,0
-65.7497,129.4757,1,2012056,-65.7497,129.4757,1,0,0,0
-65.71,129.5551,1,2012057,-65.71,129.5551,1,0,0,0
-65.6928,129.5683,1,2012058,-65.6928,129.5683,1,0,0,0
-65.6776,129.5379,1,2012059,-65.6776,129.5379,1,0,0,0
-65.6846,129.5835,0,2012060,-65.6846,129.5835,0,0,0,0
-65.6969,129.6316,1,2012061,-65.6969,129.6316,1,0,0,0
-65.7086,129.6344,1,2012062,-65.7086,129.6344,1,0,0,0
-65.703,129.6508,1,2012063,-65.703,129.6508,1,0,0,0
-65.7461,129.5993,1,2012064,-65.7461,129.5993,1,0,0,0
-65.7341,129.6721,1,2012065,-65.7341,129.6721,1,0,0,0
-65.7161,129.6495,1,2012066,-65.7161,129.6495,1,0,0,0
-65.7141,129.6179,1,2012067,-65.7141,129.6179,1,0,0,0
-65.7059,129.5671,1,2012068,-65.7059,129.5671,1,0,0,0
-65.7212,129.5977,1,2012069,-65.7212,129.5977,1,0,0,0
-65.7267,129.5812,1,2012070,-65.7267,129.5812,1,0,0,0
-65.7417,129.6875,1,2012071,-65.7417,129.6875,1,0,0,0
-65.7329,129.6003,1,2012072,-65.7329,129.6003,1,0,0,0
-65.7307,129.6445,1,2012073,-65.7307,129.6445,1,0,0,0
-65.7211,129.5975,1,2012074,-65.7211,129.5975,1,0,0,0
-65.7271,129.6926,1,2012075,-65.7271,129.6926,1,0,0,0
-65.7273,129.6167,1,2012076,-65.7273,129.6167,1,0,0,0
-65.7043,129.6467,1,2012077,-65.7043,129.6467,1,0,0,0
-65.7198,129.6016,1,2012078,-65.7198,129.6016,1,0,0,0
-65.7044,129.6468,1,2012079,-65.7044,129.6468,1,0,0,0
-65.7557,129.6463,1,2012080,-65.7557,129.6463,1,0,0,0
-65.7382,129.6597,1,2012081,-65.7382,129.6597,1,0,0,0
-65.7378,129.5482,1,2012082,-65.7378,129.5482,1,0,0,0
-65.7377,129.6241,1,2012083,-65.7377,129.6241,1,0,0,0
-65.7287,129.6128,1,2012084,-65.7287,129.6128,1,0,0,0
-65.7439,129.6433,1,2012085,-65.7439,129.6433,1,0,0,0
-65.7474,129.5952,1,2012086,-65.7474,129.5952,1,0,0,0
-65.7356,129.5924,1,2012087,-65.7356,129.5924,1,0,0,0
-65.7128,129.5466,1,2012088,-65.7128,129.5466,1,0,0,0
-65.7094,129.5948,1,2012089,-65.7094,129.5948,1,0,0,0
-65.7363,129.6281,1,2012090,-65.7363,129.6281,1,0,0,0
-65.7574,129.7538,1,2012091,-65.7574,129.7538,1,0,0,0
-65.752,129.6941,1,2012092,-65.752,129.6941,1,0,0,0
-65.7741,129.7044,1,2012093,-65.7741,129.7044,1,0,0,0
-65.725,129.6606,1,2012094,-65.725,129.6606,1,0,0,0
-65.6994,129.6987,1,2012095,-65.6994,129.6987,1,0,0,0
-65.7487,129.6667,1,2012096,-65.7487,129.6667,1,0,0,0
-65.7534,129.6903,1,2012097,-65.7534,129.6903,1,0,0,0
-65.7382,129.6596,1,2012098,-65.7382,129.6596,1,0,0,0
-65.7346,129.7078,1,2012099,-65.7346,129.7078,1,0,0,0
-65.7405,129.6156,1,2012100,-65.7405,129.6156,1,0,0,0
-65.7475,129.5952,1,2012101,-65.7475,129.5952,1,0,0,0
-65.7432,129.6076,1,2012102,-65.7432,129.6076,1,0,0,0
-65.7149,129.5782,1,2012103,-65.7149,129.5782,1,0,0,0
-65.6983,129.5518,1,2012104,-65.6983,129.5518,1,0,0,0
-65.7004,129.5836,1,2012105,-65.7004,129.5836,1,0,0,0
-65.712,129.6621,1,2012106,-65.712,129.6621,1,0,0,0
-65.7349,129.6321,1,2012107,-65.7349,129.6321,1,0,0,0
-65.7119,129.662,1,2012108,-65.7119,129.662,1,0,0,0
-65.7237,129.6649,1,2012109,-65.7237,129.6649,1,0,0,0
-65.7141,129.6179,1,2012110,-65.7141,129.6179,1,0,0,0
-65.7307,129.6445,1,2012111,-65.7307,129.6445,1,0,0,0
-65.7551,129.6105,1,2012112,-65.7551,129.6105,1,0,0,0
-65.7264,129.6568,1,2012113,-65.7264,129.6568,1,0,0,0
-65.7309,129.5687,1,2012114,-65.7309,129.5687,1,0,0,0
-65.7509,129.623,1,2012115,-65.7509,129.623,1,0,0,0
-65.7412,129.5759,1,2012116,-65.7412,129.5759,1,0,0,0
-65.7416,129.6874,1,2012117,-65.7416,129.6874,1,0,0,0
-65.7273,129.6167,1,2012118,-65.7273,129.6167,1,0,0,0
-65.7865,129.4801,1,2012119,-65.7865,129.4801,1,0,0,0
-65.7483,129.4043,1,2012120,-65.7483,129.4043,1,0,0,0
-65.7636,129.4349,1,2012121,-65.7636,129.4349,1,0,0,0
-65.8184,129.4616,1,2012122,-65.8184,129.4616,1,0,0,0
-65.8009,129.4752,1,2012123,-65.8009,129.4752,1,0,0,0
-65.8176,129.4257,1,2012124,-65.8176,129.4257,1,0,0,0
-65.8245,129.4051,1,2012125,-65.8245,129.4051,1,0,0,0
-65.8016,129.4353,1,2012126,-65.8016,129.4353,1,0,0,0
-65.7933,129.46,1,2012127,-65.7933,129.46,1,0,0,0
-65.7913,129.4282,1,2012128,-65.7913,129.4282,1,0,0,0
-65.7705,129.4142,1,2012129,-65.7705,129.4142,1,0,0,0
-65.7893,129.3966,1,2012130,-65.7893,129.3966,1,0,0,0
-65.7809,129.3456,1,2012131,-65.7809,129.3456,1,0,0,0
-65.783,129.3774,1,2012132,-65.783,129.3774,1,0,0,0
-65.7719,129.4103,1,2012133,-65.7719,129.4103,1,0,0,0
-65.7948,129.3801,1,2012134,-65.7948,129.3801,1,0,0,0
-65.7927,129.4243,1,2012135,-65.7927,129.4243,1,0,0,0
-65.7948,129.38,1,2012136,-65.7948,129.38,1,0,0,0
-65.7906,129.3925,1,2012137,-65.7906,129.3925,1,0,0,0
-65.7719,129.4103,1,2012138,-65.7719,129.4103,1,0,0,0
-65.7969,129.4118,1,2012139,-65.7969,129.4118,1,0,0,0
-65.8114,129.4064,1,2012140,-65.8114,129.4064,1,0,0,0
-65.8093,129.3747,1,2012141,-65.8093,129.3747,1,0,0,0
-65.794,129.4202,1,2012142,-65.794,129.4202,1,0,0,0
