date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1994317,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994318,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994319,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994320,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994321,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994322,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994323,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994324,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994325,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994326,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994327,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994328,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994329,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994330,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994331,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994332,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994333,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994334,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994335,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994336,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994337,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994338,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994339,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994340,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994341,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994342,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994343,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994344,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994345,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994346,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994347,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994348,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994349,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994350,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994351,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994352,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994353,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994354,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994355,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994356,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994357,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994358,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994359,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994360,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994361,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994362,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994363,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994364,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994365,-64.4587,98.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995001,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995002,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995003,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995004,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995005,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995006,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995007,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995008,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995009,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995010,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995011,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995012,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995013,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995014,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995015,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995016,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995017,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995018,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995019,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995020,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995021,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995022,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995023,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995024,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995025,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995026,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995027,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995028,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995029,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995030,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995031,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995032,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995033,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995034,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995035,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995036,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995037,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995038,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995039,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995040,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995041,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995042,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995043,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995044,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995045,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995046,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995047,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995048,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995049,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995050,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995051,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995052,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995053,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995054,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995055,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995056,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995057,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995058,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995059,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995060,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995061,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995062,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995063,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995064,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995065,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995066,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995067,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995068,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995069,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995070,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995071,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995072,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995073,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995074,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995075,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995076,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995077,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995078,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995079,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995080,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995081,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995082,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995083,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995084,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995085,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995086,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995087,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995088,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995089,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995090,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995091,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995092,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995093,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995094,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995095,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995096,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995097,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995098,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995099,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995100,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995101,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995102,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995103,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995104,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995105,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995106,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995107,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995108,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995109,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995110,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995111,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995112,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995113,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995114,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995115,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995116,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995117,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995118,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995119,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995120,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995121,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995122,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995123,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995124,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995125,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995126,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995127,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995128,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995129,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995130,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995131,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995132,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995133,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995134,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995135,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995136,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995137,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995138,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995139,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995140,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995141,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995142,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995143,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995144,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995145,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995146,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995147,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995148,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995149,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995150,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995151,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995152,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995153,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995154,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995155,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995156,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995157,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995158,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995159,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995160,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995161,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995162,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995163,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995164,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995165,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995166,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995167,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995168,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995169,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995170,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995171,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995172,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995173,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995174,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995175,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995176,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995177,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995178,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995179,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995180,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995181,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995182,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995183,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995184,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995185,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995186,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995187,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995188,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995189,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995190,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995191,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995192,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995193,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995194,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995195,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995196,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995197,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995198,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995199,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995200,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995201,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995202,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995203,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995204,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995205,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995206,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995207,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995208,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995209,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995210,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995211,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995212,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995213,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995214,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995215,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995216,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995217,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995218,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995219,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995220,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995221,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995222,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995223,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995224,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995225,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995226,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995227,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995228,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995229,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995230,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995231,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995232,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995233,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995234,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995235,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995236,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995237,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995238,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995239,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995240,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995241,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995242,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995243,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995244,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995245,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995246,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995247,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995248,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995249,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995250,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995251,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995252,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995253,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995254,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995255,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995256,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995257,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995258,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995259,-64.4587,98.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
